symbol,period,quarter_end_date,promoter_pct,fii_pct,dii_pct,public_pct,promoter_delta,fii_delta,dii_delta,conviction_signal,as_of_date,source,submission_date
IDFCFIRSTB,Q2FY26,01-AUG-2025,0.0,24.53,23.72,100.0,0.0,0.73,0.32,FII_ACCUMULATION,2026-07-08,nse_xbrl,10-AUG-2025
IDFCFIRSTB,Q3FY26,08-OCT-2025,0.0,32.15,21.9,100.0,0.0,7.62,-1.82,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,14-OCT-2025
IDFCFIRSTB,Q4FY26,31-MAR-2026,0.0,36.52,22.74,100.0,0.0,4.37,0.84,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,21-APR-2026
IEX,Q1FY25,30-JUN-2024,0.0,11.67,31.27,99.72,,,,STABLE,2026-07-08,nse_xbrl,17-JUL-2024
IEX,Q2FY25,30-SEP-2024,0.0,15.66,31.5,99.72,0.0,3.99,0.23,FII_ACCUMULATION,2026-07-08,nse_xbrl,16-OCT-2024
IEX,Q3FY25,31-DEC-2024,0.0,16.24,32.78,99.72,0.0,0.58,1.28,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,20-JAN-2025
IEX,Q4FY25,31-MAR-2025,0.0,16.12,34.14,99.73,0.0,-0.12,1.36,DII_ACCUMULATION,2026-07-08,nse_xbrl,16-APR-2025
IEX,Q1FY26,30-JUN-2025,0.0,18.53,34.12,99.73,0.0,2.41,-0.02,FII_ACCUMULATION,2026-07-08,nse_xbrl,18-JUL-2025
IEX,Q2FY26,30-SEP-2025,0.0,13.19,36.43,99.73,0.0,-5.34,2.31,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,15-OCT-2025
IEX,Q3FY26,31-DEC-2025,0.0,11.41,34.95,99.73,0.0,-1.78,-1.48,STABLE,2026-07-08,nse_xbrl,20-JAN-2026
IEX,Q4FY26,31-MAR-2026,0.0,14.16,30.26,99.73,0.0,2.75,-4.69,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,16-APR-2026
IFBIND,Q1FY25,30-JUN-2024,74.96,0.83,6.75,25.04,,,,STABLE,2026-07-08,nse_xbrl,20-JUL-2024
IFBIND,Q2FY25,30-SEP-2024,74.96,1.11,6.71,25.04,0.0,0.28,-0.04,STABLE,2026-07-08,nse_xbrl,19-OCT-2024
IFBIND,Q3FY25,31-DEC-2024,74.96,0.91,6.8,25.04,0.0,-0.2,0.09,STABLE,2026-07-08,nse_xbrl,08-JAN-2025
IFBIND,Q4FY25,31-MAR-2025,74.96,1.06,6.41,25.04,0.0,0.15,-0.39,STABLE,2026-07-08,nse_xbrl,09-APR-2025
IFBIND,Q1FY26,30-JUN-2025,74.96,0.77,6.26,25.04,0.0,-0.29,-0.15,STABLE,2026-07-08,nse_xbrl,19-JUL-2025
IFBIND,Q2FY26,30-SEP-2025,74.96000000000001,0.92,6.22,25.040000000000003,0.0,0.15,-0.04,STABLE,2026-07-08,nse_xbrl,18-OCT-2025
IFBIND,Q3FY26,31-DEC-2025,74.96000000000001,0.97,6.04,25.040000000000003,0.0,0.05,-0.18,STABLE,2026-07-08,nse_xbrl,12-JAN-2026
IFBIND,Q4FY26,31-MAR-2026,74.96000000000001,0.92,6.16,25.040000000000003,0.0,-0.05,0.12,STABLE,2026-07-08,nse_xbrl,16-APR-2026
IFCI,Q1FY25,18-APR-2024,70.32,2.42,2.03,29.68,,,,STABLE,2026-07-08,nse_xbrl,25-APR-2024
IFCI,Q2FY25,30-SEP-2024,71.72,2.54,1.67,28.28,1.4,0.12,-0.36,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,08-OCT-2024
IFCI,Q3FY25,31-DEC-2024,71.72,2.6,1.65,28.28,0.0,0.06,-0.02,STABLE,2026-07-08,nse_xbrl,07-JAN-2025
IFCI,Q4FY25,28-FEB-2025,72.57,2.64,1.6,27.43,0.85,0.04,-0.05,STABLE,2026-07-08,nse_xbrl,05-MAR-2025
IFCI,Q1FY26,30-JUN-2025,72.57,2.51,1.62,27.43,0.0,-0.13,0.02,STABLE,2026-07-08,nse_xbrl,07-JUL-2025
IFCI,Q2FY26,30-SEP-2025,72.57000000000001,2.6,1.63,27.43,0.0,0.09,0.01,STABLE,2026-07-08,nse_xbrl,17-OCT-2025
IFCI,Q3FY26,31-DEC-2025,72.57000000000001,2.58,1.63,27.43,0.0,-0.02,0.0,STABLE,2026-07-08,nse_xbrl,14-JAN-2026
IFCI,Q4FY26,31-MAR-2026,72.57000000000001,2.65,1.65,27.43,0.0,0.07,0.02,STABLE,2026-07-08,nse_xbrl,16-APR-2026
IFGLEXPOR,Q1FY25,30-JUN-2024,72.43,0.18,13.77,27.57,,,,STABLE,2026-07-08,nse_xbrl,15-JUL-2024
IFGLEXPOR,Q2FY25,30-SEP-2024,72.43,0.18,14.0,27.57,0.0,0.0,0.23,STABLE,2026-07-08,nse_xbrl,07-OCT-2024
IFGLEXPOR,Q3FY25,31-DEC-2024,72.43,0.14,13.72,27.57,0.0,-0.04,-0.28,STABLE,2026-07-08,nse_xbrl,21-JAN-2025
IFGLEXPOR,Q4FY25,31-MAR-2025,72.43,0.12,13.63,27.57,0.0,-0.02,-0.09,STABLE,2026-07-08,nse_xbrl,21-APR-2025
IFGLEXPOR,Q1FY26,30-JUN-2025,72.43,0.04,13.55,27.57,0.0,-0.08,-0.08,STABLE,2026-07-08,nse_xbrl,19-JUL-2025
IFGLEXPOR,Q2FY26,21-JUL-2025,72.43,0.02,13.55,27.57,0.0,-0.02,0.0,STABLE,2026-07-08,nse_xbrl,23-JUL-2025
IFGLEXPOR,Q3FY26,31-DEC-2025,72.43,0.04,13.51,27.57,0.0,0.02,-0.04,STABLE,2026-07-08,nse_xbrl,21-JAN-2026
IFGLEXPOR,Q4FY26,31-MAR-2026,72.43,0.03,13.27,27.57,0.0,-0.01,-0.24,STABLE,2026-07-08,nse_xbrl,20-APR-2026
IGARASHI,Q1FY25,30-JUN-2024,75.0,0.82,2.05,25.0,,,,STABLE,2026-07-08,nse_xbrl,19-JUL-2024
IGARASHI,Q2FY25,30-SEP-2024,75.0,0.9,1.73,25.0,0.0,0.08,-0.32,STABLE,2026-07-08,nse_xbrl,18-OCT-2024
IGARASHI,Q3FY25,31-DEC-2024,75.0,1.3,1.79,25.0,0.0,0.4,0.06,STABLE,2026-07-08,nse_xbrl,17-JAN-2025
IGARASHI,Q4FY25,31-MAR-2025,75.0,1.15,2.28,25.0,0.0,-0.15,0.49,STABLE,2026-07-08,nse_xbrl,17-APR-2025
IGARASHI,Q1FY26,30-JUN-2025,75.0,0.95,2.07,25.0,0.0,-0.2,-0.21,STABLE,2026-07-08,nse_xbrl,18-JUL-2025
IGARASHI,Q2FY26,30-SEP-2025,75.0,0.12,2.22,25.0,0.0,-0.83,0.15,STABLE,2026-07-08,nse_xbrl,15-OCT-2025
IGARASHI,Q3FY26,31-DEC-2025,75.0,0.1,2.14,25.0,0.0,-0.02,-0.08,STABLE,2026-07-08,nse_xbrl,14-JAN-2026
IGARASHI,Q4FY26,31-MAR-2026,75.0,0.13,2.13,25.0,0.0,0.03,-0.01,STABLE,2026-07-08,nse_xbrl,18-APR-2026
IGCL,Q1FY26,30-JUN-2025,69.05,0.24,4.36,3.13,,,,STABLE,2026-07-08,screener,15-JUL-2025
IGCL,Q2FY26,02-JUL-2025,69.05,0.14,13.64,30.95,0.0,-0.1,9.28,DII_ACCUMULATION,2026-07-08,nse_xbrl,03-JUL-2025
IGCL,Q3FY26,31-DEC-2025,69.05,0.21,4.38,30.95,0.0,0.07,-9.26,STABLE,2026-07-08,nse_xbrl,12-JAN-2026
IGCL,Q4FY26,31-MAR-2026,69.05,0.24,4.36,30.95,0.0,0.03,-0.02,STABLE,2026-07-08,nse_xbrl,10-APR-2026
IGIL,Q3FY25,19-DEC-2024,76.55,9.07,7.75,23.45,,,,STABLE,2026-07-08,nse_xbrl,20-DEC-2024
IGIL,Q4FY25,31-MAR-2025,76.55,9.88,5.88,23.45,0.0,0.81,-1.87,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,08-APR-2025
IGIL,Q1FY26,30-JUN-2025,76.55,10.18,5.44,23.45,0.0,0.3,-0.44,STABLE,2026-07-08,nse_xbrl,17-JUL-2025
IGIL,Q2FY26,30-SEP-2025,76.55,10.55,5.140000000000001,23.45,0.0,0.37,-0.3,STABLE,2026-07-08,nse_xbrl,08-OCT-2025
IGIL,Q3FY26,31-DEC-2025,76.55,9.6,5.45,23.45,0.0,-0.95,0.31,STABLE,2026-07-08,nse_xbrl,16-JAN-2026
IGIL,Q4FY26,31-MAR-2026,76.55,8.6,6.38,23.45,0.0,-1.0,0.93,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,08-APR-2026
IGL,Q1FY25,30-JUN-2024,45.0,16.16,25.1,55.0,,,,STABLE,2026-07-08,nse_xbrl,16-JUL-2024
IGL,Q2FY25,30-SEP-2024,45.0,19.29,23.19,55.0,0.0,3.13,-1.91,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,17-OCT-2024
IGL,Q3FY25,31-DEC-2024,45.0,14.33,26.12,55.0,0.0,-4.96,2.93,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,17-JAN-2025
IGL,Q4FY25,01-FEB-2025,45.0,14.05,26.3,55.0,0.0,-0.28,0.18,STABLE,2026-07-08,nse_xbrl,10-FEB-2025
IGL,Q1FY26,30-JUN-2025,45.0,16.82,23.99,55.0,0.0,2.77,-2.31,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,15-JUL-2025
IGL,Q2FY26,30-SEP-2025,45.0,17.21,24.08,55.00000000000001,0.0,0.39,0.09,STABLE,2026-07-08,nse_xbrl,17-OCT-2025
IGL,Q3FY26,31-DEC-2025,45.0,16.99,24.18,55.00000000000001,0.0,-0.22,0.1,STABLE,2026-07-08,nse_xbrl,08-JAN-2026
IGL,Q4FY26,31-MAR-2026,45.0,17.080000000000002,23.26,55.00000000000001,0.0,0.09,-0.92,STABLE,2026-07-08,nse_xbrl,16-APR-2026
IGPL,Q1FY25,30-JUN-2024,68.74,2.5,2.15,31.26,,,,STABLE,2026-07-08,nse_xbrl,19-JUL-2024
IGPL,Q2FY25,30-SEP-2024,68.74,2.73,2.7,31.26,0.0,0.23,0.55,DII_ACCUMULATION,2026-07-08,nse_xbrl,15-OCT-2024
IGPL,Q3FY25,31-DEC-2024,68.74,2.79,2.64,31.26,0.0,0.06,-0.06,STABLE,2026-07-08,nse_xbrl,16-JAN-2025
IGPL,Q4FY25,31-MAR-2025,68.74,3.1,1.44,31.26,0.0,0.31,-1.2,STABLE,2026-07-08,nse_xbrl,17-APR-2025
IGPL,Q1FY26,30-JUN-2025,68.74,3.11,0.96,31.26,0.0,0.01,-0.48,STABLE,2026-07-08,nse_xbrl,09-JUL-2025
IGPL,Q2FY26,30-SEP-2025,68.74,2.96,0.96,31.26,0.0,-0.15,0.0,STABLE,2026-07-08,nse_xbrl,18-OCT-2025
IGPL,Q3FY26,31-DEC-2025,68.74,2.88,1.21,31.26,0.0,-0.08,0.25,STABLE,2026-07-08,nse_xbrl,16-JAN-2026
IGPL,Q4FY26,31-MAR-2026,68.74,2.92,1.46,31.26,0.0,0.04,0.25,STABLE,2026-07-08,nse_xbrl,20-APR-2026
IIFL,Q1FY25,17-MAY-2024,24.92,28.51,9.14,75.08,,,,STABLE,2026-07-08,nse_xbrl,24-MAY-2024
IIFL,Q2FY25,30-SEP-2024,24.91,29.64,6.24,75.09,-0.01,1.13,-2.9,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,09-OCT-2024
IIFL,Q3FY25,31-DEC-2024,24.9,27.79,4.49,75.1,-0.01,-1.85,-1.75,STABLE,2026-07-08,nse_xbrl,20-JAN-2025
IIFL,Q4FY25,31-MAR-2025,24.89,28.03,5.53,75.11,-0.01,0.24,1.04,DII_ACCUMULATION,2026-07-08,nse_xbrl,21-APR-2025
IIFL,Q1FY26,30-JUN-2025,24.87,26.62,8.09,75.13,-0.02,-1.41,2.56,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,19-JUL-2025
IIFL,Q2FY26,30-SEP-2025,24.87,26.76,9.13,75.13,0.0,0.14,1.04,DII_ACCUMULATION,2026-07-08,nse_xbrl,20-OCT-2025
IIFL,Q3FY26,31-DEC-2025,24.85,27.76,9.17,75.14999999999999,-0.02,1.0,0.04,FII_ACCUMULATION,2026-07-08,nse_xbrl,16-JAN-2026
IIFL,Q4FY26,31-MAR-2026,24.85,28.16,7.090000000000001,75.14999999999999,0.0,0.4,-2.08,STABLE,2026-07-08,nse_xbrl,20-APR-2026
IIFLCAPS,Q1FY25,30-JUN-2024,30.88,17.51,3.18,69.12,,,,STABLE,2026-07-08,nse_xbrl,19-JUL-2024
IIFLCAPS,Q2FY25,30-SEP-2024,30.79,19.0,3.7,69.21,-0.09,1.49,0.52,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,19-OCT-2024
IIFLCAPS,Q3FY25,31-DEC-2024,30.71,19.12,3.99,69.29,-0.08,0.12,0.29,STABLE,2026-07-08,nse_xbrl,15-JAN-2025
IIFLCAPS,Q4FY25,31-MAR-2025,30.7,18.98,4.31,69.3,-0.01,-0.14,0.32,STABLE,2026-07-08,nse_xbrl,18-APR-2025
IIFLCAPS,Q1FY26,30-JUN-2025,31.02,17.24,4.92,68.98,0.32,-1.74,0.61,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,19-JUL-2025
IIFLCAPS,Q2FY26,30-SEP-2025,30.98,16.93,5.029999999999999,69.02000000000001,-0.04,-0.31,0.11,STABLE,2026-07-08,nse_xbrl,17-OCT-2025
IIFLCAPS,Q3FY26,31-DEC-2025,30.930000000000003,16.509999999999998,5.390000000000001,69.07,-0.05,-0.42,0.36,STABLE,2026-07-08,nse_xbrl,20-JAN-2026
IIFLCAPS,Q4FY26,31-MAR-2026,30.87,16.33,5.57,69.13,-0.06,-0.18,0.18,STABLE,2026-07-08,nse_xbrl,20-APR-2026
IITL,Q1FY25,30-JUN-2024,48.1,15.56,1.41,51.9,,,,STABLE,2026-07-08,nse_xbrl,15-JUL-2024
IITL,Q2FY25,30-SEP-2024,51.73,15.61,1.41,48.27,3.63,0.05,0.0,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,17-OCT-2024
IITL,Q3FY25,31-DEC-2024,51.73,15.56,1.41,48.27,0.0,-0.05,0.0,STABLE,2026-07-08,nse_xbrl,15-JAN-2025
IITL,Q4FY25,31-MAR-2025,51.73,15.28,1.41,48.27,0.0,-0.28,0.0,STABLE,2026-07-08,nse_xbrl,11-APR-2025
IITL,Q1FY26,30-JUN-2025,52.47,7.08,1.41,47.53,0.74,-8.2,0.0,STABLE,2026-07-08,nse_xbrl,15-JUL-2025
IITL,Q2FY26,30-SEP-2025,52.83,7.08,1.41,47.17,0.36,0.0,0.0,STABLE,2026-07-08,nse_xbrl,15-OCT-2025
IITL,Q3FY26,31-DEC-2025,53.900000000000006,7.07,1.41,46.1,1.07,-0.01,0.0,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,19-JAN-2026
IITL,Q4FY26,31-MAR-2026,56.46,5.3,1.41,43.54,2.56,-1.77,0.0,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,14-APR-2026
IKIO,Q1FY25,30-JUN-2024,72.5,0.71,5.12,27.5,,,,STABLE,2026-07-08,nse_xbrl,12-JUL-2024
IKIO,Q2FY25,30-SEP-2024,72.5,0.69,1.71,27.5,0.0,-0.02,-3.41,STABLE,2026-07-08,nse_xbrl,18-OCT-2024
IKIO,Q3FY25,31-DEC-2024,72.5,0.66,1.74,27.5,0.0,-0.03,0.03,STABLE,2026-07-08,nse_xbrl,18-JAN-2025
IKIO,Q4FY25,31-MAR-2025,72.5,0.61,1.69,27.5,0.0,-0.05,-0.05,STABLE,2026-07-08,nse_xbrl,10-APR-2025
IKIO,Q1FY26,30-JUN-2025,72.5,0.6,1.69,27.5,0.0,-0.01,0.0,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
IKIO,Q2FY26,30-SEP-2025,72.5,0.6,1.69,27.500000000000004,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,08-OCT-2025
IKIO,Q3FY26,31-DEC-2025,72.5,0.61,1.71,27.500000000000004,0.0,0.01,0.02,STABLE,2026-07-08,nse_xbrl,12-JAN-2026
IKIO,Q4FY26,31-MAR-2026,72.55,0.8999999999999999,1.21,27.450000000000003,0.05,0.29,-0.5,STABLE,2026-07-08,nse_xbrl,16-APR-2026
IKS,Q3FY25,18-DEC-2024,63.72,4.08,5.81,33.43,,,,STABLE,2026-07-08,nse_xbrl,19-DEC-2024
IKS,Q4FY25,31-MAR-2025,63.72,5.39,4.03,33.7,0.0,1.31,-1.78,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,18-APR-2025
IKS,Q1FY26,30-JUN-2025,63.72,6.5,4.33,33.71,0.0,1.11,0.3,FII_ACCUMULATION,2026-07-08,nse_xbrl,18-JUL-2025
IKS,Q2FY26,30-SEP-2025,63.72,7.02,4.89,33.82,0.0,0.52,0.56,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,17-OCT-2025
IKS,Q3FY26,31-DEC-2025,63.72,7.56,6.0600000000000005,33.910000000000004,0.0,0.54,1.17,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,19-JAN-2026
IKS,Q4FY26,31-MAR-2026,63.72,8.19,6.4,33.97,0.0,0.63,0.34,FII_ACCUMULATION,2026-07-08,nse_xbrl,17-APR-2026
IMAGICAA,Q1FY25,11-APR-2024,74.1,0.62,2.5,25.9,,,,STABLE,2026-07-08,nse_xbrl,15-APR-2024
IMAGICAA,Q2FY25,30-SEP-2024,74.09,0.86,2.51,25.91,-0.01,0.24,0.01,STABLE,2026-07-08,nse_xbrl,18-OCT-2024
IMAGICAA,Q3FY25,31-DEC-2024,74.09,0.53,2.52,25.91,0.0,-0.33,0.01,STABLE,2026-07-08,nse_xbrl,17-JAN-2025
IMAGICAA,Q4FY25,27-MAR-2025,74.02,0.5,2.41,25.98,-0.07,-0.03,-0.11,STABLE,2026-07-08,nse_xbrl,02-APR-2025
IMAGICAA,Q1FY26,30-JUN-2025,74.02,0.58,2.42,25.98,0.0,0.08,0.01,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
IMAGICAA,Q2FY26,30-SEP-2025,74.02,0.3899999999999999,2.42,25.98,0.0,-0.19,0.0,STABLE,2026-07-08,nse_xbrl,15-OCT-2025
IMAGICAA,Q3FY26,31-DEC-2025,74.02,0.4,2.14,25.98,0.0,0.01,-0.28,STABLE,2026-07-08,nse_xbrl,16-JAN-2026
IMAGICAA,Q4FY26,31-MAR-2026,74.02,0.59,1.98,25.98,0.0,0.19,-0.16,STABLE,2026-07-08,nse_xbrl,20-APR-2026
IMFA,Q2FY25,30-SEP-2024,58.69,3.1,0.92,41.31,,,,STABLE,2026-07-08,nse_xbrl,04-OCT-2024
IMFA,Q3FY25,31-DEC-2024,58.69,4.03,0.82,41.31,0.0,0.93,-0.1,FII_ACCUMULATION,2026-07-08,nse_xbrl,03-JAN-2025
IMFA,Q4FY25,31-MAR-2025,58.69,3.81,0.81,41.31,0.0,-0.22,-0.01,STABLE,2026-07-08,nse_xbrl,05-APR-2025
IMFA,Q1FY26,30-JUN-2025,58.69,3.4,0.18,41.31,0.0,-0.41,-0.63,STABLE,2026-07-08,nse_xbrl,14-JUL-2025
IMFA,Q2FY26,30-SEP-2025,58.69,3.69,0.22,41.31,0.0,0.29,0.04,STABLE,2026-07-08,nse_xbrl,08-OCT-2025
IMFA,Q3FY26,31-DEC-2025,58.69,3.35,0.64,41.31,0.0,-0.34,0.42,STABLE,2026-07-08,nse_xbrl,06-JAN-2026
IMFA,Q4FY26,31-MAR-2026,58.69,3.87,0.8200000000000001,41.31,0.0,0.52,0.18,FII_ACCUMULATION,2026-07-08,nse_xbrl,10-APR-2026
IMFA,Q1FY27,30-JUN-2026,58.69,3.5900000000000003,0.88,41.31,0.0,-0.28,0.06,STABLE,2026-07-08,nse_xbrl,06-JUL-2026
IMPAL,Q1FY25,30-JUN-2024,30.71,8.08,2.49,69.29,,,,STABLE,2026-07-08,nse_xbrl,18-JUL-2024
IMPAL,Q2FY25,30-SEP-2024,30.71,7.88,2.49,69.29,0.0,-0.2,0.0,STABLE,2026-07-08,nse_xbrl,17-OCT-2024
IMPAL,Q3FY25,31-DEC-2024,30.71,7.89,2.49,69.29,0.0,0.01,0.0,STABLE,2026-07-08,nse_xbrl,19-JAN-2025
IMPAL,Q4FY25,31-MAR-2025,30.71,7.89,2.49,69.29,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,18-APR-2025
IMPAL,Q1FY26,30-JUN-2025,33.81,3.77,1.38,66.19,3.1,-4.12,-1.11,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,18-JUL-2025
IMPAL,Q2FY26,30-SEP-2025,33.81,3.6,1.34,66.19,0.0,-0.17,-0.04,STABLE,2026-07-08,nse_xbrl,16-OCT-2025
IMPAL,Q3FY26,31-DEC-2025,33.81,3.6,1.34,66.19,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,20-JAN-2026
IMPAL,Q4FY26,31-MAR-2026,33.81,3.6,1.34,66.19,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,15-APR-2026
INA,Q4FY26,06-MAR-2026,66.12,1.0699999999999998,0.8099999999999999,33.879999999999995,,,,STABLE,2026-07-08,nse_xbrl,13-MAR-2026
INCREDIBLE,Q2FY23,30-SEP-2022,74.96,0.0,0.0,25.04,,,,STABLE,2026-07-08,nse_xbrl,14-OCT-2022
INCREDIBLE,Q1FY25,30-JUN-2024,74.96,0.0,0.0,25.04,,,,STABLE,2026-07-08,nse_xbrl,11-JUL-2024
INCREDIBLE,Q2FY25,30-SEP-2024,74.96,0.0,0.0,25.04,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,08-OCT-2024
INCREDIBLE,Q3FY25,31-DEC-2024,74.96,0.0,0.0,25.04,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,09-JAN-2025
INDBANK,Q2FY23,30-SEP-2022,64.84,0.01,0.09,35.16,,,,STABLE,2026-07-08,nse_xbrl,15-OCT-2022
INDBANK,Q1FY25,30-JUN-2024,64.84,0.07,0.09,35.16,,,,STABLE,2026-07-08,nse_xbrl,15-JUL-2024
INDBANK,Q2FY25,30-SEP-2024,64.84,0.2,0.09,35.16,0.0,0.13,0.0,STABLE,2026-07-08,nse_xbrl,10-OCT-2024
INDBANK,Q3FY25,31-DEC-2024,64.84,0.0,0.09,35.16,0.0,-0.2,0.0,STABLE,2026-07-08,nse_xbrl,10-JAN-2025
INDBANK,Q4FY25,31-MAR-2025,64.84,0.0,0.09,35.16,0.0,0.0,0.0,STABLE,2026-07-08,nse_xbrl,16-APR-2025
INDBANK,Q1FY26,30-JUN-2025,64.84,0.03,0.09,35.16,0.0,0.03,0.0,STABLE,2026-07-08,nse_xbrl,10-JUL-2025
INDBANK,Q4FY26,31-MAR-2026,64.84,0.0,0.09,35.160000000000004,,,,STABLE,2026-07-08,nse_xbrl,09-APR-2026
INDGN,Q1FY25,10-MAY-2024,0.0,3.56,5.33,99.84,,,,STABLE,2026-07-08,nse_xbrl,13-MAY-2024
INDGN,Q2FY25,30-SEP-2024,0.0,4.82,3.17,100.0,0.0,1.26,-2.16,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,18-OCT-2024
INDGN,Q3FY25,31-DEC-2024,0.0,5.03,3.98,100.0,0.0,0.21,0.81,DII_ACCUMULATION,2026-07-08,nse_xbrl,20-JAN-2025
INDGN,Q4FY25,31-MAR-2025,0.0,5.24,4.96,100.0,0.0,0.21,0.98,DII_ACCUMULATION,2026-07-08,nse_xbrl,21-APR-2025
INDGN,Q1FY26,30-JUN-2025,0.0,10.05,7.2,100.0,0.0,4.81,2.24,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,21-JUL-2025
INDGN,Q2FY26,30-SEP-2025,0.0,11.3,6.959999999999999,100.0,0.0,1.25,-0.24,FII_ACCUMULATION,2026-07-08,nse_xbrl,17-OCT-2025
INDGN,Q3FY26,31-DEC-2025,0.0,11.48,8.07,100.0,0.0,0.18,1.11,DII_ACCUMULATION,2026-07-08,nse_xbrl,20-JAN-2026
INDGN,Q4FY26,31-MAR-2026,0.0,10.27,8.3,100.0,0.0,-1.21,0.23,STABLE,2026-07-08,nse_xbrl,20-APR-2026
INDHOTEL,Q1FY25,30-JUN-2024,38.12,27.19,18.43,61.88,,,,STABLE,2026-07-08,nse_xbrl,19-JUL-2024
INDHOTEL,Q2FY25,30-SEP-2024,38.12,27.43,18.8,61.88,0.0,0.24,0.37,STABLE,2026-07-08,nse_xbrl,18-OCT-2024
INDHOTEL,Q3FY25,31-DEC-2024,38.12,27.78,18.56,61.88,0.0,0.35,-0.24,STABLE,2026-07-08,nse_xbrl,15-JAN-2025
INDHOTEL,Q4FY25,31-MAR-2025,38.12,26.96,19.18,61.88,0.0,-0.82,0.62,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,17-APR-2025
INDHOTEL,Q1FY26,30-JUN-2025,38.12,27.18,18.52,61.88,0.0,0.22,-0.66,STABLE,2026-07-08,nse_xbrl,21-JUL-2025
INDHOTEL,Q2FY26,30-SEP-2025,38.12,26.14,19.55,61.88,0.0,-1.04,1.03,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,21-OCT-2025
INDHOTEL,Q3FY26,31-DEC-2025,38.12,25.08,20.79,61.88,0.0,-1.06,1.24,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,21-JAN-2026
INDHOTEL,Q4FY26,31-MAR-2026,38.12,23.23,22.7,61.88,0.0,-1.85,1.91,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,21-APR-2026
INDIACEM,Q1FY25,30-JUN-2024,28.42,17.63,5.85,71.58,,,,STABLE,2026-07-08,nse_xbrl,19-JUL-2024
INDIACEM,Q2FY25,30-SEP-2024,28.42,16.17,6.05,71.58,0.0,-1.46,0.2,STABLE,2026-07-08,nse_xbrl,19-OCT-2024
INDIACEM,Q3FY25,31-DEC-2024,55.49,14.5,6.68,44.51,27.07,-1.67,0.63,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,20-JAN-2025
INDIACEM,Q4FY25,31-MAR-2025,81.49,4.94,3.69,18.51,26.0,-9.56,-2.99,STRONG_PROMOTER_BUY,2026-07-08,nse_xbrl,19-APR-2025
INDIACEM,Q1FY26,30-JUN-2025,81.49,2.97,5.77,18.51,0.0,-1.97,2.08,FII_DII_DIVERGENCE,2026-07-08,nse_xbrl,21-JUL-2025
INDIACEM,Q2FY26,30-SEP-2025,75.6,3.11,12.25,24.4,-5.89,0.14,6.48,DII_ACCUMULATION,2026-07-08,nse_xbrl,21-OCT-2025
INDIACEM,Q3FY26,31-DEC-2025,75.0,3.41,12.8,25.0,-0.6,0.3,0.55,DII_ACCUMULATION,2026-07-08,nse_xbrl,21-JAN-2026
INDIACEM,Q4FY26,31-MAR-2026,75.0,3.4799999999999995,12.9,25.0,0.0,0.07,0.1,STABLE,2026-07-08,nse_xbrl,21-APR-2026
INDIAGLYCO,Q1FY25,30-JUN-2024,61.01,1.75,0.09,38.99,,,,STABLE,2026-07-08,nse_xbrl,17-JUL-2024
INDIAGLYCO,Q2FY25,30-SEP-2024,61.01,2.9,1.94,38.99,0.0,1.15,1.85,FII_DII_ACCUMULATION,2026-07-08,nse_xbrl,09-OCT-2024
INDIAGLYCO,Q3FY25,31-DEC-2024,61.01,2.44,2.0,38.99,0.0,-0.46,0.06,STABLE,2026-07-08,nse_xbrl,21-JAN-2025
