ISIN,COMPANY_NAME_NSE,COMPANY_NAME_BSE,NSE_SYMBOL,NSE_SERIES,BSE_CODE,BSE_SYMBOL,MATCH_METHOD,MATCH_CONFIDENCE,LISTED_NSE,LISTED_BSE,LAST_UPDATED
INE093R01011,LLOYDS ENGINEERING WORKS LIMITED,LLOYDS ENGINEERING WORKS LIMIT,LLOYDSENGG,EQ,539992,LLOYDSENGG,SYMBOL,100,True,True,2026-06-08
INE080I01025,Lloyds Enterprises Limited,LLOYDS ENTERPRISES LIMITED,LLOYDSENT,EQ,512463,LLOYDSENT,SYMBOL,100,True,True,2026-06-08
INE281B01032,Lloyds Metals And Energy Limited,LLOYDS METALS AND ENERGY LTD.,LLOYDSME,EQ,512455,LLOYDSME,SYMBOL,100,True,True,2026-06-08
INE269B01029,LMW Limited,LMW Limited,LMW,EQ,500252,LMW,SYMBOL,100,True,True,2026-06-08
INE670K01029,Lodha Developers Limited,Lodha Developers Limited,LODHA,EQ,543287,LODHA,SYMBOL,100,True,True,2026-06-08
INE397H01017,Lokesh Machines Limited,LOKESH MACHINES LTD.,LOKESHMACH,BE,532740,LOKESHMACH,SYMBOL,100,True,True,2026-06-08
INE846D01012,Lords Chloro Alkali Limited,LORDS CHLORO ALKALI LTD.,LORDSCHLO,EQ,500284,LORDSCHLO,SYMBOL,100,True,True,2026-06-08
INE0V9Q01010,Sri Lotus Developers and Realty Limited,Sri Lotus Developers and Realt,LOTUSDEV,EQ,544469,LOTUSDEV,SYMBOL,100,True,True,2026-06-08
INE947I01017,Lotus Eye Hospital and Institute Limited,Lotus Eye Hospital And Institu,LOTUSEYE,EQ,532998,LOTUSEYE,SYMBOL,100,True,True,2026-06-08
INE597L01014,Lovable Lingerie Limited,LOVABLE LINGERIE LTD.,LOVABLE,EQ,533343,LOVABLE,SYMBOL,100,True,True,2026-06-08
INE970D01010,Loyal Textile Mills Limited,LOYAL TEXTILE MILLS LTD.,LOYALTEX,BE,514036,LOYALTEX,SYMBOL,100,True,True,2026-06-08
INE197J01017,Landmark Property Development Company Limited,LANDMARK PROPERTY DEVELOPMENT,LPDC,EQ,533012,LPDC,SYMBOL,100,True,True,2026-06-08
INE018A01030,Larsen & Toubro Limited,LARSEN & TOUBRO LTD.,LT,EQ,500510,LT,SYMBOL,100,True,True,2026-06-08
INE498L01015,L&T Finance Limited,L&T Finance Limited,LTF,EQ,533519,LTF,SYMBOL,100,True,True,2026-06-08
INE818H01020,LT Foods Limited,LT FOODS LTD.,LTFOODS,EQ,532783,LTFOODS,SYMBOL,100,True,True,2026-06-08
INE214T01019,LTM Limited,LTM LIMITED,LTM,EQ,540005,LTM,SYMBOL,100,True,True,2026-06-08
INE010V01017,L&T Technology Services Limited,L&T Technology Services Limite,LTTS,EQ,540115,LTTS,SYMBOL,100,True,True,2026-06-08
INE162B01018,Lumax Industries Limited,LUMAX INDUSTRIES LTD.,LUMAXIND,EQ,517206,LUMAXIND,SYMBOL,100,True,True,2026-06-08
INE872H01027,Lumax Auto Technologies Limited,LUMAX AUTO TECHNOLOGIES LTD.,LUMAXTECH,EQ,532796,LUMAXTECH,SYMBOL,100,True,True,2026-06-08
INE326A01037,Lupin Limited,LUPIN LTD.,LUPIN,EQ,500257,LUPIN,SYMBOL,100,True,True,2026-06-08
INE150G01020,Lux Industries Limited,LUX Industries Limited,LUXIND,EQ,539542,LUXIND,SYMBOL,100,True,True,2026-06-08
INE576O01020,Laxmi Organic Industries Limited,Laxmi Organic Industries Limit,LXCHEM,EQ,543277,LXCHEM,SYMBOL,100,True,True,2026-06-08
INE933A01014,Lyka Labs Limited,LYKA LABS LTD.,LYKALABS,EQ,500259,LYKALABS,SYMBOL,100,True,True,2026-06-08
INE142K01011,Lypsa Gems & Jewellery Limited,LYPSA GEMS & JEWELLERY LTD,LYPSAGEMS,EQ,534532,LYPSAGEMS,SYMBOL,100,True,True,2026-06-08
INE101A01026,Mahindra & Mahindra Limited,MAHINDRA & MAHINDRA LTD.,M&M,EQ,500520,M&M,SYMBOL,100,True,True,2026-06-08
INE774D01024,Mahindra & Mahindra Financial Services Limited,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN,EQ,532720,M&MFIN,SYMBOL,100,True,True,2026-06-08
INE215I01027,Maan Aluminium Limited,MAAN ALUMINIUM LTD.,MAANALU,EQ,532906,MAANALU,SYMBOL,100,True,True,2026-06-08
,Macpower CNC Machines Limited,,MACPOWER,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE925C01016,Madhav Marbles and Granites Limited,MADHAV MARBLES & GRANITES LTD.,MADHAV,EQ,515093,MADHAV,SYMBOL,100,True,True,2026-06-08
INE631R01026,Madhav Infra Projects Limited,Madhav Infra Projects Limited,MADHAVIPL,EQ,539894,MADHAVIPL,SYMBOL,100,True,True,2026-06-08
INE378D01032,Madhucon Projects Limited,MADHUCON PROJECTS LTD.,MADHUCON,EQ,531497,MADHUCON,SYMBOL,100,True,True,2026-06-08
INE414A01015,Madras Fertilizers Limited,Madras Fertilizer Limited,MADRASFERT,EQ,590134,MADRASFERT,SYMBOL,100,True,True,2026-06-08
INE270B01035,Mafatlal Industries Limited,MAFATLAL INDUSTRIES LTD.,MAFATIND,EQ,500264,MAFATIND,SYMBOL,100,True,True,2026-06-08
INE347W01011,Magadh Sugar & Energy Limited,Magadh Sugar & Energy Limited,MAGADSUGAR,EQ,540650,MAGADSUGAR,SYMBOL,100,True,True,2026-06-08
INE387I01016,Magnum Ventures Limited,MAGNUM VENTURES LTD.,MAGNUM,EQ,532896,MAGNUM,SYMBOL,100,True,True,2026-06-08
INE457A01014,Bank of Maharashtra,BANK OF MAHARASHTRA,MAHABANK,EQ,532525,MAHABANK,SYMBOL,100,True,True,2026-06-08
INE843B01013,Maha Rashtra Apex Corporation Limited,MAHA RASHTRA APEX CORPORATION,MAHAPEXLTD,EQ,523384,MAHAPEXLTD,SYMBOL,100,True,True,2026-06-08
INE451L01014,Mahamaya Steel Industries Limited,MAHAMAYA STEEL INDUSTRIES LTD.,MAHASTEEL,BE,513554,MAHASTEEL,SYMBOL,100,True,True,2026-06-08
INE215D01010,Mahindra EPC Irrigation Limited,MAHINDRA EPC IRRIGATION LIMITE,MAHEPC,EQ,523754,MAHEPC,SYMBOL,100,True,True,2026-06-08
,Maheshwari Logistics Limited,,MAHESHWARI,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE813A01018,Mahindra Lifespace Developers Limited,MAHINDRA LIFESPACE DEVELOPERS,MAHLIFE,EQ,532313,MAHLIFE,SYMBOL,100,True,True,2026-06-08
INE766P01016,Mahindra Logistics Limited,Mahindra Logistics Limited,MAHLOG,EQ,540768,MAHLOG,SYMBOL,100,True,True,2026-06-08
INE288A01013,Maharashtra Scooters Limited,MAHARASHTRA SCOOTERS LTD.,MAHSCOOTER,EQ,500266,MAHSCOOTER,SYMBOL,100,True,True,2026-06-08
INE271B01025,Maharashtra Seamless Limited,MAHARASHTRA SEAMLESS LTD.,MAHSEAMLES,EQ,500265,MAHSEAMLES,SYMBOL,100,True,True,2026-06-08
INE683C01011,Maithan Alloys Limited,MAITHAN ALLOYS LTD.,MAITHANALL,EQ,590078,MAITHANALL,SYMBOL,100,True,True,2026-06-08
INE201B01022,Majestic Auto Limited,MAJESTIC AUTO LTD.,MAJESAUT,EQ,500267,MAJESAUT,SYMBOL,100,True,True,2026-06-08
INE389C01015,Mallcom (India) Limited,MALLCOM (INDIA) LTD.,MALLCOM,EQ,539400,MALLCOM,SYMBOL,100,True,True,2026-06-08
,Malu Paper Mills Limited,,MALUPAPER,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE0TO701015,Mamata Machinery Limited,MAMATA MACHINERY LIMITED,MAMATA,EQ,544318,MAMATA,SYMBOL,100,True,True,2026-06-08
INE859Q01017,Manaksia Aluminium Company Limited,Manaksia Aluminium Company Ltd,MANAKALUCO,EQ,539045,MANAKALUCO,SYMBOL,100,True,True,2026-06-08
INE830Q01018,Manaksia Coated Metals & Industries Limited,Manaksia Coated Metals & Indus,MANAKCOAT,EQ,539046,MANAKCOAT,SYMBOL,100,True,True,2026-06-08
INE015D01022,Manaksia Limited,MANAKSIA LTD.,MANAKSIA,EQ,532932,MANAKSIA,SYMBOL,100,True,True,2026-06-08
INE824Q01011,Manaksia Steels Limited,Manaksia Steels Limited,MANAKSTEEL,BE,539044,MANAKSTEEL,SYMBOL,100,True,True,2026-06-08
INE201A01024,Manali Petrochemicals Limited,MANALI PETROCHEMICAL LTD.,MANALIPETC,EQ,500268,MANALIPETC,SYMBOL,100,True,True,2026-06-08
INE522D01027,Manappuram Finance Limited,Manappuram Finance Ltd,MANAPPURAM,EQ,531213,MANAPPURAM,SYMBOL,100,True,True,2026-06-08
INE939X01013,Manba Finance Limited,Manba Finance Limited,MANBA,EQ,544262,MANBA,SYMBOL,100,True,True,2026-06-08
INE545L01039,Mangal Credit and Fincorp Limited,MANGAL CREDIT AND FINCORP LTD.,MANCREDIT,EQ,505850,MANCREDIT,SYMBOL,100,True,True,2026-06-08
INE584F01014,Mangalam Drugs And Organics Limited,MANGALAM DRUGS & ORGANICS LTD.,MANGALAM,BE,532637,MANGALAM,SYMBOL,100,True,True,2026-06-08
INE347A01017,Mangalam Cement Limited,MANGALAM CEMENT LTD.,MANGLMCEM,EQ,502157,MANGLMCEM,SYMBOL,100,True,True,2026-06-08
INE993A01026,Man Industries (India) Limited,MAN INDUSTRIES (INDIA) LTD.,MANINDS,EQ,513269,MANINDS,SYMBOL,100,True,True,2026-06-08
INE949H01023,Man Infraconstruction Limited,MAN INFRACONSTRUCTION LTD.,MANINFRA,EQ,533169,MANINFRA,SYMBOL,100,True,True,2026-06-08
INE634S01028,Mankind Pharma Limited,Mankind Pharma Limited,MANKIND,EQ,543904,MANKIND,SYMBOL,100,True,True,2026-06-08
INE784W01015,Manomay Tex India Limited,Manomay Tex India Limited,MANOMAY,EQ,540396,MANOMAY,SYMBOL,100,True,True,2026-06-08
INE00VM01036,Manorama Industries Limited,Manorama Industries Limited,MANORAMA,EQ,541974,MANORAMA,SYMBOL,100,True,True,2026-06-08
INE370D01013,Mangalam Organics Limited,MANGALAM ORGANICS LIMITED,MANORG,BE,514418,MANORG,SYMBOL,100,True,True,2026-06-08
INE867A01022,Manugraph India Limited,MANUGRAPH INDIA LTD.,MANUGRAPH,EQ,505324,MANUGRAPH,SYMBOL,100,True,True,2026-06-08
INE825V01034,Vedant Fashions Limited,Vedant Fashions Limited,MANYAVAR,EQ,543463,MANYAVAR,SYMBOL,100,True,True,2026-06-08
INE0BV301023,C.E. Info Systems Limited,C.E. Info Systems Limited,MAPMYINDIA,EQ,543425,MAPMYINDIA,SYMBOL,100,True,True,2026-06-08
,Maral Overseas Limited,,MARALOVER,BE,,,UNMATCHED,0,True,False,2026-06-08
INE182D01020,Marathon Nextgen Realty Limited,MARATHON NEXTGEN REALTY LTD.,MARATHON,EQ,503101,MARATHON,SYMBOL,100,True,True,2026-06-08
INE196A01026,Marico Limited,MARICO LTD.,MARICO,EQ,531642,MARICO,SYMBOL,100,True,True,2026-06-08
,Marine Electricals (India) Limited,,MARINE,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE0FW001016,Markolines Pavement Technologies Limited,Markolines Pavement Technologi,MARKOLINES,EQ,543364,MARKOLINES,SYMBOL,100,True,True,2026-06-08
INE750C01026,Marksans Pharma Limited,MARKSANS PHARMA LTD.,MARKSANS,EQ,524404,MARKSANS,SYMBOL,100,True,True,2026-06-08
INE415B01044,Marsons Limited,MARSONS LIMITED,MARSONS,EQ,517467,MARSONS,SYMBOL,100,True,True,2026-06-08
INE585B01010,Maruti Suzuki India Limited,MARUTI SUZUKI INDIA LTD.,MARUTI,EQ,532500,MARUTI,SYMBOL,100,True,True,2026-06-08
INE348L01012,MAS Financial Services Limited,MAS Financial Services Limited,MASFIN,EQ,540749,MASFIN,SYMBOL,100,True,True,2026-06-08
,Mask Investments Limited,,MASKINVEST,BE,,,UNMATCHED,0,True,False,2026-06-08
INE759A01021,Mastek Limited,MASTEK LTD.,MASTEK,EQ,523704,MASTEK,SYMBOL,100,True,True,2026-06-08
INE677D01037,Master Trust Limited,MASTER TRUST LTD.,MASTERTR,EQ,511768,MASTERTR,SYMBOL,100,True,True,2026-06-08
INE866R01028,Matrimony.Com Limited,Matrimony.com Limited,MATRIMONY,EQ,540704,MATRIMONY,SYMBOL,100,True,True,2026-06-08
INE636A01039,Mawana Sugars Limited,MAWANA SUGARS LTD.,MAWANASUG,BE,523371,MAWANASUG,SYMBOL,100,True,True,2026-06-08
INE03EI01018,Max Estates Limited,Max Estates Limited,MAXESTATES,EQ,544008,MAXESTATES,SYMBOL,100,True,True,2026-06-08
INE027H01010,Max Healthcare Institute Limited,Max Healthcare Institute Limit,MAXHEALTH,EQ,543220,MAXHEALTH,SYMBOL,100,True,True,2026-06-08
INE0CG601016,Max India Limited,Max India Limited,MAXIND,EQ,543223,MAXIND,SYMBOL,100,True,True,2026-06-08
INE040D01038,Mayur Uniquoters Ltd,MAYUR UNIQUOTERS LTD.,MAYURUNIQ,EQ,522249,MAYURUNIQ,SYMBOL,100,True,True,2026-06-08
INE885E01042,Mazda Limited,MAZDA LTD.,MAZDA,EQ,523792,MAZDA,SYMBOL,100,True,True,2026-06-08
INE249Z01020,Mazagon Dock Shipbuilders Limited,Mazagon Dock Shipbuilders Limi,MAZDOCK,EQ,543237,MAZDOCK,SYMBOL,100,True,True,2026-06-08
,Madhya Bharat Agro Products Limited,,MBAPL,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE08N601015,M & B Engineering Limited,M & B ENGINEERING LIMITED,MBEL,EQ,544470,MBEL,SYMBOL,100,True,True,2026-06-08
INE912H01013,MBL Infrastructure Limited,MBL Infrastructure Ltd,MBLINFRA,EQ,533152,MBLINFRA,SYMBOL,100,True,True,2026-06-08
INE435D01014,Mac Charles India Limited,MAC CHARLES (INDIA) LTD.,MCCHRLS-B,EQ,507836,MCCHRLS-B,SYMBOL,100,True,True,2026-06-08
,Madhav Copper Limited,,MCL,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE942G01012,Mcleod Russel India Limited,MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,BE,532654,MCLEODRUSS,SYMBOL,100,True,True,2026-06-08
INE613C01026,Magellanic Cloud Limited,MAGELLANIC CLOUD LIMITED,MCLOUD,EQ,538891,MCLOUD,SYMBOL,100,True,True,2026-06-08
INE745G01043,Multi Commodity Exchange of India Limited,MULTI COMMODITY EXCHANGE OF IN,MCX,EQ,534091,MCX,SYMBOL,100,True,True,2026-06-08
INE474Q01031,Global Health Limited,Global Health Limited,MEDANTA,EQ,543654,MEDANTA,SYMBOL,100,True,True,2026-06-08
INE456Z01021,Medi Assist Healthcare Services Limited,Medi Assist Healthcare Service,MEDIASSIST,EQ,544088,MEDIASSIST,SYMBOL,100,True,True,2026-06-08
INE646B01010,Medicamen Biotech Limited,MEDICAMEN BIOTECH LTD.,MEDICAMEQ,EQ,531146,MEDICAMEQ,SYMBOL,100,True,True,2026-06-08
INE630Y01024,Medico Remedies Limited,MEDICO REMEDIES LIMITED,MEDICO,EQ,540937,MEDICO,SYMBOL,100,True,True,2026-06-08
INE804L01022,Medplus Health Services Limited,Medplus Health Services Limite,MEDPLUS,EQ,543427,MEDPLUS,SYMBOL,100,True,True,2026-06-08
INE0VDM01015,Meesho Limited,Meesho Limited,MEESHO,EQ,544632,MEESHO,SYMBOL,100,True,True,2026-06-08
INE00EM01016,Megastar Foods Limited,Megastar Foods Limited,MEGASTAR,EQ,541352,MEGASTAR,SYMBOL,100,True,True,2026-06-08
INE0PKD01011,Mangal Electrical Industries Limited,MANGAL ELECTRICAL INDUSTRIES L,MEIL,BE,544492,MEIL,SYMBOL,100,True,True,2026-06-08
INE650G01029,Menon Pistons Limited,MENON PISTONS LTD.,MENNPIS,EQ,531727,MENNPIS,SYMBOL,100,True,True,2026-06-08
INE071D01033,Menon Bearings Limited,MENON BEARINGS LTD.,MENONBE,EQ,523828,MENONBE,SYMBOL,100,True,True,2026-06-08
INE776I01010,MEP Infrastructure Developers Limited,MEP Infrastructure Developers,MEP,BZ,539126,MEP,SYMBOL,100,True,True,2026-06-08
INE689O01013,Mercantile Ventures Limited,Mercantile Ventures Limited,MERCANTILE,EQ,538942,MERCANTILE,SYMBOL,100,True,True,2026-06-08
INE763M01028,Mercury Ev-Tech Limited,MERCURY EV-TECH LIMITED,MERCURYEV,BE,531357,MERCURYEV,SYMBOL,100,True,True,2026-06-08
INE317I01021,Metro Brands Limited,Metro Brands Limited,METROBRAND,EQ,543426,METROBRAND,SYMBOL,100,True,True,2026-06-08
INE085D01033,Metroglobal Limited,METROGLOBAL LIMITED,METROGLOBL,EQ,500159,METROGLOBL,SYMBOL,100,True,True,2026-06-08
INE112L01020,Metropolis Healthcare Limited,Metropolis Healthcare Limited,METROPOLIS,EQ,542650,METROPOLIS,SYMBOL,100,True,True,2026-06-08
INE0US801024,Mahalaxmi Fabric Mills Limited,Mahalaxmi Fabric Mills Limited,MFML,EQ,544233,MFML,SYMBOL,100,True,True,2026-06-08
INE180A01020,Max Financial Services Limited,Max Financial Services Limited,MFSL,EQ,500271,MFSL,SYMBOL,100,True,True,2026-06-08
INE0APB01032,Mangalam Global Enterprise Limited,MANGALAM GLOBAL ENTERPRISE LIM,MGEL,BE,544273,MGEL,SYMBOL,100,True,True,2026-06-08
INE002S01010,Mahanagar Gas Limited,Mahanagar Gas Limited,MGL,EQ,539957,MGL,SYMBOL,100,True,True,2026-06-08
INE112D01035,Mahalaxmi Rubtech Limited,MAHALAXMI RUBTECH LTD.,MHLXMIRU,EQ,514450,MHLXMIRU,SYMBOL,100,True,True,2026-06-08
INE998I01010,Mahindra Holidays & Resorts India Limited,MAHINDRA HOLIDAYS & RESORTS IN,MHRIL,EQ,533088,MHRIL,SYMBOL,100,True,True,2026-06-08
INE287C01037,MIC Electronics Limited,MIC ELECTRONICS LTD.,MICEL,EQ,532850,MICEL,SYMBOL,100,True,True,2026-06-08
INE099Z01011,Mishra Dhatu Nigam Limited,Mishra Dhatu Nigam Limited,MIDHANI,EQ,541195,MIDHANI,SYMBOL,100,True,True,2026-06-08
INE0XAD01024,Midwest Limited,Midwest Limited,MIDWESTLTD,EQ,544587,MIDWESTLTD,SYMBOL,100,True,True,2026-06-08
INE842C01021,Minda Corporation Limited,Minda Corporation Limited,MINDACORP,EQ,538962,MINDACORP,SYMBOL,100,True,True,2026-06-08
INE110B01017,Mindteck (India) Limited,MINDTECK (INDIA) LTD.,MINDTECK,EQ,517344,MINDTECK,SYMBOL,100,True,True,2026-06-08
INE831A01028,MIRC Electronics Limited,MIRC ELECTRONICS LTD.,MIRCELECTR,BE,500279,MIRCELECTR,SYMBOL,100,True,True,2026-06-08
INE771A01026,Mirza International Limited,MIRZA INTERNATIONAL LTD.,MIRZAINT,EQ,526642,MIRZAINT,SYMBOL,100,True,True,2026-06-08
,MITCON Consultancy & Engineering Services Limited,,MITCON,BE,,,UNMATCHED,0,True,False,2026-06-08
,Mittal Life Style Limited,,MITTAL,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE964W01021,M K Proteins Limited,M.K.Proteins Limited,MKPL,EQ,543919,MKPL,SYMBOL,100,True,True,2026-06-08
INE227C01017,MM Forgings Limited,M.M.FORGINGS LTD.,MMFL,EQ,522241,MMFL,SYMBOL,100,True,True,2026-06-08
,MMP Industries Limited,,MMP,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE123F01029,MMTC Limited,MMTC LTD.,MMTC,EQ,513377,MMTC,SYMBOL,100,True,True,2026-06-08
INE200D01020,Media Matrix Worldwide Limited,MEDIA MATRIX WORLDWIDE LTD.,MMWL,BE,512267,MMWL,SYMBOL,100,True,True,2026-06-08
INE0HLU01028,One Mobikwik Systems Limited,One Mobikwik Systems Limited,MOBIKWIK,EQ,544305,MOBIKWIK,SYMBOL,100,True,True,2026-06-08
INE537F01012,Modi Naturals Limited,MODI NATURALS LIMITED,MODINATUR,BE,519003,MODINATUR,SYMBOL,100,True,True,2026-06-08
,Modi Rubber Limited,,MODIRUBBER,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE0L0L01012,Modis Navnirman Limited,MODI'S NAVNIRMAN LIMITED,MODIS,EQ,543539,MODIS,SYMBOL,100,True,True,2026-06-08
INE737D01021,MODISON LIMITED,MODISON LIMITED,MODISONLTD,BE,506261,MODISONLTD,SYMBOL,100,True,True,2026-06-08
,Modern Threads (India) Limited,,MODTHREAD,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE954E01012,Mohit Industries Limited,MOHIT INDUSTRIES LTD.,MOHITIND,EQ,531453,MOHITIND,SYMBOL,100,True,True,2026-06-08
INE490G01020,MOIL Limited,MOIL LTD.,MOIL,EQ,533286,MOIL,SYMBOL,100,True,True,2026-06-08
,Moksh Ornaments Limited,,MOKSH,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE0CT101020,Meghmani Organics Limited,Meghmani Organics Limited,MOL,EQ,543331,MOL,SYMBOL,100,True,True,2026-06-08
INE835B01035,Mold-Tek Technologies Limited,MOLD-TEK TECHNOLOGIES LTD.,MOLDTECH,EQ,526263,MOLDTECH,SYMBOL,100,True,True,2026-06-08
INE893J01029,Mold-Tek Packaging Limited,MOLD-TEK PACKAGING LIMITED,MOLDTKPAC,EQ,533080,MOLDTKPAC,SYMBOL,100,True,True,2026-06-08
INE903D01011,Monarch Networth Capital Limited,Monarch Networth Capital Limit,MONARCH,EQ,511551,MONARCH,SYMBOL,100,True,True,2026-06-08
INE296Q01012,Moneyboxx Finance Limited,MONEYBOXX FINANCE LIMITED,MONEYBOXX,EQ,538446,MONEYBOXX,SYMBOL,100,True,True,2026-06-08
INE950M01013,Monte Carlo Fashions Limited,Monte Carlo Fashions Limited,MONTECARLO,EQ,538836,MONTECARLO,SYMBOL,100,True,True,2026-06-08
INE161G01027,Morarjee Textiles Limited,MORARJEE TEXTILES LTD.,MORARJEE,BZ,532621,MORARJEE,SYMBOL,100,True,True,2026-06-08
INE083A01026,Morepen Laboratories Limited,MOREPEN LABORATORIES LTD.,MOREPENLAB,EQ,500288,MOREPENLAB,SYMBOL,100,True,True,2026-06-08
INE935B01025,Moschip Technologies Limited,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP,EQ,532407,MOSCHIP,SYMBOL,100,True,True,2026-06-08
INE775A01035,Samvardhana Motherson International Limited,Samvardhana Motherson Internat,MOTHERSON,EQ,517334,MOTHERSON,SYMBOL,100,True,True,2026-06-08
INE338I01027,Motilal Oswal Financial Services Limited,MOTILAL OSWAL FINANCIAL SERVIC,MOTILALOFS,EQ,532892,MOTILALOFS,SYMBOL,100,True,True,2026-06-08
INE0FRK01020,Motisons Jewellers Limited,Motisons Jewellers Limited,MOTISONS,EQ,544053,MOTISONS,SYMBOL,100,True,True,2026-06-08
INE861B01023,The Motor & General Finance Limited,MOTOR & GENERAL FINANCE LTD.,MOTOGENFIN,BE,501343,MOTOGENFIN,SYMBOL,100,True,True,2026-06-08
INE356A01018,MphasiS Limited,MPHASIS LTD.,MPHASIS,EQ,526299,MPHASIS,SYMBOL,100,True,True,2026-06-08
INE943D01017,MPS Limited,MPS LTD.,MPSLTD,EQ,532440,MPSLTD,SYMBOL,100,True,True,2026-06-08
INE883A01011,MRF Limited,MRF LTD.,MRF,EQ,500290,MRF,SYMBOL,100,True,True,2026-06-08
INE103A01014,Mangalore Refinery and Petrochemicals Limited,MANGALORE REFINERY & PETROCHEM,MRPL,EQ,500109,MRPL,SYMBOL,100,True,True,2026-06-08
INE752G01015,MSP Steel & Power Limited,MSP STEEL & POWER LTD.,MSPL,EQ,532650,MSPL,SYMBOL,100,True,True,2026-06-08
INE255X01014,Mstc Limited,MSTC Limited,MSTCLTD,EQ,542597,MSTCLTD,SYMBOL,100,True,True,2026-06-08
INE0FS801015,Motherson Sumi Wiring India Limited,Motherson Sumi Wiring India Li,MSUMI,EQ,543498,MSUMI,SYMBOL,100,True,True,2026-06-08
INE864I01014,Mtar Technologies Limited,MTAR Technologies Limited,MTARTECH,EQ,543270,MTARTECH,SYMBOL,100,True,True,2026-06-08
INE472M01018,MT Educare Limited,MT EDUCARE LTD.,MTEDUCARE,BE,534312,MTEDUCARE,SYMBOL,100,True,True,2026-06-08
INE153A01019,Mahanagar Telephone Nigam Limited,MAHANAGAR TELEPHONE NIGAM LTD.,MTNL,EQ,500108,MTNL,SYMBOL,100,True,True,2026-06-08
INE08KJ01020,Mufin Green Finance Limited,MUFIN GREEN FINANCE LIMITED,MUFIN,EQ,542774,MUFIN,SYMBOL,100,True,True,2026-06-08
INE220Q01020,Credo Brands Marketing Limited,Credo Brands Marketing Limited,MUFTI,EQ,544058,MUFTI,SYMBOL,100,True,True,2026-06-08
INE304A01026,Mukand Limited,MUKAND LTD.,MUKANDLTD,EQ,500460,MUKANDLTD,SYMBOL,100,True,True,2026-06-08
INE0CG401037,Mukka Proteins Limited,Mukka Proteins Limited,MUKKA,EQ,544135,MUKKA,SYMBOL,100,True,True,2026-06-08
,Mukta Arts Limited,,MUKTAARTS,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE672B01032,Munjal Auto Industries Limited,MUNJAL AUTO INDUSTRIES LTD.,MUNJALAU,EQ,520059,MUNJALAU,SYMBOL,100,True,True,2026-06-08
INE577A01027,Munjal Showa Limited,MUNJAL SHOWA LTD.,MUNJALSHOW,EQ,520043,MUNJALSHOW,SYMBOL,100,True,True,2026-06-08
INE692B01014,Murudeshwar Ceramics Limited,MURUDESHWAR CERAMICS LTD.,MURUDCERA,EQ,515037,MURUDCERA,SYMBOL,100,True,True,2026-06-08
INE296G01013,Muthoot Capital Services Limited,MUTHOOT CAPITAL SERVICES LTD.,MUTHOOTCAP,EQ,511766,MUTHOOTCAP,SYMBOL,100,True,True,2026-06-08
INE414G01012,Muthoot Finance Limited,MUTHOOT FINANCE LTD.,MUTHOOTFIN,EQ,533398,MUTHOOTFIN,SYMBOL,100,True,True,2026-06-08
INE046W01019,Muthoot Microfin Limited,Muthoot Microfin Limited,MUTHOOTMF,EQ,544055,MUTHOOTMF,SYMBOL,100,True,True,2026-06-08
INE0KNT01012,Manoj Vaibhav Gems N Jewellers Limited,MANOJ VAIBHAV GEMS 'N' JEWELLE,MVGJL,EQ,543995,MVGJL,SYMBOL,100,True,True,2026-06-08
INE0JYY01011,Mangalam Worldwide Limited,Mangalam Worldwide Limited,MWL,EQ,544764,MWL,SYMBOL,100,True,True,2026-06-08
INE295D01020,NACL Industries Limited,NACL Industries Limited,NACLIND,EQ,524709,NACLIND,SYMBOL,100,True,True,2026-06-08
INE245I01016,Nagreeka Capital & Infrastructure Limited,NAGREEKA CAPITAL & INFRASTRUCT,NAGREEKCAP,BE,532895,NAGREEKCAP,SYMBOL,100,True,True,2026-06-08
INE123B01028,Nagreeka Exports Limited,NAGREEKA EXPORTS LTD.,NAGREEKEXP,EQ,521109,NAGREEKEXP,SYMBOL,100,True,True,2026-06-08
INE049I01012,Nahar Capital and Financial Services Limited,NAHAR CAPITAL & FINANCIAL SERV,NAHARCAP,EQ,532952,NAHARCAP,SYMBOL,100,True,True,2026-06-08
INE289A01011,Nahar Industrial Enterprises Limited,NAHAR INDUSTRIAL ENTERPRISES L,NAHARINDUS,EQ,519136,NAHARINDUS,SYMBOL,100,True,True,2026-06-08
INE308A01027,Nahar Poly Films Limited,NAHAR POLYFILMS LTD.,NAHARPOLY,EQ,523391,NAHARPOLY,SYMBOL,100,True,True,2026-06-08
INE290A01027,Nahar Spinning Mills Limited,NAHAR SPINNING MILLS LTD.,NAHARSPING,BE,500296,NAHARSPING,SYMBOL,100,True,True,2026-06-08
