ISIN,COMPANY_NAME_NSE,COMPANY_NAME_BSE,NSE_SYMBOL,NSE_SERIES,BSE_CODE,BSE_SYMBOL,LISTED_NSE,LISTED_BSE,SYMBOL_MATCH_FLAG,NAME_MATCH_FLAG,LAST_UPDATED
INE054301028,Odigma Consultancy Solutions Limited,Odigma Consultancy Solutions L,ODIGMA,EQ,544301,ODIGMA,True,True,EXACT,EXACT,2026-06-07
INE881D01027,Oracle Financial Services Software Limited,ORACLE FINANCIAL SERVICES SOFT,OFSS,EQ,532466,OFSS,True,True,EXACT,HIGH,2026-06-07
INE274J01014,Oil India Limited,OIL INDIA LTD.,OIL,EQ,533106,OIL,True,True,EXACT,EXACT,2026-06-07
INE591A01010,Oil Country Tubular Limited,OIL COUNTRY TUBULAR LTD.,OILCOUNTUB,BE,500313,OILCOUNTUB,True,True,EXACT,EXACT,2026-06-07
INE0LXG01040,Ola Electric Mobility Limited,Ola Electric Mobility Limited,OLAELEC,EQ,544225,OLAELEC,True,True,EXACT,EXACT,2026-06-07
INE260D01016,Olectra Greentech Limited,OLECTRA GREENTECH LIMITED,OLECTRA,EQ,532439,OLECTRA,True,True,EXACT,EXACT,2026-06-07
INE090B01011,Omax Autos Limited,OMAX AUTOS LTD.,OMAXAUTO,BE,520021,OMAXAUTO,True,True,EXACT,EXACT,2026-06-07
INE800H01010,Omaxe Limited,OMAXE LTD.,OMAXE,EQ,532880,OMAXE,True,True,EXACT,EXACT,2026-06-07
INE1BZC01019,Om Freight Forwarders Limited,Om Freight Forwarders Limited,OMFREIGHT,EQ,544564,OMFREIGHT,True,True,EXACT,EXACT,2026-06-07
INE239D01028,OM INFRA LIMITED,OM INFRA LIMITED,OMINFRAL,EQ,531092,OMINFRAL,True,True,EXACT,EXACT,2026-06-07
INE0UH301010,Omnitech Engineering Limited,Omnitech Engineering Limited,OMNI,EQ,544720,OMNI,True,True,EXACT,EXACT,2026-06-07
INE25E901019,Om Power Transmission Limited,OM POWER TRANSMISSION LIMITED,OMPOWER,EQ,544750,OMPOWER,True,True,EXACT,EXACT,2026-06-07
INE912L01015,Onelife Capital Advisors Limited,ONELIFE CAPITAL ADVISORS LTD.,ONELIFECAP,BE,533632,ONELIFECAP,True,True,EXACT,EXACT,2026-06-07
INE840Y01029,One Point One Solutions Limited,ONE POINT ONE SOLUTIONS LIMITE,ONEPOINT,EQ,544748,ONEPOINT,True,True,EXACT,HIGH,2026-06-07
INE013P01021,Onesource Specialty Pharma Limited,Onesource Specialty Pharma Lim,ONESOURCE,EQ,544292,ONESOURCE,True,True,EXACT,HIGH,2026-06-07
INE213A01029,Oil & Natural Gas Corporation Limited,OIL AND NATURAL GAS CORPORATIO,ONGC,EQ,500312,ONGC,True,True,EXACT,PARTIAL,2026-06-07
INE809I01019,OnMobile Global Limited,ONMOBILE,ONMOBILE,EQ,532944,ONMOBILE,True,True,EXACT,PARTIAL,2026-06-07
INE229A01017,Onward Technologies Limited,ONWARD TECHNOLOGIES LTD.,ONWARDTEC,EQ,517536,ONWARDTEC,True,True,EXACT,EXACT,2026-06-07
INE350C01017,Optiemus Infracom Limited,OPTIEMUS INFRACOM LTD,OPTIEMUS,EQ,530135,OPTIEMUS,True,True,EXACT,EXACT,2026-06-07
INE231G01010,Orbit Exports Limited,ORBIT EXPORTS LTD.,ORBTEXP,EQ,512626,ORBTEXP,True,True,EXACT,EXACT,2026-06-07
INE215B01022,Orchasp Limited,ORCHASP LIMITED,ORCHASP,EQ,532271,ORCHASP,True,True,EXACT,EXACT,2026-06-07
INE191A01027,Orchid Pharma Limited,Orchid Pharma Limited,ORCHPHARMA,EQ,524372,ORCHPHARMA,True,True,EXACT,EXACT,2026-06-07
INE730A01022,Oricon Enterprises Limited,ORICON ENTERPRISES LTD.,ORICONENT,EQ,513121,ORICONENT,True,True,EXACT,EXACT,2026-06-07
INE998H01012,Oriental Trimex Limited,ORIENTAL TRIMEX LTD.,ORIENTALTL,EQ,532817,ORIENTALTL,True,True,EXACT,EXACT,2026-06-07
INE607D01018,Orient Bell Limited,ORIENT BELL LIMITED,ORIENTBELL,EQ,530365,ORIENTBELL,True,True,EXACT,EXACT,2026-06-07
INE876N01018,Orient Cement Limited,ORIENT CEMENT LTD,ORIENTCEM,EQ,535754,ORIENTCEM,True,True,EXACT,EXACT,2026-06-07
INE569C01020,ORIENT CERATECH LIMITED,ORIENT CERATECH LIMITED,ORIENTCER,EQ,504879,ORIENTCER,True,True,EXACT,EXACT,2026-06-07
INE142Z01019,Orient Electric Limited,Orient Electric Limited,ORIENTELEC,EQ,541301,ORIENTELEC,True,True,EXACT,EXACT,2026-06-07
INE750A01020,Oriental Hotels Limited,ORIENTAL HOTELS LTD.,ORIENTHOT,EQ,500314,ORIENTHOT,True,True,EXACT,EXACT,2026-06-07
INE609C01024,Orient Press Limited,ORIENT PRESS LTD.,ORIENTLTD,EQ,526325,ORIENTLTD,True,True,EXACT,EXACT,2026-06-07
INE592A01026,Orient Paper & Industries Limited,ORIENT PAPER & INDUSTRIES LTD.,ORIENTPPR,EQ,502420,ORIENTPPR,True,True,EXACT,EXACT,2026-06-07
INE0PPK01015,Orient Technologies Limited,Orient Technologies Limited,ORIENTTECH,EQ,544235,ORIENTTECH,True,True,EXACT,EXACT,2026-06-07
INE725E01024,The Orissa Minerals Development Company Limited,ORISSA MINERALS DEVELOPMENT CO,ORISSAMINE,EQ,590086,ORISSAMINE,True,True,EXACT,HIGH,2026-06-07
INE16NZ01023,Orkla India Limited,Orkla India Limited,ORKLAINDIA,EQ,544595,ORKLAINDIA,True,True,EXACT,EXACT,2026-06-07
INE849L01019,Ortel Communications Limited,Ortel Communications Limited,ORTEL,BZ,539015,ORTEL,True,True,EXACT,EXACT,2026-06-07
INE749B01020,ORTIN GLOBAL LIMITED,ORTIN GLOBAL LIMITED,ORTINGLOBE,EQ,539287,ORTINGLOBE,True,True,EXACT,EXACT,2026-06-07
,Osia Hyper Retail Limited,,OSIAHYPER,BE,,,True,False,MISSING,MISSING,2026-06-07
INE142A01012,Oswal Agro Mills Limited,OSWAL AGRO MILLS LTD.,OSWALAGRO,BE,500317,OSWALAGRO,True,True,EXACT,EXACT,2026-06-07
INE143A01010,Oswal Greentech Limited,Oswal Greentech Limited,OSWALGREEN,EQ,539290,OSWALGREEN,True,True,EXACT,EXACT,2026-06-07
INE0BYP01024,Oswal Pumps Limited,Oswal Pumps Limited,OSWALPUMPS,EQ,544418,OSWALPUMPS,True,True,EXACT,EXACT,2026-06-07
,ShreeOswal Seeds And Chemicals Limited,,OSWALSEEDS,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE0S3G01027,Pace Digitek Limited,Pace Digitek Limited,PACEDIGITK,EQ,544550,PACEDIGITK,True,True,EXACT,EXACT,2026-06-07
INE761H01022,Page Industries Limited,PAGE INDUSTRIES LTD.,PAGEIND,EQ,532827,PAGEIND,True,True,EXACT,EXACT,2026-06-07
INE420C01059,Paisalo Digital Limited,PAISALO DIGITAL LIMITED,PAISALO,EQ,532900,PAISALO,True,True,EXACT,EXACT,2026-06-07
INE551D01018,PAKKA LIMITED,PAKKA LIMITED,PAKKA,EQ,516030,PAKKA,True,True,EXACT,EXACT,2026-06-07
INE471W01019,Palash Securities Limited,Palash Securities Limited,PALASHSECU,EQ,540648,PALASHSECU,True,True,EXACT,EXACT,2026-06-07
INE218G01033,Palred Technologies Limited,PALRED TECHNOLOGIES LIMITED,PALREDTEC,BE,532521,PALREDTEC,True,True,EXACT,EXACT,2026-06-07
INE922B01023,Panacea Biotec Limited,PANACEA BIOTEC LTD.,PANACEABIO,EQ,531349,PANACEABIO,True,True,EXACT,EXACT,2026-06-07
,Panache Digilife Limited,,PANACHE,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE305C01029,Panama Petrochem Limited,PANAMA PETROCHEM LTD.,PANAMAPET,EQ,524820,PANAMAPET,True,True,EXACT,EXACT,2026-06-07
,Pansari Developers Limited,,PANSARI,EQ,,,True,False,MISSING,MISSING,2026-06-07
,Par Drugs And Chemicals Limited,,PAR,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE074B01023,Paramount Communications Limited,PARAMOUNT COMMUNICATIONS LTD.,PARACABLES,EQ,530555,PARACABLES,True,True,EXACT,EXACT,2026-06-07
INE088F01024,Paradeep Phosphates Limited,Paradeep Phosphates Limited,PARADEEP,EQ,543530,PARADEEP,True,True,EXACT,EXACT,2026-06-07
INE883N01014,Parag Milk Foods Limited,Parag Milk Foods Limited,PARAGMILK,EQ,539889,PARAGMILK,True,True,EXACT,EXACT,2026-06-07
INE045601023,Paras Defence and Space Technologies Limited,Paras Defence and Space Techno,PARAS,EQ,543367,PARAS,True,True,EXACT,HIGH,2026-06-07
INE162C01024,Paras Petrofils Limited,PARAS PETROFILS LTD.,PARASPETRO,EQ,521246,PARASPETRO,True,True,EXACT,EXACT,2026-06-07
INE119201023,Park Medi World Limited,PARK MEDI WORLD LIMITED,PARKHOSPS,EQ,544645,PARKHOSPS,True,True,EXACT,EXACT,2026-06-07
INE988S01028,Apeejay Surrendra Park Hotels Limited,Apeejay Surrendra Park Hotels,PARKHOTELS,EQ,544111,PARKHOTELS,True,True,EXACT,EXACT,2026-06-07
INE561H01026,Parsvnath Developers Limited,PARSVNATH DEVELOPERS LTD.,PARSVNATH,BE,532780,PARSVNATH,True,True,EXACT,EXACT,2026-06-07
INE124Y01028,Pashupati Cotspin Limited,Pashupati Cotspin Limited,PASHUPATI,EQ,544448,PASHUPATI,True,True,EXACT,EXACT,2026-06-07
INE818B01023,Pasupati Acrylon Limited,PASUPATI ACRYLON LTD.,PASUPTAC,EQ,500456,PASUPTAC,True,True,EXACT,EXACT,2026-06-07
INE619A01035,Patanjali Foods Limited,Patanjali Foods Limited,PATANJALI,EQ,500368,PATANJALI,True,True,EXACT,EXACT,2026-06-07
INE244B01030,Patel Engineering Limited,PATEL ENGINEERING LTD.,PATELENG,EQ,531120,PATELENG,True,True,EXACT,EXACT,2026-06-07
INE0R8B01010,Patel Retail Limited,PATEL RETAIL LIMITED,PATELRMART,EQ,544487,PATELRMART,True,True,EXACT,EXACT,2026-06-07
INE529D01014,Patel Integrated Logistics Limited,PATEL INTEGRATED LOGISTICS LTD,PATINTLOG,EQ,526381,PATINTLOG,True,True,EXACT,EXACT,2026-06-07
INE111F01024,Paushak Limited,PAUSHAK LTD.,PAUSHAKLTD,EQ,532742,PAUSHAKLTD,True,True,EXACT,EXACT,2026-06-07
INE07S101038,Pavna Industries Limited,Pavna Industries Limited,PAVNAIND,BE,543915,PAVNAIND,True,True,EXACT,EXACT,2026-06-07
INE982J01020,One 97 Communications Limited,One 97 Communications Limited,PAYTM,EQ,543396,PAYTM,True,True,EXACT,EXACT,2026-06-07
INE602A01031,PCBL Chemical Limited,PCBL Chemical Limited,PCBL,EQ,506590,PCBL,True,True,EXACT,EXACT,2026-06-07
INE785M01021,PC Jeweller Limited,PC JEWELLER LTD.,PCJEWELLER,EQ,534809,PCJEWELLER,True,True,EXACT,EXACT,2026-06-07
INE865T01018,Pudumjee Paper Products Limited,Pudumjee Paper Products Limite,PDMJEPAPER,EQ,539785,PDMJEPAPER,True,True,EXACT,HIGH,2026-06-07
INE111Q01021,PDS Limited,PDS LIMITED,PDSL,EQ,538730,PDSL,True,True,EXACT,EXACT,2026-06-07
INE844A01013,Pearl Polymers Limited,PEARL POLYMERS LTD.,PEARLPOLY,BE,523260,PEARLPOLY,True,True,EXACT,EXACT,2026-06-07
INE932A01024,Pennar Industries Limited,PENNAR INDUSTRIES LTD.,PENIND,EQ,513228,PENIND,True,True,EXACT,EXACT,2026-06-07
INE138A01028,Peninsula Land Limited,PENINSULA LAND LTD.,PENINLAND,BE,503031,PENINLAND,True,True,EXACT,EXACT,2026-06-07
INE262H01021,Persistent Systems Limited,PERSISTENT SYSTEMS LTD.,PERSISTENT,EQ,533179,PERSISTENT,True,True,EXACT,EXACT,2026-06-07
INE347G01014,Petronet LNG Limited,PETRONET LNG LTD.,PETRONET,EQ,532522,PETRONET,True,True,EXACT,EXACT,2026-06-07
INE134E01011,Power Finance Corporation Limited,POWER FINANCE CORPORATION LTD.,PFC,EQ,532810,PFC,True,True,EXACT,EXACT,2026-06-07
INE182A01018,Pfizer Limited,PFIZER LTD.,PFIZER,EQ,500680,PFIZER,True,True,EXACT,EXACT,2026-06-07
INE367G01038,Prime Focus Limited,PRIME FOCUS LTD.,PFOCUS,BE,532748,PFOCUS,True,True,EXACT,EXACT,2026-06-07
INE560K01014,PTC India Financial Services Limited,PTC INDIA FINANCIAL SERVICES L,PFS,EQ,533344,PFS,True,True,EXACT,HIGH,2026-06-07
INE457L01029,PG Electroplast Limited,PG ELECTROPLAST LTD.,PGEL,EQ,533581,PGEL,True,True,EXACT,EXACT,2026-06-07
INE179A01014,Procter & Gamble Hygiene and Health Care Limited,PROCTER & GAMBLE HYGIENE & HEA,PGHH,EQ,500459,PGHH,True,True,EXACT,HIGH,2026-06-07
INE199A01012,Procter & Gamble Health Limited,PROCTER & GAMBLE HEALTH LIMITE,PGHL,EQ,500126,PGHL,True,True,EXACT,HIGH,2026-06-07
INE940H01022,Pearl Global Industries Limited,PEARL GLOBAL INDUSTRIES LIMITE,PGIL,EQ,532808,PGIL,True,True,EXACT,PARTIAL,2026-06-07
INE211B01039,The Phoenix Mills Limited,THE PHOENIX MILLS LTD,PHOENIXLTD,EQ,503100,PHOENIXLTD,True,True,EXACT,EXACT,2026-06-07
INE546C01010,Piccadily Agro Industries Limited,PICCADILY AGRO INDUSTRIES LTD.,PICCADIL,EQ,530305,PICCADIL,True,True,EXACT,EXACT,2026-06-07
INE318A01026,Pidilite Industries Limited,PIDILITE INDUSTRIES LTD.,PIDILITIND,EQ,500331,PIDILITIND,True,True,EXACT,EXACT,2026-06-07
INE557Z01018,Power & Instrumentation (Gujarat) Limited,Power & Instrumentation (Gujar,PIGL,EQ,543912,PIGL,True,True,EXACT,EXACT,2026-06-07
INE603J01030,PI Industries Limited,P.I.INDUSTRIES LTD.,PIIND,EQ,523642,PIIND,True,True,EXACT,REVIEW,2026-06-07
INE417C01014,Pilani Investment and Industries Corporation Limited,Pilani Investment And Industri,PILANIINVS,EQ,539883,PILANIINVS,True,True,EXACT,HIGH,2026-06-07
INE600A01035,PIL ITALICA LIFESTYLE LIMITED,Pil Italica Lifestyle Limited,PILITA,BE,500327,PILITA,True,True,EXACT,EXACT,2026-06-07
INE15B701018,Pine Labs Limited,Pine Labs Limited,PINELABS,EQ,544606,PINELABS,True,True,EXACT,EXACT,2026-06-07
INE156C01018,Pioneer Embroideries Limited,PIONEER EMBROIDERIES LTD.,PIONEEREMB,EQ,514300,PIONEEREMB,True,True,EXACT,EXACT,2026-06-07
INE746D01014,Pioneer Investcorp Limited,PIONEER INVESTCORP LTD.,PIONRINV,EQ,507864,PIONRINV,True,True,EXACT,EXACT,2026-06-07
INE202B01038,Piramal Finance Limited,Piramal Finance Limited,PIRAMALFIN,EQ,544597,PIRAMALFIN,True,True,EXACT,EXACT,2026-06-07
INE450D01021,Pitti Engineering Limited,PITTI ENGINEERING LIMITED,PITTIENG,EQ,513519,PITTIENG,True,True,EXACT,EXACT,2026-06-07
INE751B01018,Pix Transmissions Limited,PIX TRANSMISSIONS LTD.,PIXTRANS,EQ,500333,PIXTRANS,True,True,EXACT,EXACT,2026-06-07
,The Peria Karamalai Tea & Produce Company Limited,,PKTEA,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE083C01022,Plastiblends India Limited,PLASTIBLENDS INDIA LTD.,PLASTIBLEN,EQ,523648,PLASTIBLEN,True,True,EXACT,EXACT,2026-06-07
INE0PT501018,Platinum Industries Limited,Platinum Industries Limited,PLATIND,EQ,544134,PLATIND,True,True,EXACT,EXACT,2026-06-07
INE0INJ01017,Plaza Wires Limited,Plaza Wires Limited,PLAZACABLE,BE,544003,PLAZACABLE,True,True,EXACT,EXACT,2026-06-07
INE291E01019,Paul Merchants Limited,Paul Merchants Ltd.,PML,EQ,539113,PML,True,True,EXACT,EXACT,2026-06-07
INE160A01022,Punjab National Bank,PUNJAB NATIONAL BANK,PNB,EQ,532461,PNB,True,True,EXACT,EXACT,2026-06-07
INE859A01011,PNB Gilts Limited,PNB GILTS LTD.,PNBGILTS,EQ,532366,PNBGILTS,True,True,EXACT,EXACT,2026-06-07
INE572E01012,PNB Housing Finance Limited,PNB Housing Finance Limited,PNBHOUSING,EQ,540173,PNBHOUSING,True,True,EXACT,EXACT,2026-06-07
INE392B01011,Pritish Nandy Communications Limited,PRITISH NANDY COMMUNICATIONS L,PNC,EQ,532387,PNC,True,True,EXACT,EXACT,2026-06-07
INE195J01029,PNC Infratech Limited,PNC Infratech Limited,PNCINFRA,EQ,539150,PNCINFRA,True,True,EXACT,EXACT,2026-06-07
INE953R01016,P N Gadgil Jewellers Limited,P N GADGIL JEWELLERS LIMITED,PNGJL,EQ,544256,PNGJL,True,True,EXACT,EXACT,2026-06-07
INE1RDG01013,PNGS Reva Diamond Jewellery Limited,PNGS Reva Diamond Jewellery Li,PNGSREVA,EQ,544718,PNGSREVA,True,True,EXACT,HIGH,2026-06-07
INE063E01053,Pondy Oxides & Chemicals Limited,PONDY OXIDES & CHEMICALS LTD.,POCL,EQ,532626,POCL,True,True,EXACT,EXACT,2026-06-07
,Poddar Pigments Limited,,PODDARMENT,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE637C01025,Pokarna Limited,POKARNA LTD.,POKARNA,EQ,532486,POKARNA,True,True,EXACT,EXACT,2026-06-07
INE417T01026,PB Fintech Limited,PB Fintech Limited,POLICYBZR,EQ,543390,POLICYBZR,True,True,EXACT,EXACT,2026-06-07
INE455K01017,Polycab India Limited,Polycab India Limited,POLYCAB,EQ,542652,POLYCAB,True,True,EXACT,EXACT,2026-06-07
INE205C01021,Poly Medicure Limited,POLY MEDICURE LTD.,POLYMED,EQ,531768,POLYMED,True,True,EXACT,EXACT,2026-06-07
INE633B01018,Polyplex Corporation Limited,POLYPLEX CORPORATION LTD.,POLYPLEX,EQ,524051,POLYPLEX,True,True,EXACT,EXACT,2026-06-07
INE838E01017,Ponni Sugars (Erode) Limited,PONNI SUGARS (ERODE) LTD.,PONNIERODE,EQ,532460,PONNIERODE,True,True,EXACT,EXACT,2026-06-07
INE511C01022,Poonawalla Fincorp Limited,POONAWALLA FINCORP LIMITED,POONAWALLA,EQ,524000,POONAWALLA,True,True,EXACT,EXACT,2026-06-07
INE752E01010,Power Grid Corporation of India Limited,POWER GRID CORPORATION OF INDI,POWERGRID,EQ,532898,POWERGRID,True,True,EXACT,HIGH,2026-06-07
INE921L01032,Powerica Limited,Powerica Ltd.,POWERICA,EQ,544744,POWERICA,True,True,EXACT,EXACT,2026-06-07
INE07Y701011,Hitachi Energy India Limited,HITACHI ENERGY INDIA LIMITED,POWERINDIA,EQ,543187,POWERINDIA,True,True,EXACT,EXACT,2026-06-07
INE211R01019,Power Mech Projects Limited,Power Mech Projects Limited,POWERMECH,EQ,539302,POWERMECH,True,True,EXACT,EXACT,2026-06-07
INE095I01015,PPAP Automotive Limited,PPAP,PPAP,EQ,532934,PPAP,True,True,EXACT,REVIEW,2026-06-07
INE050001010,Prakash Pipes Limited,Prakash Pipes Limited,PPL,EQ,542684,PPL,True,True,EXACT,EXACT,2026-06-07
INE0DK501011,Piramal Pharma Limited,PIRAMAL PHARMA LIMITED,PPLPHARMA,EQ,543635,PPLPHARMA,True,True,EXACT,EXACT,2026-06-07
INE0I0M01023,Prabha Energy Limited,Prabha Energy Limited,PRABHA,EQ,544379,PRABHA,True,True,EXACT,EXACT,2026-06-07
INE770A01010,Pradeep Metals Limited,PRADEEP METALS LTD.,PRADPME,EQ,513532,PRADPME,True,True,EXACT,EXACT,2026-06-07
INE505C01016,Prajay Engineers Syndicate Limited,PRAJAY ENGINEERS SYNDICATE LTD,PRAENG,EQ,531746,PRAENG,True,True,EXACT,EXACT,2026-06-07
INE074A01025,Praj Industries Limited,PRAJ INDUSTRIES LTD.,PRAJIND,EQ,522205,PRAJIND,True,True,EXACT,EXACT,2026-06-07
INE603A01013,Prakash Industries Limited,PRAKASH INDUSTRIES LTD.,PRAKASH,EQ,506022,PRAKASH,True,True,EXACT,EXACT,2026-06-07
INE696K01024,Prakash Steelage Limited,PRAKASH STEELAGE LTD.,PRAKASHSTL,EQ,533239,PRAKASHSTL,True,True,EXACT,EXACT,2026-06-07
INE722B01019,Praveg Limited,PRAVEG LIMITED,PRAVEG,EQ,531637,PRAVEG,True,True,EXACT,EXACT,2026-06-07
INE546Y01022,Praxis Home Retail Limited,Praxis Home Retail Limited,PRAXIS,BE,540901,PRAXIS,True,True,EXACT,EXACT,2026-06-07
INE484I01029,Precision Camshafts Limited,Precision Camshafts Limited,PRECAM,EQ,539636,PRECAM,True,True,EXACT,EXACT,2026-06-07
,Precot Limited,,PRECOT,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE372C01037,Precision Wires India Limited,PRECISION WIRES INDIA LTD.,PRECWIRE,EQ,523539,PRECWIRE,True,True,EXACT,EXACT,2026-06-07
INE001E01012,Premco Global Limited,PREMCO GLOBAL LTD.,PREMCO,EQ,530331,PREMCO,True,True,EXACT,EXACT,2026-06-07
INE863B01029,Premier Explosives Limited,PREMIER EXPLOSIVES LTD.,PREMEXPLN,EQ,526247,PREMEXPLN,True,True,EXACT,EXACT,2026-06-07
INE342A01018,Premier Limited,PREMIER LTD.,PREMIER,BE,500540,PREMIER,True,True,EXACT,EXACT,2026-06-07
INE0BS701011,Premier Energies Limited,Premier Energies Limited,PREMIERENE,EQ,544238,PREMIERENE,True,True,EXACT,EXACT,2026-06-07
INE309M01020,Premier Polyfilm Limited,PREMIER POLYFILM LTD.,PREMIERPOL,BE,514354,PREMIERPOL,True,True,EXACT,EXACT,2026-06-07
INE811K01011,Prestige Estates Projects Limited,PRESTIGE ESTATES PROJECTS LTD.,PRESTIGE,EQ,533274,PRESTIGE,True,True,EXACT,EXACT,2026-06-07
INE726V01018,Pricol Limited,Pricol Limited,PRICOLLTD,EQ,540293,PRICOLLTD,True,True,EXACT,EXACT,2026-06-07
INE032B01021,Prime Securities Limited,PRIME SECURITIES LTD.,PRIMESECU,EQ,500337,PRIMESECU,True,True,EXACT,EXACT,2026-06-07
INE607A01022,Primo Chemicals Limited,Primo Chemicals Limited,PRIMO,EQ,506852,PRIMO,True,True,EXACT,EXACT,2026-06-07
INE689W01016,Prince Pipes And Fittings Limited,Prince Pipes and Fittings Limi,PRINCEPIPE,EQ,542907,PRINCEPIPE,True,True,EXACT,HIGH,2026-06-07
,Priti International Limited,,PRITI,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE583R01029,Pritika Auto Industries Limited,Pritika Auto Industries Limite,PRITIKAUTO,EQ,539359,PRITIKAUTO,True,True,EXACT,PARTIAL,2026-06-07
INE959A01019,Privi Speciality Chemicals Limited,PRIVI SPECIALITY CHEMICALS LIM,PRIVISCL,EQ,530117,PRIVISCL,True,True,EXACT,HIGH,2026-06-07
INE0BX301013,Prostarm Info Systems Limited,PROSTARM INFO SYSTEMS LIMITED,PROSTARM,EQ,544410,PROSTARM,True,True,EXACT,EXACT,2026-06-07
INE004A01022,Protean eGov Technologies Limited,Protean eGov Technologies Limi,PROTEAN,EQ,544021,PROTEAN,True,True,EXACT,HIGH,2026-06-07
INE195N01013,Prozone Realty Limited,PROZONE REALTY LIMITED,PROZONER,EQ,534675,PROZONER,True,True,EXACT,EXACT,2026-06-07
INE010A01011,Prism Johnson Limited,PRISM JOHNSON LIMITED.,PRSMJOHNSN,EQ,500338,PRSMJOHNSN,True,True,EXACT,EXACT,2026-06-07
INE00F201020,Prudent Corporate Advisory Services Limited,Prudent Corporate Advisory Ser,PRUDENT,EQ,543527,PRUDENT,True,True,EXACT,HIGH,2026-06-07
INE024D01016,Prudential Sugar Corporation Limited,PRUDENTIAL SUGAR CORPORATION L,PRUDMOULI,EQ,500342,PRUDMOULI,True,True,EXACT,HIGH,2026-06-07
INE608A01012,Punjab & Sind Bank,PUNJAB & SIND BANK,PSB,EQ,533295,PSB,True,True,EXACT,EXACT,2026-06-07
INE488V01015,PSP Projects Limited,PSP Projects Limited,PSPPROJECT,EQ,540544,PSPPROJECT,True,True,EXACT,EXACT,2026-06-07
INE877F01012,PTC India Limited,PTC INDIA LTD.,PTC,EQ,532524,PTC,True,True,EXACT,EXACT,2026-06-07
INE596F01018,PTC Industries Limited,PTC Industries Ltd.,PTCIL,EQ,539006,PTCIL,True,True,EXACT,EXACT,2026-06-07
INE034D01049,PTL Enterprises Limited,PTL ENTERPRISES LTD.,PTL,EQ,509220,PTL,True,True,EXACT,EXACT,2026-06-07
INE277B01014,Punjab Chemicals & Crop Protection Limited,PUNJAB CHEMICALS AND CROP PROT,PUNJABCHEM,EQ,506618,PUNJABCHEM,True,True,EXACT,HIGH,2026-06-07
INE323I01011,Puravankara Limited,Puravankara Limited,PURVA,EQ,532891,PURVA,True,True,EXACT,EXACT,2026-06-07
INE362A01016,PVP Ventures Limited,PVP VENTURES LTD.,PVP,EQ,517556,PVP,True,True,EXACT,EXACT,2026-06-07
INE191H01014,PVR INOX Limited,PVR INOX LIMITED,PVRINOX,EQ,532689,PVRINOX,True,True,EXACT,EXACT,2026-06-07
INE772T01024,Popular Vehicles and Services Limited,Popular Vehicles and Services,PVSL,EQ,544144,PVSL,True,True,EXACT,EXACT,2026-06-07
INE0LP301011,Physicswallah Limited,Physicswallah Limited,PWL,EQ,544609,PWL,True,True,EXACT,EXACT,2026-06-07
INE0MIS01010,Pyramid Technoplast Limited,Pyramid Technoplast Limited,PYRAMID,EQ,543969,PYRAMID,True,True,EXACT,EXACT,2026-06-07
INE0SII01026,Quality Power Electrical Equipments Limited,QUALITY POWER ELECTRICAL EQUIP,QPOWER,BE,544367,QPOWER,True,True,EXACT,HIGH,2026-06-07
INE0LRY01011,Quadrant Future Tek Limited,Quadrant Future Tek Limited,QUADFUTURE,EQ,544336,QUADFUTURE,True,True,EXACT,EXACT,2026-06-07
INE615P01015,Quess Corp Limited,Quess Corp Limited,QUESS,EQ,539978,QUESS,True,True,EXACT,EXACT,2026-06-07
INE306L01010,Quick Heal Technologies Limited,Quick Heal Technologies Limite,QUICKHEAL,BE,539678,QUICKHEAL,True,True,EXACT,PARTIAL,2026-06-07
INE641R01017,Quint Digital Limited,Quint Digital Limited,QUINT,EQ,539515,QUINT,True,True,EXACT,EXACT,2026-06-07
INE084Q01012,Race Eco Chain Limited,RACE ECO CHAIN LIMITED,RACE,BE,537785,RACE,True,True,EXACT,EXACT,2026-06-07
INE704B01017,RACL Geartech Limited,RACL Geartech Limited,RACLGEAR,EQ,520073,RACLGEAR,True,True,EXACT,EXACT,2026-06-07
INE874F01027,Radaan Mediaworks India Limited,RADAAN MEDIAWORKS (I) LTD.,RADAAN,EQ,590070,RADAAN,True,True,EXACT,HIGH,2026-06-07
INE583V01021,Radhika Jeweltech Limited,Radhika Jeweltech Limited,RADHIKAJWE,EQ,540125,RADHIKAJWE,True,True,EXACT,EXACT,2026-06-07
INE855R01021,Radiant Cash Management Services Limited,Radiant Cash Management Servic,RADIANTCMS,EQ,543732,RADIANTCMS,True,True,EXACT,HIGH,2026-06-07
INE944F01028,Radico Khaitan Limited,RADICO KHAITAN LTD.,RADICO,EQ,532497,RADICO,True,True,EXACT,EXACT,2026-06-07
INE919I01024,Music Broadcast Limited,Music Broadcast Limited,RADIOCITY,EQ,540366,RADIOCITY,True,True,EXACT,EXACT,2026-06-07
INE0DD101019,Railtel Corporation Of India Limited,RailTel Corporation of India L,RAILTEL,EQ,543265,RAILTEL,True,True,EXACT,HIGH,2026-06-07
