ISIN,SYMBOL,COMPANY_NAME_NSE,COMPANY_NAME_SCREENER,MATCH_SCORE,MATCH_STATUS,LAST_UPDATED
,NOIDATOLL,Noida Toll Bridge Company Limited,Noida Tollbridg.,62.5,UNMATCHED,2026-06-07
,NORBTEAEXP,Norben Tea & Exports Limited,Orbit Exports,77.42,REVIEW,2026-06-07
,NORTHARC,Northern Arc Capital Limited,Northern Arc,75.0,REVIEW,2026-06-07
,NOVAAGRI,Nova Agritech Limited,Nova Agritech,100.0,EXACT,2026-06-07
,NOVARTIND,Novartis India Limited,Novartis India,100.0,EXACT,2026-06-07
,NPST,Network People Services Technologies Limited,Emiac Technologies,59.26,UNMATCHED,2026-06-07
,NRAIL,N R Agarwal Industries Limited,N R Agarwal Inds,84.21,REVIEW,2026-06-07
,NRBBEARING,NRB Bearing Limited,NRB Bearings,95.65,EXACT,2026-06-07
,NRL,Nupur Recyclers Limited,Nupur Recyclers,100.0,EXACT,2026-06-07
,NSIL,Nalwa Sons Investments Limited,Nalwa Sons Invst,84.21,REVIEW,2026-06-07
,NSLNISP,NMDC Steel Limited,NMDC Steel,100.0,EXACT,2026-06-07
,NTPC,NTPC Limited,NTPC,100.0,EXACT,2026-06-07
,NTPCGREEN,NTPC Green Energy Limited,NTPC Green Ene.,90.32,HIGH_CONFIDENCE,2026-06-07
,NUCLEUS,Nucleus Software Exports Limited,Nucleus Soft.,66.67,UNMATCHED,2026-06-07
,NURECA,Nureca Limited,Nureca,100.0,EXACT,2026-06-07
,NUVAMA,Nuvama Wealth Management Limited,Nuvama Wealth,70.27,UNMATCHED,2026-06-07
,NUVOCO,Nuvoco Vistas Corporation Limited,Nuvoco Vistas,100.0,EXACT,2026-06-07
,NYKAA,FSN E-Commerce Ventures Limited,FSN E-Commerce,75.68,REVIEW,2026-06-07
,OAL,Oriental Aromatics Limited,Oriental Aromat.,90.91,HIGH_CONFIDENCE,2026-06-07
,OBCL,Orissa Bengal Carrier Limited,Orissa Bengal,76.47,REVIEW,2026-06-07
,OBEROIRLTY,Oberoi Realty Limited,Oberoi Realty,100.0,EXACT,2026-06-07
,OCCLLTD,OCCL Limited,OCCL,100.0,EXACT,2026-06-07
,ODIGMA,Odigma Consultancy Solutions Limited,Odigma Consultan,72.73,UNMATCHED,2026-06-07
,OFSS,Oracle Financial Services Software Limited,Oracle Fin.Serv.,61.22,UNMATCHED,2026-06-07
,OIL,Oil India Limited,Oil India,100.0,EXACT,2026-06-07
,OILCOUNTUB,Oil Country Tubular Limited,Oil Country,73.33,UNMATCHED,2026-06-07
,OLAELEC,Ola Electric Mobility Limited,Ola Electric,72.73,UNMATCHED,2026-06-07
,OLECTRA,Olectra Greentech Limited,Olectra Greentec,96.97,EXACT,2026-06-07
,OMAXAUTO,Omax Autos Limited,Omax Autos,100.0,EXACT,2026-06-07
,OMAXE,Omaxe Limited,Omaxe,100.0,EXACT,2026-06-07
,OMFREIGHT,Om Freight Forwarders Limited,Om Freight Forwa,86.49,HIGH_CONFIDENCE,2026-06-07
,OMINFRAL,OM INFRA LIMITED,Om Infra,100.0,EXACT,2026-06-07
,OMNI,Omnitech Engineering Limited,SMT Engineering,80.0,REVIEW,2026-06-07
,OMPOWER,Om Power Transmission Limited,Om Power Transmission,100.0,EXACT,2026-06-07
,ONELIFECAP,Onelife Capital Advisors Limited,Onelife Capital,76.92,REVIEW,2026-06-07
,ONEPOINT,One Point One Solutions Limited,One Point One,72.22,UNMATCHED,2026-06-07
,ONESOURCE,Onesource Specialty Pharma Limited,OneSource Speci.,73.17,UNMATCHED,2026-06-07
,ONGC,Oil & Natural Gas Corporation Limited,AVT Natural Prod,70.97,UNMATCHED,2026-06-07
,ONMOBILE,OnMobile Global Limited,OnMobile Global,100.0,EXACT,2026-06-07
,ONWARDTEC,Onward Technologies Limited,Onward Technolog,91.43,HIGH_CONFIDENCE,2026-06-07
,OPTIEMUS,Optiemus Infracom Limited,Optiemus Infra.,90.32,HIGH_CONFIDENCE,2026-06-07
,ORBTEXP,Orbit Exports Limited,Orbit Exports,100.0,EXACT,2026-06-07
,ORCHASP,Orchasp Limited,Orchasp Ltd,100.0,EXACT,2026-06-07
,ORCHPHARMA,Orchid Pharma Limited,Orchid Pharma,100.0,EXACT,2026-06-07
,ORICONENT,Oricon Enterprises Limited,Oricon Enterpris,94.12,HIGH_CONFIDENCE,2026-06-07
,ORIENTALTL,Oriental Trimex Limited,Oriental Trimex,100.0,EXACT,2026-06-07
,ORIENTBELL,Orient Bell Limited,Orient Bell,100.0,EXACT,2026-06-07
,ORIENTCEM,Orient Cement Limited,Orient Cement,100.0,EXACT,2026-06-07
,ORIENTCER,ORIENT CERATECH LIMITED,Orient Ceratech,100.0,EXACT,2026-06-07
,ORIENTELEC,Orient Electric Limited,Orient Electric,100.0,EXACT,2026-06-07
,ORIENTHOT,Oriental Hotels Limited,Oriental Hotels,100.0,EXACT,2026-06-07
,ORIENTLTD,Orient Press Limited,Orient Press,100.0,EXACT,2026-06-07
,ORIENTPPR,Orient Paper & Industries Limited,Rain Industries,73.68,UNMATCHED,2026-06-07
,ORIENTTECH,Orient Technologies Limited,Exato Technologies,81.08,REVIEW,2026-06-07
,ORISSAMINE,The Orissa Minerals Development Company Limited,Orissa Minerals,65.22,UNMATCHED,2026-06-07
,ORKLAINDIA,Orkla India Limited,Orkla India,100.0,EXACT,2026-06-07
,ORTEL,Ortel Communications Limited,Ortel Commu.,70.97,UNMATCHED,2026-06-07
,ORTINGLOBE,ORTIN GLOBAL LIMITED,Ortin Global,100.0,EXACT,2026-06-07
,OSIAHYPER,Osia Hyper Retail Limited,Osia Hyper Reta.,93.75,HIGH_CONFIDENCE,2026-06-07
,OSWALAGRO,Oswal Agro Mills Limited,Oswal Agro Mills,100.0,EXACT,2026-06-07
,OSWALGREEN,Oswal Greentech Limited,Olectra Greentec,70.97,UNMATCHED,2026-06-07
,OSWALPUMPS,Oswal Pumps Limited,Oswal Pumps,100.0,EXACT,2026-06-07
,OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,Shreeoswal Seeds,69.57,UNMATCHED,2026-06-07
,PACEDIGITK,Pace Digitek Limited,Pace Digitek,100.0,EXACT,2026-06-07
,PAGEIND,Page Industries Limited,Page Industries,100.0,EXACT,2026-06-07
,PAISALO,Paisalo Digital Limited,Paisalo Digital,100.0,EXACT,2026-06-07
,PAKKA,PAKKA LIMITED,Pakka,100.0,EXACT,2026-06-07
,PALASHSECU,Palash Securities Limited,Palash Securi.,86.67,HIGH_CONFIDENCE,2026-06-07
,PALREDTEC,Palred Technologies Limited,Palred Technolog,91.43,HIGH_CONFIDENCE,2026-06-07
,PANACEABIO,Panacea Biotec Limited,Panacea Biotec,100.0,EXACT,2026-06-07
,PANACHE,Panache Digilife Limited,Panache Digilife,100.0,EXACT,2026-06-07
,PANAMAPET,Panama Petrochem Limited,Panama Petrochem,100.0,EXACT,2026-06-07
,PANSARI,Pansari Developers Limited,Pansari Develop.,90.91,HIGH_CONFIDENCE,2026-06-07
,PAR,Par Drugs And Chemicals Limited,Par Drugs & Che.,72.22,UNMATCHED,2026-06-07
,PARACABLES,Paramount Communications Limited,Paramount Comm.,73.68,UNMATCHED,2026-06-07
,PARADEEP,Paradeep Phosphates Limited,Paradeep Phosph.,88.24,HIGH_CONFIDENCE,2026-06-07
,PARAGMILK,Parag Milk Foods Limited,Parag Milk Foods,100.0,EXACT,2026-06-07
,PARAS,Paras Defence and Space Technologies Limited,Defrail Technologies,64.29,UNMATCHED,2026-06-07
,PARASPETRO,Paras Petrofils Limited,Paras Petrofils,100.0,EXACT,2026-06-07
,PARKHOSPS,Park Medi World Limited,Park Medi World,100.0,EXACT,2026-06-07
,PARKHOTELS,Apeejay Surrendra Park Hotels Limited,Apeejay Surrend.,68.18,UNMATCHED,2026-06-07
,PARSVNATH,Parsvnath Developers Limited,Parsvnath Devl.,82.35,REVIEW,2026-06-07
,PASHUPATI,Pashupati Cotspin Limited,Pashupati Cotsp.,93.75,HIGH_CONFIDENCE,2026-06-07
,PASUPTAC,Pasupati Acrylon Limited,Pasupati Acrylon,100.0,EXACT,2026-06-07
,PATANJALI,Patanjali Foods Limited,Patanjali Foods,100.0,EXACT,2026-06-07
,PATELENG,Patel Engineering Limited,Patel Engineerin,96.97,EXACT,2026-06-07
,PATELRMART,Patel Retail Limited,Patel Retail,100.0,EXACT,2026-06-07
,PATINTLOG,Patel Integrated Logistics Limited,Patel Integrated,76.19,REVIEW,2026-06-07
,PAUSHAKLTD,Paushak Limited,Paushak,100.0,EXACT,2026-06-07
,PAVNAIND,Pavna Industries Limited,Pavna Industries,100.0,EXACT,2026-06-07
,PAYTM,One 97 Communications Limited,Fone4 Communica.,72.22,UNMATCHED,2026-06-07
,PCBL,PCBL Chemical Limited,PCBL Chemical,100.0,EXACT,2026-06-07
,PCJEWELLER,PC Jeweller Limited,PC Jeweller,100.0,EXACT,2026-06-07
,PDMJEPAPER,Pudumjee Paper Products Limited,Pudumjee Paper,75.68,REVIEW,2026-06-07
,PDSL,PDS Limited,PDS,100.0,EXACT,2026-06-07
,PEARLPOLY,Pearl Polymers Limited,Pearl Polymers,100.0,EXACT,2026-06-07
,PENIND,Pennar Industries Limited,Pennar Industrie,96.97,EXACT,2026-06-07
,PENINLAND,Peninsula Land Limited,Peninsula Land,100.0,EXACT,2026-06-07
,PERSISTENT,Persistent Systems Limited,Persistent Systems,100.0,EXACT,2026-06-07
,PETRONET,Petronet LNG Limited,Petronet LNG,100.0,EXACT,2026-06-07
,PFC,Power Finance Corporation Limited,NPR Finance,83.33,REVIEW,2026-06-07
,PFIZER,Pfizer Limited,Pfizer,100.0,EXACT,2026-06-07
,PFOCUS,Prime Focus Limited,Prime Focus,100.0,EXACT,2026-06-07
,PFS,PTC India Financial Services Limited,PTC India Fin,63.41,UNMATCHED,2026-06-07
,PGEL,PG Electroplast Limited,PG Electroplast,100.0,EXACT,2026-06-07
,PGHH,Procter & Gamble Hygiene and Health Care Limited,Zota Health Care,51.85,UNMATCHED,2026-06-07
,PGHL,Procter & Gamble Health Limited,Blue Jet Health,66.67,UNMATCHED,2026-06-07
,PGIL,Pearl Global Industries Limited,Maruti Global Industries,85.11,HIGH_CONFIDENCE,2026-06-07
,PHOENIXLTD,The Phoenix Mills Limited,Phoenix Mills,86.67,HIGH_CONFIDENCE,2026-06-07
,PICCADIL,Piccadily Agro Industries Limited,Piccadily Agro,71.79,UNMATCHED,2026-06-07
,PIDILITIND,Pidilite Industries Limited,Pidilite Inds.,81.25,REVIEW,2026-06-07
,PIGL,Power & Instrumentation (Gujarat) Limited,Power & Instrum.,61.9,UNMATCHED,2026-06-07
,PIIND,PI Industries Limited,Prime Industries,89.66,HIGH_CONFIDENCE,2026-06-07
,PILANIINVS,Pilani Investment and Industries Corporation Limited,Naman Industries Proxima,64.29,UNMATCHED,2026-06-07
,PILITA,PIL ITALICA LIFESTYLE LIMITED,Pil Italica Life,86.49,HIGH_CONFIDENCE,2026-06-07
,PINELABS,Pine Labs Limited,Pine Labs,100.0,EXACT,2026-06-07
,PIONEEREMB,Pioneer Embroideries Limited,Pion. Embroider.,82.35,REVIEW,2026-06-07
,PIONRINV,Pioneer Investcorp Limited,Pioneer Invest,87.5,HIGH_CONFIDENCE,2026-06-07
,PIRAMALFIN,Piramal Finance Limited,Piramal Finance.,100.0,EXACT,2026-06-07
,PITTIENG,Pitti Engineering Limited,TIPCO Engineering,82.35,REVIEW,2026-06-07
,PIXTRANS,Pix Transmissions Limited,Pix Transmission,96.97,EXACT,2026-06-07
,PKTEA,The Peria Karamalai Tea & Produce Company Limited,The Peria Karamalai Tea,85.19,HIGH_CONFIDENCE,2026-06-07
,PLASTIBLEN,Plastiblends India Limited,Plastiblends (I),87.5,HIGH_CONFIDENCE,2026-06-07
,PLATIND,Platinum Industries Limited,Platinum Industr,91.43,HIGH_CONFIDENCE,2026-06-07
,PLAZACABLE,Plaza Wires Limited,Plaza Wires,100.0,EXACT,2026-06-07
,PML,Paul Merchants Limited,Paul Merchants,100.0,EXACT,2026-06-07
,PNB,Punjab National Bank,Punjab Natl.Bank,88.89,HIGH_CONFIDENCE,2026-06-07
,PNBGILTS,PNB Gilts Limited,PNB Gilts,100.0,EXACT,2026-06-07
,PNBHOUSING,PNB Housing Finance Limited,PNB Housing,73.33,UNMATCHED,2026-06-07
,PNC,Pritish Nandy Communications Limited,Prit Nandy Comm.,69.77,UNMATCHED,2026-06-07
,PNCINFRA,PNC Infratech Limited,PNC Infratech,100.0,EXACT,2026-06-07
,PNGJL,P N Gadgil Jewellers Limited,P N Gadgil Jewe.,85.71,HIGH_CONFIDENCE,2026-06-07
,PNGSREVA,PNGS Reva Diamond Jewellery Limited,PNGS Reva Diamo.,71.43,UNMATCHED,2026-06-07
,POCL,Pondy Oxides & Chemicals Limited,Pondy Oxides,70.59,UNMATCHED,2026-06-07
,PODDARMENT,Poddar Pigments Limited,Poddar Pigments,100.0,EXACT,2026-06-07
,POKARNA,Pokarna Limited,Pokarna,100.0,EXACT,2026-06-07
,POLICYBZR,PB Fintech Limited,PB Fintech.,100.0,EXACT,2026-06-07
,POLYCAB,Polycab India Limited,Polycab India,100.0,EXACT,2026-06-07
,POLYMED,Poly Medicure Limited,Poly Medicure,100.0,EXACT,2026-06-07
,POLYPLEX,Polyplex Corporation Limited,Polyplex Corpn,88.89,HIGH_CONFIDENCE,2026-06-07
,PONNIERODE,Ponni Sugars (Erode) Limited,Ponni Sug.Erode,90.91,HIGH_CONFIDENCE,2026-06-07
,POONAWALLA,Poonawalla Fincorp Limited,Poonawalla Fin,87.5,HIGH_CONFIDENCE,2026-06-07
,POWERGRID,Power Grid Corporation of India Limited,Power Grid Corpn,77.42,REVIEW,2026-06-07
,POWERICA,Powerica Limited,Powerica Ltd,100.0,EXACT,2026-06-07
,POWERINDIA,Hitachi Energy India Limited,Hitachi Energy,82.35,REVIEW,2026-06-07
,POWERMECH,Power Mech Projects Limited,Power Mech Proj.,88.24,HIGH_CONFIDENCE,2026-06-07
,PPAP,PPAP Automotive Limited,PPAP Automotive,100.0,EXACT,2026-06-07
,PPL,Prakash Pipes Limited,Prakash Pipes,100.0,EXACT,2026-06-07
,PPLPHARMA,Piramal Pharma Limited,Piramal Pharma,100.0,EXACT,2026-06-07
,PRABHA,Prabha Energy Limited,Prabha Energy,100.0,EXACT,2026-06-07
,PRADPME,Pradeep Metals Limited,Pradeep Metals,100.0,EXACT,2026-06-07
,PRAENG,Prajay Engineers Syndicate Limited,Prajay Engineers,76.19,REVIEW,2026-06-07
,PRAJIND,Praj Industries Limited,Praj Industries,100.0,EXACT,2026-06-07
,PRAKASH,Prakash Industries Limited,Prakash Industri,94.12,HIGH_CONFIDENCE,2026-06-07
,PRAKASHSTL,Prakash Steelage Limited,Prakash Steelage,100.0,EXACT,2026-06-07
,PRAVEG,Praveg Limited,Praveg,100.0,EXACT,2026-06-07
,PRAXIS,Praxis Home Retail Limited,Praxis Home,75.86,REVIEW,2026-06-07
,PRECAM,Precision Camshafts Limited,Precision Camshf,91.43,HIGH_CONFIDENCE,2026-06-07
,PRECOT,Precot Limited,Precot,100.0,EXACT,2026-06-07
,PRECWIRE,Precision Wires India Limited,Prec. Wires (I),72.73,UNMATCHED,2026-06-07
,PREMCO,Premco Global Limited,Premco Global,100.0,EXACT,2026-06-07
,PREMEXPLN,Premier Explosives Limited,Prem. Explosives,90.91,HIGH_CONFIDENCE,2026-06-07
,PREMIER,Premier Limited,Premier,100.0,EXACT,2026-06-07
,PREMIERENE,Premier Energies Limited,Premier Energies,100.0,EXACT,2026-06-07
,PREMIERPOL,Premier Polyfilm Limited,Premier Polyfilm,100.0,EXACT,2026-06-07
,PRESTIGE,Prestige Estates Projects Limited,Prestige Estates,78.05,REVIEW,2026-06-07
,PRICOLLTD,Pricol Limited,Pricol Ltd,100.0,EXACT,2026-06-07
,PRIMESECU,Prime Securities Limited,Prime Securities,100.0,EXACT,2026-06-07
,PRIMO,Primo Chemicals Limited,Primo Chemicals,100.0,EXACT,2026-06-07
,PRINCEPIPE,Prince Pipes And Fittings Limited,Prince Pipes,64.86,UNMATCHED,2026-06-07
,PRITI,Priti International Limited,Priti Internati.,88.24,HIGH_CONFIDENCE,2026-06-07
,PRITIKAUTO,Pritika Auto Industries Limited,Prima Industries,76.92,REVIEW,2026-06-07
,PRIVISCL,Privi Speciality Chemicals Limited,TECIL Chemical,65.0,UNMATCHED,2026-06-07
,PROSTARM,Prostarm Info Systems Limited,Prostarm Info,76.47,REVIEW,2026-06-07
,PROTEAN,Protean eGov Technologies Limited,Defrail Technologies,71.11,UNMATCHED,2026-06-07
,PROZONER,Prozone Realty Limited,Prozone Realty,100.0,EXACT,2026-06-07
,PRSMJOHNSN,Prism Johnson Limited,Prism Johnson,100.0,EXACT,2026-06-07
,PRUDENT,Prudent Corporate Advisory Services Limited,Garware Offshore Services,57.14,UNMATCHED,2026-06-07
,PRUDMOULI,Prudential Sugar Corporation Limited,Pruden. Sugar,85.71,HIGH_CONFIDENCE,2026-06-07
,PSB,Punjab & Sind Bank,Pun. & Sind Bank,89.66,HIGH_CONFIDENCE,2026-06-07
,PSPPROJECT,PSP Projects Limited,PSP Projects,100.0,EXACT,2026-06-07
,PTC,PTC India Limited,PTC India,100.0,EXACT,2026-06-07
,PTCIL,PTC Industries Limited,PTC Industries,100.0,EXACT,2026-06-07
,PTL,PTL Enterprises Limited,PTL Enterprises,100.0,EXACT,2026-06-07
,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,Punjab Chemicals,66.67,UNMATCHED,2026-06-07
,PURVA,Puravankara Limited,Puravankara,100.0,EXACT,2026-06-07
,PVP,PVP Ventures Limited,PVP Ventures,100.0,EXACT,2026-06-07
,PVRINOX,PVR INOX Limited,PVR Inox,100.0,EXACT,2026-06-07
,PVSL,Popular Vehicles and Services Limited,Popular Vehicles,71.11,UNMATCHED,2026-06-07
,PWL,Physicswallah Limited,Physicswallah,100.0,EXACT,2026-06-07
,PYRAMID,Pyramid Technoplast Limited,Pyramid Technopl,91.43,HIGH_CONFIDENCE,2026-06-07
,QPOWER,Quality Power Electrical Equipments Limited,Quality Power El,62.75,UNMATCHED,2026-06-07
,QUADFUTURE,Quadrant Future Tek Limited,Quadrant Future,88.24,HIGH_CONFIDENCE,2026-06-07
,QUESS,Quess Corp Limited,Quess Corp,100.0,EXACT,2026-06-07
,QUICKHEAL,Quick Heal Technologies Limited,Quick Heal Tech,78.95,REVIEW,2026-06-07
,QUINT,Quint Digital Limited,Quint Digital,100.0,EXACT,2026-06-07
,RACE,Race Eco Chain Limited,Race Eco,72.73,UNMATCHED,2026-06-07
,RACLGEAR,RACL Geartech Limited,RACL Geartech,100.0,EXACT,2026-06-07
,RADAAN,Radaan Mediaworks India Limited,Radaan Media.,68.57,UNMATCHED,2026-06-07
,RADHIKAJWE,Radhika Jeweltech Limited,Radhika Jeweltec,96.97,EXACT,2026-06-07
,RADIANTCMS,Radiant Cash Management Services Limited,NIS Management,60.87,UNMATCHED,2026-06-07
,RADICO,Radico Khaitan Limited,Radico Khaitan,100.0,EXACT,2026-06-07
,RADIOCITY,Music Broadcast Limited,Music Broadcast,100.0,EXACT,2026-06-07
,RAILTEL,Railtel Corporation Of India Limited,Oil India,72.0,UNMATCHED,2026-06-07
,RAIN,Rain Industries Limited,Rain Industries,100.0,EXACT,2026-06-07
,RAINBOW,Rainbow Childrens Medicare Limited,Rainbow Child.,66.67,UNMATCHED,2026-06-07
,RAJESHEXPO,Rajesh Exports Limited,Rajesh Exports,100.0,EXACT,2026-06-07
,RAJMET,Rajnandini Metal Limited,Rajnandini Metal,100.0,EXACT,2026-06-07
,RAJOOENG,Rajoo Engineers Limited,Rajoo Engineers,100.0,EXACT,2026-06-07
,RAJPALAYAM,Rajapalayam Mills Limited,Rajapalayam Mill,96.97,EXACT,2026-06-07
,RAJRATAN,Rajratan Global Wire Limited,Rajratan Global,85.71,HIGH_CONFIDENCE,2026-06-07
,RAJRILTD,Raj Rayon Industries Limited,Raj Rayon Inds.,82.35,REVIEW,2026-06-07
,RAJSREESUG,Rajshree Sugars & Chemicals Limited,Rajshree Sugars,75.0,REVIEW,2026-06-07
,RAJTV,Raj Television Network Limited,Raj Television,77.78,REVIEW,2026-06-07
,RALLIS,Rallis India Limited,Rallis India,100.0,EXACT,2026-06-07
,RAMANEWS,Shree Rama Newsprint Limited,Shree Rama News.,85.71,HIGH_CONFIDENCE,2026-06-07
,RAMAPHO,Rama Phosphates Limited,Rama Phosphates,100.0,EXACT,2026-06-07
,RAMASTEEL,Rama Steel Tubes Limited,Rama Steel Tubes,100.0,EXACT,2026-06-07
,RAMCOCEM,The Ramco Cements Limited,The Ramco Cement,96.97,EXACT,2026-06-07
,RAMCOIND,Ramco Industries Limited,Sanco Industries,87.5,HIGH_CONFIDENCE,2026-06-07
,RAMCOSYS,Ramco Systems Limited,Ramco Systems,100.0,EXACT,2026-06-07
,RAMKY,Ramky Infrastructure Limited,Nila Infrastruct,72.22,UNMATCHED,2026-06-07
,RAMRAT,Ram Ratna Wires Limited,Ram Ratna Wires,100.0,EXACT,2026-06-07
,RANASUG,Rana Sugars Limited,Rana Sugars,100.0,EXACT,2026-06-07
,RANEHOLDIN,Rane Holdings Limited,Rane Holdings,100.0,EXACT,2026-06-07
,RATEGAIN,Rategain Travel Technologies Limited,Rategain Travel,69.77,UNMATCHED,2026-06-07
,RATNAMANI,Ratnamani Metals & Tubes Limited,Ratnamani Metals,84.21,REVIEW,2026-06-07
,RATNAVEER,Ratnaveer Precision Engineering Limited,Ratnaveer Precis,68.09,UNMATCHED,2026-06-07
,RAYMOND,Raymond Limited,Raymond,100.0,EXACT,2026-06-07
,RAYMONDLSL,Raymond Lifestyle Limited,Raymond Lifestyl,96.97,EXACT,2026-06-07
,RAYMONDREL,Raymond Realty Limited,Raymond Realty,100.0,EXACT,2026-06-07
,RBA,Restaurant Brands Asia Limited,Restaurant Brand,84.21,REVIEW,2026-06-07
,RBLBANK,RBL Bank Limited,RBL Bank,100.0,EXACT,2026-06-07
,RBZJEWEL,RBZ Jewellers Limited,RBZ Jewellers Lt,89.66,HIGH_CONFIDENCE,2026-06-07
,RCF,Rashtriya Chemicals and Fertilizers Limited,DCM Shriram Fine Chemicals,62.3,UNMATCHED,2026-06-07
,RCOM,Reliance Communications Limited,Reliance Communi,82.05,REVIEW,2026-06-07
,RECLTD,REC Limited,REC Ltd,100.0,EXACT,2026-06-07
,REDINGTON,Redington Limited,Redington,100.0,EXACT,2026-06-07
,REDTAPE,Redtape Limited,Redtape,100.0,EXACT,2026-06-07
,REFEX,Refex Industries Limited,Refex Industries,100.0,EXACT,2026-06-07
,REGAAL,Regaal Resources Limited,Regaal Resources,100.0,EXACT,2026-06-07
,REGENCERAM,Regency Ceramics Limited,Regency Ceramics,100.0,EXACT,2026-06-07
,RELAXO,Relaxo Footwears Limited,Relaxo Footwear,96.77,EXACT,2026-06-07
,RELCHEMQ,Reliance Chemotex Industries Limited,Reliance Industries,80.85,REVIEW,2026-06-07
,RELIABLE,Reliable Data Services Limited,Reliable Data,74.29,UNMATCHED,2026-06-07
,RELIANCE,Reliance Industries Limited,Reliance Industries,100.0,EXACT,2026-06-07
,RELIGARE,Religare Enterprises Limited,Religare Enterp.,85.71,HIGH_CONFIDENCE,2026-06-07
,RELINFRA,Reliance Infrastructure Limited,Reliance Infra.,75.68,REVIEW,2026-06-07
,RELTD,Ravindra Energy Limited,Ravindra Energy,100.0,EXACT,2026-06-07
,REMSONSIND,Remsons Industries Limited,Regis Industries,82.35,REVIEW,2026-06-07
,RENUKA,Shree Renuka Sugars Limited,Sh.Renuka Sugar,88.24,HIGH_CONFIDENCE,2026-06-07
,REPCOHOME,Repco Home Finance Limited,Repco Home Fin,87.5,HIGH_CONFIDENCE,2026-06-07
,REPL,Rudrabhishek Enterprises Limited,Rudrabhish. Ent.,73.68,UNMATCHED,2026-06-07
,REPRO,Repro India Limited,Repro India,100.0,EXACT,2026-06-07
,RESPONIND,Responsive Industries Limited,Responsive Ind,80.0,REVIEW,2026-06-07
,RETAIL,JHS Svendgaard Retail Ventures Limited,JHS Svend.Retail,69.57,UNMATCHED,2026-06-07
,RGL,Renaissance Global Limited,Renaiss. Global,87.5,HIGH_CONFIDENCE,2026-06-07
,RHETAN,Rhetan TMT Limited,Rhetan TMT Ltd,100.0,EXACT,2026-06-07
,RHFL,Reliance Home Finance Limited,Reliance Home,76.47,REVIEW,2026-06-07
,RHIM,RHI MAGNESITA INDIA LIMITED,RHI Magnesita,81.25,REVIEW,2026-06-07
,RHL,Robust Hotels Limited,Robust Hotels,100.0,EXACT,2026-06-07
,RICOAUTO,Rico Auto Industries Limited,Rico Auto Inds,82.35,REVIEW,2026-06-07
,RIIL,Reliance Industrial Infrastructure Limited,Reliance Industries,67.92,UNMATCHED,2026-06-07
,RISHABH,Rishabh Instruments Limited,Rishabh Instrum.,88.24,HIGH_CONFIDENCE,2026-06-07
,RITCO,Ritco Logistics Limited,Ritco Logistics,100.0,EXACT,2026-06-07
,RITES,RITES Limited,Rites,100.0,EXACT,2026-06-07
,RKDL,Ravi Kumar Distilleries Limited,Som Distilleries,71.79,UNMATCHED,2026-06-07
,RKEC,RKEC Projects Limited,RKEC Projects,100.0,EXACT,2026-06-07
,RKFORGE,Ramkrishna Forgings Limited,Ramkrishna Forg.,88.24,HIGH_CONFIDENCE,2026-06-07
,RKSWAMY,R K Swamy Limited,R K Swamy,100.0,EXACT,2026-06-07
,RMC,RMC Switchgears Limited,RMC Switchgears,100.0,EXACT,2026-06-07
,RMDRIP,R M Drip and Sprinklers Systems Limited,R M Drip & Sprin,62.22,UNMATCHED,2026-06-07
,RML,Rane (Madras) Limited,Rane (Madras),100.0,EXACT,2026-06-07
,RNBDENIMS,R&B Denims Limited,R&B Denims,100.0,EXACT,2026-06-07
,ROHLTD,Royal Orchid Hotels Limited,Royal Orch.Hotel,91.43,HIGH_CONFIDENCE,2026-06-07
,ROLEXRINGS,Rolex Rings Limited,Rolex Rings,100.0,EXACT,2026-06-07
,ROLLT,Rollatainers Limited,Rollatainers,100.0,EXACT,2026-06-07
,ROML,Raj Oil Mills Limited,Raj Oil Mills,100.0,EXACT,2026-06-07
,ROSSARI,Rossari Biotech Limited,Rossari Biotech,100.0,EXACT,2026-06-07
,ROSSELLIND,Rossell India Limited,Rossell India,100.0,EXACT,2026-06-07
,ROSSTECH,Rossell Techsys Limited,Rossell Techsys,100.0,EXACT,2026-06-07
,ROTO,Roto Pumps Limited,Roto Pumps,100.0,EXACT,2026-06-07
,ROUTE,ROUTE MOBILE LIMITED,Route Mobile,100.0,EXACT,2026-06-07
,RPEL,Raghav Productivity Enhancers Limited,Raghav Product.,65.12,UNMATCHED,2026-06-07
,RPGLIFE,RPG Life Sciences Limited,ANG Lifesciences,72.73,UNMATCHED,2026-06-07
,RPOWER,Reliance Power Limited,Reliance Power,100.0,EXACT,2026-06-07
,RPPINFRA,R.P.P. Infra Projects Limited,G R Infraproject,77.78,REVIEW,2026-06-07
,RPPL,Rajshree Polypack Limited,Rajshree Polypac,96.97,EXACT,2026-06-07
,RPSGVENT,RPSG VENTURES LIMITED,RPSG Ventures,100.0,EXACT,2026-06-07
,RPTECH,Rashi Peripherals Limited,Rashi Peripheral,96.97,EXACT,2026-06-07
,RRIL,RRIL Limited,RRIL,100.0,EXACT,2026-06-07
,RRKABEL,R R Kabel Limited,R R Kabel,100.0,EXACT,2026-06-07
,RSDFIN,RSD Finance Limited,RSD Finance,100.0,EXACT,2026-06-07
,RSL,Rajputana Stainless Limited,Rajputana Stain.,88.24,HIGH_CONFIDENCE,2026-06-07
