symbol,date_start,date_end,quarter_label,window_label,filing_date,revenue_cr,net_profit_cr,eps,rounding,standalone_or_consolidated,source
MAXIND,2023-07-01,2023-09-30,Half yearly,Q2FY24,26-Oct-202,49.23,-4.7,-1.09,Crores,Consolidated,nselib_xbrl
MAXIND,2023-10-01,2023-12-31,Third quarter,Q3FY24,08-Feb-202,40.69,-17.9,-4.15,Crores,Consolidated,nselib_xbrl
MAXIND,2024-01-01,2024-03-31,Yearly,Q4FY24,24-May-202,7.72,-8.24,-1.9,Crores,Standalone,nselib_xbrl
MAXIND,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,26.46,-26.97,-6.25,Crores,Consolidated,nselib_xbrl
MAXIND,2024-07-01,2024-09-30,Half yearly,Q2FY25,25-Oct-202,5.41,-0.74,-0.18,Crores,Standalone,nselib_xbrl
MAXIND,2024-10-01,2024-12-31,Third quarter,Q3FY25,06-Feb-202,34.74,-44.6,-10.33,Crores,Consolidated,nselib_xbrl
MAXVIL,2020-07-01,2020-09-30,Half yearly,Q2FY21,28-Oct-202,9.4393,3.435,0.23,Lakhs,Standalone,nselib_xbrl
MAXVIL,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,296.0927,12.6555,0.14,Lakhs,Consolidated,nselib_xbrl
MAXVIL,2021-01-01,2021-03-31,Yearly,Q4FY21,12-Jun-202,5.0154,-0.5337,-0.04,Lakhs,Standalone,nselib_xbrl
MAXVIL,2021-04-01,2021-06-30,First quarter,Q1FY22,13-Aug-202,384.1105,46.0456,1.61,Lakhs,Consolidated,nselib_xbrl
MAXVIL,2021-07-01,2021-09-30,Half yearly,Q2FY22,14-Nov-202,376.3245,25.5815,0.82,Lakhs,Consolidated,nselib_xbrl
MAXVIL,2021-10-01,2021-12-31,Third quarter,Q3FY22,22-Jan-202,38.2241,61.3162,0.2,Lakhs,Consolidated,nselib_xbrl
MAXVIL,2022-01-01,2022-03-31,Yearly,Q4FY22,17-May-202,4.4397,385.715,26.95,Lakhs,Standalone,nselib_xbrl
MAXVIL,2022-04-01,2022-06-30,First quarter,Q1FY23,06-Aug-202,4.6686,1.6841,0.11,Lakhs,Standalone,nselib_xbrl
MAXVIL,2022-07-01,2022-09-30,Half yearly,Q2FY23,10-Nov-202,27.4391,3.6464,0.34,Lakhs,Consolidated,nselib_xbrl
MAXVIL,2022-10-01,2022-12-31,Third quarter,Q3FY23,03-Feb-202,29.275,3.8751,0.27,Lakhs,Consolidated,nselib_xbrl
MAXVIL,2023-01-01,2023-03-31,Yearly,Q4FY23,20-May-202,23.3113,3.1105,0.21,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2020-07-01,2020-09-30,Half yearly,Q2FY21,11-Nov-202,125.7509,19.9681,4.41,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,169.699,35.026,7.73,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2021-01-01,2021-03-31,Yearly,Q4FY21,11-Jun-202,178.3515,34.6617,7.67,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2021-04-01,2021-06-30,First quarter,Q1FY22,05-Aug-202,126.9478,18.085,4.06,Lakhs,Standalone,nselib_xbrl
MAYURUNIQ,2021-07-01,2021-09-30,Half yearly,Q2FY22,12-Nov-202,196.0223,29.5286,6.62,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2021-10-01,2021-12-31,Third quarter,Q3FY22,08-Feb-202,180.4377,25.912,5.81,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2022-01-01,2022-03-31,Yearly,Q4FY22,30-May-202,161.8545,24.9265,5.59,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2022-04-01,2022-06-30,First quarter,Q1FY23,09-Aug-202,200.4432,27.0966,6.15,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2022-07-01,2022-09-30,Half yearly,Q2FY23,12-Nov-202,194.5094,25.3932,5.78,Lakhs,Standalone,nselib_xbrl
MAYURUNIQ,2022-10-01,2022-12-31,Third quarter,Q3FY23,03-Feb-202,177.8945,26.5614,6.04,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2023-01-01,2023-03-31,Yearly,Q4FY23,19-May-202,193.2411,23.3833,5.32,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2023-04-01,2023-06-30,First quarter,Q1FY24,08-Aug-202,200.9403,30.5343,6.94,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,202.887,32.4192,7.38,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2023-10-01,2023-12-31,Third quarter,Q3FY24,07-Feb-202,178.2635,27.2994,6.22,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2024-01-01,2024-03-31,Yearly,Q4FY24,22-May-202,220.8886,32.2154,7.32,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2024-04-01,2024-06-30,First quarter,Q1FY25,08-Aug-202,213.1852,37.378,8.5,Lakhs,Consolidated,nselib_xbrl
MAYURUNIQ,2024-07-01,2024-09-30,Half yearly,Q2FY25,08-Nov-202,216.3577,41.4254,9.45,Lakhs,Standalone,nselib_xbrl
MAYURUNIQ,2024-10-01,2024-12-31,Third quarter,Q3FY25,31-Jan-202,208.3883,30.5676,7.05,Lakhs,Consolidated,nselib_xbrl
MAZDA,2020-07-01,2020-09-30,Half yearly,Q2FY21,11-Nov-202,41.4967,6.8532,17.11,Lakhs,Standalone,nselib_xbrl
MAZDA,2020-10-01,2020-12-31,Third quarter,Q3FY21,11-Feb-202,46.8534,4.9971,12.48,Lakhs,Standalone,nselib_xbrl
MAZDA,2021-01-01,2021-03-31,Yearly,Q4FY21,29-Jun-202,40.2622,2.769,6.91,Lakhs,Standalone,nselib_xbrl
MAZDA,2021-04-01,2021-06-30,First quarter,Q1FY22,12-Aug-202,26.2466,3.4192,8.54,Lakhs,Standalone,nselib_xbrl
MAZDA,2021-07-01,2021-09-30,Half yearly,Q2FY22,12-Nov-202,43.4579,5.1498,12.86,Lakhs,Standalone,nselib_xbrl
MAZDA,2021-10-01,2021-12-31,Third quarter,Q3FY22,10-Feb-202,43.0774,4.8239,12.04,Lakhs,Standalone,nselib_xbrl
MAZDA,2022-01-01,2022-03-31,Yearly,Q4FY22,24-May-202,52.2118,7.8511,19.6,Lakhs,Standalone,nselib_xbrl
MAZDA,2022-04-01,2022-06-30,First quarter,Q1FY23,10-Aug-202,29.5317,5.4956,13.72,Lakhs,Standalone,nselib_xbrl
MAZDA,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,51.7743,3.8954,9.73,Lakhs,Standalone,nselib_xbrl
MAZDA,2023-01-01,2023-03-31,Yearly,Q4FY23,25-May-202,66.9024,10.6263,26.53,Lakhs,Standalone,nselib_xbrl
MAZDA,2023-04-01,2023-06-30,First quarter,Q1FY24,11-Aug-202,51.1947,7.6969,19.22,Lakhs,Standalone,nselib_xbrl
MAZDA,2023-07-01,2023-09-30,Half yearly,Q2FY24,10-Nov-202,62.7138,6.1914,15.46,Lakhs,Standalone,nselib_xbrl
MAZDA,2023-10-01,2023-12-31,Third quarter,Q3FY24,13-Feb-202,53.9697,8.2627,20.63,Lakhs,Standalone,nselib_xbrl
MAZDA,2024-01-01,2024-03-31,Yearly,Q4FY24,24-May-202,57.5513,9.3693,23.39,Lakhs,Standalone,nselib_xbrl
MAZDA,2024-04-01,2024-06-30,First quarter,Q1FY25,08-Aug-202,36.1713,2.8969,7.23,Lakhs,Standalone,nselib_xbrl
MAZDA,2024-07-01,2024-09-30,Half yearly,Q2FY25,13-Nov-202,56.7934,8.9785,22.42,Lakhs,Standalone,nselib_xbrl
MAZDA,2024-10-01,2024-12-31,Third quarter,Q3FY25,13-Feb-202,46.7819,7.4232,3.71,Lakhs,Standalone,nselib_xbrl
MAZDOCK,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,1099.55,99.38,4.93,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,1461.09,141.37,7.01,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2021-01-01,2021-03-31,Yearly,Q4FY21,10-Jun-202,1105.11,259.14,12.85,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2021-04-01,2021-06-30,First quarter,Q1FY22,12-Aug-202,1214.24,101.6,5.04,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2021-07-01,2021-09-30,Half yearly,Q2FY22,10-Nov-202,1570.11,135.03,6.69,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2021-10-01,2021-12-31,Third quarter,Q3FY22,11-Feb-202,1552.5,217.8,10.8,Lakhs,Standalone,nselib_xbrl
MAZDOCK,2022-01-01,2022-03-31,Yearly,Q4FY22,30-May-202,1396.43,144.92,7.19,Lakhs,Standalone,nselib_xbrl
MAZDOCK,2022-04-01,2022-06-30,First quarter,Q1FY23,10-Aug-202,2230.32,217.02,10.76,Lakhs,Standalone,nselib_xbrl
MAZDOCK,2022-07-01,2022-09-30,Half yearly,Q2FY23,10-Nov-202,1702.36,200.44,9.94,Lakhs,Standalone,nselib_xbrl
MAZDOCK,2022-10-01,2022-12-31,Third quarter,Q3FY23,30-Jan-202,1815.91,354.16,17.56,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2023-01-01,2023-03-31,Yearly,Q4FY23,30-May-202,2078.59,326.19,16.17,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2023-04-01,2023-06-30,First quarter,Q1FY24,10-Aug-202,2172.76,314.34,15.59,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2023-07-01,2023-09-30,Half yearly,Q2FY24,08-Nov-202,1827.7,332.88,16.5,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2023-10-01,2023-12-31,Third quarter,Q3FY24,12-Feb-202,2362.47,626.78,31.08,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2024-01-01,2024-03-31,Yearly,Q4FY24,29-May-202,3103.65,662.97,32.87,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,2357.02,696.1,34.51,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2024-07-01,2024-09-30,Half yearly,Q2FY25,05-Nov-202,2756.83,585.08,29.01,Lakhs,Consolidated,nselib_xbrl
MAZDOCK,2024-10-01,2024-12-31,Third quarter,Q3FY25,07-Feb-202,3143.62,768.22,19.04,Lakhs,Standalone,nselib_xbrl
MBAPL,2020-07-01,2020-09-30,Half yearly,Q2FY21,05-Nov-202,54.7611,8.192,3.74,Lakhs,Standalone,nselib_xbrl
MBAPL,2020-10-01,2020-12-31,Third quarter,Q3FY21,06-Feb-202,31.8307,3.6205,1.65,Lakhs,Standalone,nselib_xbrl
MBAPL,2021-01-01,2021-03-31,Yearly,Q4FY21,18-Jun-202,49.598,2.491,1.14,Lakhs,Standalone,nselib_xbrl
MBAPL,2021-04-01,2021-06-30,First quarter,Q4FY21,29-Jul-202,67.316,8.287,3.78,Lakhs,Standalone,nselib_xbrl
MBAPL,2021-07-01,2021-09-30,Half yearly,Q2FY22,10-Nov-202,86.4004,9.2871,4.24,Lakhs,Standalone,nselib_xbrl
MBAPL,2021-10-01,2021-12-31,Third quarter,Q3FY22,05-Feb-202,191.9015,22.8945,10.45,Lakhs,Standalone,nselib_xbrl
MBAPL,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,145.8716,16.5518,7.56,Lakhs,Standalone,nselib_xbrl
MBAPL,2022-10-01,2022-12-31,Third quarter,Q3FY23,23-Jan-202,286.2886,38.7122,8.84,Lakhs,Standalone,nselib_xbrl
MBAPL,2023-01-01,2023-03-31,Yearly,Q4FY23,24-Apr-202,233.8319,24.2746,5.54,Lakhs,Standalone,nselib_xbrl
MBAPL,2023-04-01,2023-06-30,First quarter,Q1FY24,07-Aug-202,149.0254,7.2381,1.65,Lakhs,Standalone,nselib_xbrl
MBAPL,2023-07-01,2023-09-30,Half yearly,Q2FY24,21-Oct-202,278.4597,14.9296,3.41,Lakhs,Standalone,nselib_xbrl
MBAPL,2023-10-01,2023-12-31,Third quarter,Q3FY24,12-Feb-202,243.7795,1.3001,0.15,Lakhs,Standalone,nselib_xbrl
MBAPL,2024-01-01,2024-03-31,Yearly,Q4FY24,13-May-202,145.6818,1.377,0.16,Lakhs,Standalone,nselib_xbrl
MBAPL,2024-04-01,2024-06-30,First quarter,Q4FY24,29-Jul-202,200.3508,11.486,1.31,Lakhs,Standalone,nselib_xbrl
MBAPL,2024-07-01,2024-09-30,Half yearly,Q2FY25,15-Oct-202,278.3062,13.8377,1.58,Lakhs,Standalone,nselib_xbrl
MBAPL,2024-10-01,2024-12-31,Third quarter,Q3FY25,15-Jan-202,283.7204,17.8987,2.04,Lakhs,Standalone,nselib_xbrl
MBECL,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,63.5872,-15.5343,-0.73,Lakhs,Standalone,nselib_xbrl
MBECL,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,120.4933,-19.4138,-0.92,Lakhs,Consolidated,nselib_xbrl
MBECL,2021-01-01,2021-03-31,Yearly,Q4FY21,01-Jul-202,119.9368,13.6991,-1.36,Lakhs,Standalone,nselib_xbrl
MBECL,2021-04-01,2021-06-30,First quarter,Q1FY22,14-Aug-202,91.1628,-15.9266,-0.75,Lakhs,Consolidated,nselib_xbrl
MBECL,2021-07-01,2021-09-30,Half yearly,Q2FY22,13-Nov-202,108.9726,1.4251,0.07,Lakhs,Consolidated,nselib_xbrl
MBECL,2021-10-01,2021-12-31,Third quarter,Q3FY22,12-Feb-202,115.6001,0.6921,0.04,Lakhs,Consolidated,nselib_xbrl
MBECL,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,108.5319,-106.964,-4.67,Lakhs,Consolidated,nselib_xbrl
MBECL,2022-04-01,2022-06-30,First quarter,Q1FY23,13-Aug-202,91.6746,-1045.6642,-49.41,Lakhs,Consolidated,nselib_xbrl
MBECL,2022-07-01,2022-09-30,Half yearly,Q2FY23,12-Nov-202,87.4574,-240.6307,-11.36,Lakhs,Consolidated,nselib_xbrl
MBECL,2023-01-01,2023-03-31,Yearly,Q4FY23,26-May-202,90.3421,-221.2472,-10.82,Lakhs,Consolidated,nselib_xbrl
MBECL,2023-04-01,2023-06-30,First quarter,Q1FY24,10-Aug-202,40.9898,-236.9166,-11.2,Lakhs,Consolidated,nselib_xbrl
MBECL,2023-07-01,2023-09-30,Half yearly,Q2FY24,10-Nov-202,46.8142,-191.7888,-9.05,Lakhs,Consolidated,nselib_xbrl
MBECL,2023-10-01,2023-12-31,Third quarter,Q3FY24,13-Feb-202,39.9553,-202.6914,-9.54,Lakhs,Consolidated,nselib_xbrl
MBECL,2024-01-01,2024-03-31,Yearly,Q4FY24,05-Jun-202,40.3626,-251.7694,-11.9,Lakhs,Standalone,nselib_xbrl
MBECL,2024-04-01,2024-06-30,First quarter,Q1FY25,13-Aug-202,26.1776,-220.3208,-10.41,Lakhs,Consolidated,nselib_xbrl
MBECL,2024-07-01,2024-09-30,Half yearly,Q2FY25,13-Nov-202,26.919,-220.2707,-10.39,Lakhs,Consolidated,nselib_xbrl
MBECL,2024-10-01,2024-12-31,Third quarter,Q3FY25,11-Feb-202,21.5435,-276.541,-13.06,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,46.47,42.26,3.13,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2020-10-01,2020-12-31,Third quarter,Q3FY21,13-Feb-202,56.93,77.82,7.43,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2021-01-01,2021-03-31,Yearly,Q4FY21,24-Jun-202,65.43,-54.7,-5.21,Lakhs,Standalone,nselib_xbrl
MBLINFRA,2021-04-01,2021-06-30,First quarter,Q1FY22,07-Aug-202,12.92,10.94,1.05,Lakhs,Standalone,nselib_xbrl
MBLINFRA,2021-07-01,2021-09-30,Half yearly,Q2FY22,15-Nov-202,52.89,12.86,1.23,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2021-10-01,2021-12-31,Third quarter,Q3FY22,15-Feb-202,26.66,12.47,0.0,Lakhs,Standalone,nselib_xbrl
MBLINFRA,2022-01-01,2022-03-31,Yearly,Q4FY22,28-May-202,14.89,17.5,1.66,Lakhs,Standalone,nselib_xbrl
MBLINFRA,2022-04-01,2022-06-30,First quarter,Q4FY22,30-Jul-202,24.32,-16.87,-1.61,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,52.49,-17.64,-1.68,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2022-10-01,2022-12-31,Third quarter,Q3FY23,15-Feb-202,39.46,-10.99,-1.05,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2023-01-01,2023-03-31,Yearly,Q4FY23,30-May-202,43.12,-5.02,-0.48,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2023-04-01,2023-06-30,First quarter,Q1FY24,14-Aug-202,44.75,-7.66,-0.73,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2023-07-01,2023-09-30,Half yearly,Q2FY24,11-Nov-202,20.94,-11.09,-1.06,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2023-10-01,2023-12-31,Third quarter,Q3FY24,14-Feb-202,32.68,-9.29,-0.89,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2024-01-01,2024-03-31,Yearly,Q4FY24,30-May-202,24.04,-11.29,-1.08,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2024-04-01,2024-06-30,First quarter,Q1FY25,13-Aug-202,33.75,223.82,-1.38,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2024-07-01,2024-09-30,Half yearly,Q2FY25,15-Nov-202,32.95,23.81,-1.52,Lakhs,Consolidated,nselib_xbrl
MBLINFRA,2024-10-01,2024-12-31,Third quarter,Q3FY25,15-Feb-202,18.55,2.02,0.18,Lakhs,Standalone,nselib_xbrl
MCDHOLDING,2020-07-01,2020-09-30,Half yearly,Q2FY21,23-Nov-202,1.2971,0.4063,0.29,Lakhs,Standalone,nselib_xbrl
MCDHOLDING,2020-10-01,2020-12-31,Third quarter,Q3FY21,09-Mar-202,0.0629,-0.7697,-0.55,Lakhs,Standalone,nselib_xbrl
MCDHOLDING,2021-01-01,2021-03-31,Yearly,Q4FY21,29-Jun-202,0.4667,0.0648,0.05,Lakhs,Standalone,nselib_xbrl
MCDHOLDING,2021-04-01,2021-06-30,First quarter,Q1FY22,26-Aug-202,0.0,-0.0733,-0.01,Lakhs,Standalone,nselib_xbrl
MCDHOLDING,2021-07-01,2021-09-30,Half yearly,Q3FY22,27-Jan-202,0.2276,-0.9789,-0.7,Lakhs,Standalone,nselib_xbrl
MCDOWELL-N,2020-07-01,2020-09-30,Half yearly,Q2FY21,05-Nov-202,7509.4,125.1,1.82,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2020-10-01,2020-12-31,Third quarter,Q3FY21,28-Jan-202,8226.0,229.9,3.16,Millions,Standalone,nselib_xbrl
MCDOWELL-N,2021-01-01,2021-03-31,Yearly,Q4FY21,21-May-202,7678.1,203.3,2.94,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2021-04-01,2021-06-30,First quarter,Q4FY21,23-Jul-202,6061.9,69.1,0.95,Millions,Standalone,nselib_xbrl
MCDOWELL-N,2021-07-01,2021-09-30,Half yearly,Q2FY22,27-Oct-202,8148.0,273.4,3.76,Millions,Standalone,nselib_xbrl
MCDOWELL-N,2021-10-01,2021-12-31,Third quarter,Q3FY22,25-Jan-202,8917.2,295.3,4.22,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2022-01-01,2022-03-31,Yearly,Q4FY22,27-May-202,7666.7,136.2,1.87,Millions,Standalone,nselib_xbrl
MCDOWELL-N,2022-04-01,2022-06-30,First quarter,Q4FY22,26-Jul-202,7131.3,261.1,3.75,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2022-07-01,2022-09-30,Half yearly,Q2FY23,22-Oct-202,8282.7,547.7,7.8,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2022-10-01,2022-12-31,Third quarter,Q3FY23,25-Jan-202,6609.8,214.2,3.02,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2023-01-01,2023-03-31,Yearly,Q4FY23,19-May-202,5791.6,102.8,1.45,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2023-04-01,2023-06-30,First quarter,Q4FY23,20-Jul-202,5312.5,238.2,3.27,Millions,Standalone,nselib_xbrl
MCDOWELL-N,2023-07-01,2023-09-30,Half yearly,Q2FY24,08-Nov-202,6736.5,339.3,4.78,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2023-10-01,2023-12-31,Third quarter,Q3FY24,23-Jan-202,6962.0,350.2,4.93,Millions,Consolidated,nselib_xbrl
MCDOWELL-N,2024-01-01,2024-03-31,Yearly,Q4FY24,24-May-202,6511.0,241.0,3.4,Crores,Consolidated,nselib_xbrl
MCL,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,104.0656,1.4154,0.52,Actual,Standalone,nselib_xbrl
MCL,2020-10-01,2020-12-31,Third quarter,Q3FY21,13-Feb-202,105.2605,2.2464,0.83,Actual,Standalone,nselib_xbrl
MCL,2021-01-01,2021-03-31,Yearly,Q4FY21,30-Jun-202,145.746,0.4906,0.18,Lakhs,Standalone,nselib_xbrl
MCL,2021-04-01,2021-06-30,First quarter,Q1FY22,04-Sep-202,111.6183,1.2216,0.45,Lakhs,Standalone,nselib_xbrl
MCL,2021-07-01,2021-09-30,Half yearly,Q2FY22,13-Nov-202,10.6399,-0.8421,-0.31,Actual,Standalone,nselib_xbrl
MCL,2021-10-01,2021-12-31,Third quarter,Q3FY22,11-Feb-202,-0.0058,-1.2662,-0.47,Actual,Standalone,nselib_xbrl
MCL,2022-01-01,2022-03-31,Yearly,Q4FY22,26-May-202,0.0,-1.5494,-0.57,Lakhs,Standalone,nselib_xbrl
MCL,2022-04-01,2022-06-30,First quarter,Q1FY23,13-Aug-202,0.0,-0.24,-0.09,Lakhs,Standalone,nselib_xbrl
MCL,2022-07-01,2022-09-30,Half yearly,Q2FY23,12-Nov-202,0.0,-3.0335,-1.12,Lakhs,Standalone,nselib_xbrl
MCL,2023-01-01,2023-03-31,Yearly,Q4FY23,11-May-202,0.0,-1.1581,-0.43,Lakhs,Standalone,nselib_xbrl
MCL,2023-04-01,2023-06-30,First quarter,Q1FY24,11-Aug-202,1.4368,-1.0136,-0.37,Lakhs,Standalone,nselib_xbrl
MCL,2023-07-01,2023-09-30,Half yearly,Q2FY24,11-Nov-202,6.0165,-1.0586,-0.39,Lakhs,Standalone,nselib_xbrl
MCL,2023-10-01,2023-12-31,Third quarter,Q3FY24,13-Feb-202,13.4714,-0.901,-0.33,Lakhs,Standalone,nselib_xbrl
MCL,2024-01-01,2024-03-31,Yearly,Q4FY24,10-May-202,14.5754,4.2005,0.06,Lakhs,Standalone,nselib_xbrl
MCL,2024-04-01,2024-06-30,First quarter,Q1FY25,13-Aug-202,24.4894,1.1208,0.41,Lakhs,Standalone,nselib_xbrl
MCL,2024-07-01,2024-09-30,Half yearly,Q2FY25,25-Oct-202,25.7254,0.9435,0.35,Lakhs,Standalone,nselib_xbrl
MCL,2024-10-01,2024-12-31,Third quarter,Q3FY25,15-Feb-202,32.8562,0.9054,0.33,Lakhs,Standalone,nselib_xbrl
MCLEODRUSS,2020-07-01,2020-09-30,Half yearly,Q2FY21,12-Nov-202,498.97,151.96,14.55,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2020-10-01,2020-12-31,Third quarter,Q3FY21,13-Feb-202,447.54,1.04,0.1,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2021-01-01,2021-03-31,Yearly,Q4FY21,24-Jun-202,298.63,-114.87,-11.0,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2021-04-01,2021-06-30,First quarter,Q1FY22,13-Aug-202,153.09,-57.72,-5.53,Lakhs,Standalone,nselib_xbrl
MCLEODRUSS,2021-07-01,2021-09-30,Half yearly,Q2FY22,12-Nov-202,493.86,122.62,11.74,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2021-10-01,2021-12-31,Third quarter,Q3FY22,15-Feb-202,388.75,-43.58,-4.17,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,254.24,-192.93,-18.47,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2022-04-01,2022-06-30,First quarter,Q1FY23,12-Aug-202,229.88,-38.2,-3.66,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2022-07-01,2022-09-30,Half yearly,Q2FY23,14-Nov-202,425.06,130.76,0.0,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2022-10-01,2022-12-31,Third quarter,Q3FY23,15-Feb-202,488.59,-70.79,-6.78,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2023-01-01,2023-03-31,Yearly,Q4FY23,30-May-202,226.04,-1078.27,-103.22,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2023-04-01,2023-06-30,First quarter,Q1FY24,14-Aug-202,226.44,-72.65,-6.96,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2023-07-01,2023-09-30,Half yearly,Q2FY24,15-Nov-202,365.88,61.15,5.85,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2023-10-01,2023-12-31,Third quarter,Q3FY24,13-Feb-202,289.52,-78.1,-7.47,Lakhs,Standalone,nselib_xbrl
MCLEODRUSS,2024-01-01,2024-03-31,Yearly,Q4FY24,31-May-202,194.95,-218.42,-20.91,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,196.76,-20.64,-1.98,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2024-07-01,2024-09-30,Half yearly,Q2FY25,14-Nov-202,452.62,84.54,8.1,Lakhs,Consolidated,nselib_xbrl
MCLEODRUSS,2024-10-01,2024-12-31,Third quarter,Q3FY25,13-Feb-202,334.17,-78.13,-7.48,Lakhs,Standalone,nselib_xbrl
MCLOUD,2024-10-01,2024-12-31,Third quarter,Q3FY25,14-Feb-202,151.4154,29.3301,0.5,Lakhs,Consolidated,nselib_xbrl
MEDANTA,2022-10-01,2022-12-31,Third quarter,Q3FY23,13-Feb-202,694.3221,80.6138,3.08,Lakhs,Consolidated,nselib_xbrl
MEDANTA,2023-01-01,2023-03-31,Yearly,Q4FY23,27-May-202,703.4218,101.0727,3.77,Lakhs,Consolidated,nselib_xbrl
MEDANTA,2023-04-01,2023-06-30,First quarter,Q1FY24,10-Aug-202,773.0396,102.0102,3.8,Lakhs,Consolidated,nselib_xbrl
MEDANTA,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,843.9392,125.1609,4.66,Lakhs,Consolidated,nselib_xbrl
MEDANTA,2023-10-01,2023-12-31,Third quarter,Q3FY24,08-Feb-202,832.6017,123.5407,4.61,Lakhs,Consolidated,nselib_xbrl
MEDANTA,2024-01-01,2024-03-31,Yearly,Q4FY24,17-May-202,808.631,127.347,4.74,Millions,Consolidated,nselib_xbrl
MEDANTA,2024-04-01,2024-06-30,First quarter,Q1FY25,08-Aug-202,861.077,106.264,3.96,Millions,Consolidated,nselib_xbrl
