date,symbol,company,deal_type,client_name,participant,direction,qty,price,value_cr,seq_id
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SELL,921582.0,286.95,26.4448,7066
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,BUY,942382.0,285.96,26.9484,7067
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL,1387419.0,288.13,39.9757,7068
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY,1437076.0,287.2,41.2728,7069
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,1266416.0,286.59,36.2942,7070
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,1426195.0,286.48,40.8576,7071
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,749248.0,286.49,21.4652,7072
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,755184.0,286.58,21.6421,7073
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,872334.0,286.19,24.9653,7074
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,872334.0,286.42,24.9854,7075
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,3537170.0,286.62,101.3824,7076
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,3537170.0,286.79,101.4425,7077
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,PUMA SECURITIES,RETAIL,SELL,1126269.0,286.22,32.2361,7078
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,PUMA SECURITIES,RETAIL,BUY,1126269.0,286.19,32.2327,7079
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,1217593.0,287.22,34.9717,7080
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,1233829.0,288.13,35.5503,7081
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,RETAIL,SELL,941908.0,286.03,26.9414,7082
2026-04-29,GREENPLY,Greenply Industries Ltd,BULK,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,RETAIL,BUY,941908.0,286.13,26.9508,7083
2026-04-29,GRSE,Garden Reach Ship,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,513343.0,3173.01,162.8842,7084
2026-04-29,GRSE,Garden Reach Ship,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,584322.0,3135.41,183.2089,7085
2026-04-29,GRSE,Garden Reach Ship,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,700047.0,3158.68,221.1224,7086
2026-04-29,GRSE,Garden Reach Ship,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,700050.0,3167.12,221.7142,7087
2026-04-29,GRSE,Garden Reach Ship,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,628180.0,3189.31,200.3461,7088
2026-04-29,GRSE,Garden Reach Ship,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,628180.0,3190.65,200.4303,7089
2026-04-29,IDEAFORGE,Ideaforge Techno Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,199068.0,604.62,12.036,7090
2026-04-29,IDEAFORGE,Ideaforge Techno Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,220568.0,605.62,13.358,7091
2026-04-29,IDEAFORGE,Ideaforge Techno Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,217666.0,606.68,13.2054,7092
2026-04-29,IDEAFORGE,Ideaforge Techno Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,227094.0,607.7,13.8005,7093
2026-04-29,IKIO,IKIO Technologies Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1177144.0,169.71,19.9773,7094
2026-04-29,IKIO,IKIO Technologies Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1177144.0,169.84,19.9926,7095
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,BLITZQUANT RESEARCH LLP,RETAIL,SELL,317513.0,352.66,11.1974,7096
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,BLITZQUANT RESEARCH LLP,RETAIL,BUY,317513.0,352.48,11.1917,7097
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,CLT RESEARCH TECH PRIVATE LTD,RETAIL,SELL,547426.0,356.9,19.5376,7098
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,CLT RESEARCH TECH PRIVATE LTD,RETAIL,BUY,547426.0,356.7,19.5267,7099
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SELL,428208.0,355.84,15.2374,7100
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,BUY,441708.0,355.34,15.6957,7101
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL,224011.0,357.82,8.0156,7102
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY,230011.0,357.33,8.219,7103
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,GRT STRATEGIC VENTURES LLP,RETAIL,SELL,272365.0,355.57,9.6845,7104
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,GRT STRATEGIC VENTURES LLP,RETAIL,BUY,272365.0,355.36,9.6788,7105
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,1860325.0,354.44,65.9374,7106
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,1903273.0,355.24,67.6119,7107
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,716407.0,355.59,25.4747,7108
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,743796.0,354.74,26.3854,7109
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,294645.0,356.14,10.4935,7110
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,294645.0,355.75,10.482,7111
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1764744.0,355.28,62.6978,7112
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1768041.0,355.07,62.7778,7113
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,LAXMI TRADE SOLUTIONS,RETAIL,BUY,331323.0,360.24,11.9356,7114
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,LAXMI TRADE SOLUTIONS,RETAIL,SELL,331323.0,358.76,11.8865,7115
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,660557.0,355.23,23.465,7116
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,660557.0,355.3,23.4696,7117
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,MUSIGMA SECURITIES,RETAIL,BUY,282462.0,354.51,10.0136,7118
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,MUSIGMA SECURITIES,RETAIL,SELL,282462.0,354.8,10.0218,7119
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1966348.0,355.53,69.9096,7120
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1966348.0,355.72,69.9469,7121
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,PACE COMMODITY BROKERS PRIVATE LIMITED,RETAIL,SELL,218920.0,356.9,7.8133,7122
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,PACE COMMODITY BROKERS PRIVATE LIMITED,RETAIL,BUY,218920.0,356.68,7.8084,7123
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,PUMA SECURITIES,RETAIL,SELL,961429.0,356.01,34.2278,7124
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,PUMA SECURITIES,RETAIL,BUY,961429.0,355.71,34.199,7125
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,891884.0,354.08,31.5798,7126
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,904532.0,353.38,31.9644,7127
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,RAJRATNA INSIGHTS LLP,RETAIL,SELL,226434.0,356.54,8.0733,7128
2026-04-29,IRMENERGY,IRM Energy Limited,BULK,RAJRATNA INSIGHTS LLP,RETAIL,BUY,226434.0,355.71,8.0545,7129
2026-04-29,IWARE,Iware Supplychain Ser Ltd,BULK,HARISH KUMAR GUPTA,RETAIL,SELL,120000.0,340.19,4.0823,7130
2026-04-29,LINCOLN,Lincoln Pharma Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,208466.0,707.51,14.7492,7131
2026-04-29,LINCOLN,Lincoln Pharma Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,208466.0,707.93,14.7579,7132
2026-04-29,LINCOLN,Lincoln Pharma Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,106989.0,709.28,7.5885,7133
2026-04-29,LINCOLN,Lincoln Pharma Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,109936.0,701.46,7.7116,7134
2026-04-29,MACOBSTECH,Macobs Technologies Ltd,BULK,ACME CAPITAL MARKET LIMITED,RETAIL,BUY,18400.0,216.46,0.3983,7135
2026-04-29,MACOBSTECH,Macobs Technologies Ltd,BULK,ACME CAPITAL MARKET LIMITED,RETAIL,SELL,60000.0,208.43,1.2506,7136
2026-04-29,OSIAHYPER,Osia Hyper Retail Ltd,BULK,ISHAAN TRADEFIN LLP,RETAIL,SELL,1000000.0,7.21,0.721,7137
2026-04-29,OSIAHYPER,Osia Hyper Retail Ltd,BULK,MANESH DAYASHANKAR MADEKA,RETAIL,SELL,2404149.0,6.82,1.6396,7138
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,2366746.0,173.82,41.1388,7139
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,2386267.0,171.86,41.0104,7140
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,ASTORNE CAPITAL VCC ARVEN,RETAIL,BUY,1000000.0,171.0,17.1,7141
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,523624.0,173.12,9.065,7142
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,824775.0,171.15,14.116,7143
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,434467.0,172.44,7.4919,7144
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,487895.0,173.82,8.4806,7145
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,MATHISYS QUANTCAP LLP,RETAIL,BUY,381397.0,173.45,6.6153,7146
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,MATHISYS QUANTCAP LLP,RETAIL,SELL,390029.0,170.46,6.6484,7147
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,QE SECURITIES LLP,RETAIL,BUY,541644.0,173.21,9.3818,7148
2026-04-29,RATNAVEER,Ratnaveer Precision Eng L,BULK,QE SECURITIES LLP,RETAIL,SELL,584624.0,171.13,10.0047,7149
2026-04-29,SAIFL,Sameera Agro And Infra L,BULK,SATYA MURTHY SIVALENKA,RETAIL,SELL,1648000.0,8.76,1.4436,7150
2026-04-29,SANGINITA,Sanginita Chemicals Limit,BULK,SONI AGRO FARMS PRIVATE LIMITED,RETAIL,SELL,146506.0,20.28,0.2971,7151
2026-04-29,SAPPHIRE,Sapphire Foods India Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1931264.0,198.54,38.3433,7152
2026-04-29,SAPPHIRE,Sapphire Foods India Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1935520.0,198.67,38.453,7153
2026-04-29,SGFIN,SG Finserve Limited,BULK,S GUPTA HOLDING PRIVATE LIMITED,RETAIL,BUY,375000.0,564.15,21.1556,7154
2026-04-29,VIJAYPD,Vijaypd Ceutical Limited,BULK,NIRAJ RAJNIKANT SHAH,RETAIL,BUY,104000.0,104.05,1.0821,7155
2026-04-29,WOMANCART,Womancart Limited,BULK,NEO APEX SHARE BROKING SERVICES LLP,RETAIL,SELL,37600.0,150.37,0.5654,7156
2026-04-29,WOMANCART,Womancart Limited,BULK,NEO APEX SHARE BROKING SERVICES LLP,RETAIL,BUY,45600.0,150.7,0.6872,7157
2026-04-30,AAATECH,AAA Technologies Limited,BULK,GOLDEN BIO ENERGY LIMITED,RETAIL,SELL,84370.0,99.0,0.8353,7158
2026-04-30,AAATECH,AAA Technologies Limited,BULK,NORTH STAR OPPORTUNITIES FUND VCC-BULL VALUE INCORPORATED VCC SUB-FUND,RETAIL,BUY,101868.0,99.05,1.009,7159
2026-04-30,ADISOFT,Adisoft Technologies Ltd,BULK,JAIN SANJAY POPATLAL,RETAIL,BUY,200000.0,205.0,4.1,7160
2026-04-30,ADISOFT,Adisoft Technologies Ltd,BULK,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,MF,BUY,120800.0,212.39,2.5657,7161
2026-04-30,AGIIL,Agi Infra Limited,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,1674402.0,390.05,65.3101,7162
2026-04-30,AGIIL,Agi Infra Limited,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,1691221.0,390.24,65.9982,7163
2026-04-30,BLUEPEBBLE,Blue Pebble Limited,BULK,DANISHMAND MOHAMED ALI MERCHANT,RETAIL,BUY,20400.0,122.87,0.2507,7164
2026-04-30,CALSOFT,California Soft Ltd.,BULK,SATYA PRAKASH MITTAL,RETAIL,BUY,150000.0,14.35,0.2152,7165
2026-04-30,CEMPRO,Cemindia Projects Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1344963.0,784.36,105.4935,7166
2026-04-30,CEMPRO,Cemindia Projects Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1345777.0,784.84,105.622,7167
2026-04-30,DHAMPURSUG,Dhampur Sugar Mills Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,323490.0,156.88,5.0749,7168
2026-04-30,DHAMPURSUG,Dhampur Sugar Mills Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,323490.0,156.96,5.0775,7169
2026-04-30,DHAMPURSUG,Dhampur Sugar Mills Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,373934.0,154.67,5.7836,7170
2026-04-30,DHAMPURSUG,Dhampur Sugar Mills Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,388790.0,155.58,6.0488,7171
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,BUY,966504.0,47.83,4.6228,7172
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,SELL,966504.0,47.89,4.6286,7173
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1265215.0,47.75,6.0414,7174
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1266097.0,47.8,6.0519,7175
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,2099660.0,47.77,10.0301,7176
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,2099660.0,47.74,10.0238,7177
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,QE SECURITIES LLP,RETAIL,BUY,1258943.0,47.38,5.9649,7178
2026-04-30,DWARKESH,Dwarikesh Sugar Industrie,BULK,QE SECURITIES LLP,RETAIL,SELL,1326971.0,47.89,6.3549,7179
2026-04-30,HFCL,HFCL Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,7427345.0,114.6,85.1174,7180
2026-04-30,HFCL,HFCL Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,8556554.0,114.14,97.6645,7181
2026-04-30,HFCL,HFCL Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,11513142.0,114.4,131.7103,7182
2026-04-30,HFCL,HFCL Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,11617948.0,114.48,133.0023,7183
2026-04-30,HFCL,HFCL Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,7889651.0,113.51,89.5554,7184
2026-04-30,HFCL,HFCL Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,8272491.0,113.54,93.9259,7185
2026-04-30,IKIO,IKIO Technologies Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,646129.0,170.48,11.0152,7186
2026-04-30,IKIO,IKIO Technologies Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,646129.0,170.35,11.0068,7187
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,CLT RESEARCH TECH PRIVATE LTD,RETAIL,SELL,463623.0,359.56,16.67,7188
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,CLT RESEARCH TECH PRIVATE LTD,RETAIL,BUY,463623.0,359.32,16.6589,7189
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,BUY,326044.0,358.52,11.6893,7190
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SELL,338544.0,358.68,12.1429,7191
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY,212962.0,359.95,7.6656,7192
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL,212962.0,359.98,7.6662,7193
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,1382639.0,358.46,49.5621,7194
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,1468802.0,359.61,52.8196,7195
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,342464.0,359.48,12.3109,7196
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,375791.0,359.5,13.5097,7197
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1097634.0,359.9,39.5038,7198
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1097814.0,359.67,39.4851,7199
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,853007.0,360.46,30.7475,7200
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,853007.0,360.33,30.7364,7201
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,MUSIGMA SECURITIES,RETAIL,SELL,254738.0,358.73,9.1382,7202
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,MUSIGMA SECURITIES,RETAIL,BUY,254738.0,358.56,9.1339,7203
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1204434.0,359.46,43.2946,7204
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1204434.0,359.62,43.3139,7205
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,PUMA SECURITIES,RETAIL,SELL,451048.0,360.02,16.2386,7206
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,PUMA SECURITIES,RETAIL,BUY,451048.0,359.72,16.2251,7207
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,543911.0,360.1,19.5862,7208
2026-04-30,IRMENERGY,IRM Energy Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,553123.0,359.91,19.9074,7209
2026-04-30,KFINTECH,Kfin Technologies Limited,BULK,GRAVITON RESEARCH CAPITAL LLP,RETAIL,BUY,1012185.0,917.79,92.8973,7210
2026-04-30,KFINTECH,Kfin Technologies Limited,BULK,GRAVITON RESEARCH CAPITAL LLP,RETAIL,SELL,1012185.0,918.42,92.9611,7211
2026-04-30,KFINTECH,Kfin Technologies Limited,BULK,JAINAM BROKING LIMITED,RETAIL,BUY,24117.0,909.52,2.1935,7212
2026-04-30,KFINTECH,Kfin Technologies Limited,BULK,JAINAM BROKING LIMITED,RETAIL,SELL,915828.0,904.92,82.8751,7213
2026-04-30,KOTYARK,Kotyark Industries Ltd,BULK,GAURANG R SHAH HUF,RETAIL,SELL,116921.0,430.07,5.0284,7214
2026-04-30,MTARTECH,MTAR Technologies Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,165970.0,6168.15,102.3728,7215
2026-04-30,MTARTECH,MTAR Technologies Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,165970.0,6132.54,101.7818,7216
2026-04-30,PVP,PVP Ventures Limited,BULK,CRONY VYAPAR PVT LTD,RETAIL,BUY,2696516.0,33.14,8.9363,7217
2026-04-30,PVP,PVP Ventures Limited,BULK,CRONY VYAPAR PVT LTD,RETAIL,SELL,3053882.0,33.05,10.0931,7218
2026-04-30,PVP,PVP Ventures Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,1307856.0,33.13,4.3329,7219
2026-04-30,PVP,PVP Ventures Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,1423863.0,33.06,4.7073,7220
2026-04-30,ROSSARI,Rossari Biotech Limited,BULK,BHUPESH KUMAR LODHA,RETAIL,BUY,298000.0,491.5,14.6467,7221
2026-04-30,RPGLIFE,RPG Life Sciences Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,109801.0,2257.02,24.7823,7222
2026-04-30,RPGLIFE,RPG Life Sciences Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,109801.0,2258.73,24.8011,7223
2026-04-30,SAIFL,Sameera Agro And Infra L,BULK,SATYA MURTHY SIVALENKA,RETAIL,SELL,732000.0,8.53,0.6244,7224
2026-04-30,SPARC,Sun Pharma Advanced Resea,BULK,PSL LIMITED,RETAIL,SELL,2000000.0,148.91,29.782,7225
2026-04-30,SYNGENE,Syngene International Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,2766287.0,482.02,133.3406,7226
2026-04-30,SYNGENE,Syngene International Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,2766287.0,481.9,133.3074,7227
2026-04-30,SYNGENE,Syngene International Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,2160599.0,486.62,105.1391,7228
2026-04-30,SYNGENE,Syngene International Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,2160599.0,486.4,105.0915,7229
2026-04-30,TICL,Twamev Cons and Infra Ltd,BULK,RAJAT MISHRA,RETAIL,SELL,232415.0,23.8,0.5531,7230
2026-04-30,TICL,Twamev Cons and Infra Ltd,BULK,RAJAT MISHRA,RETAIL,BUY,1004710.0,23.45,2.356,7231
2026-04-30,WOMANCART,Womancart Limited,BULK,NIVESH CONSULTANCY PRIVATE LIMITED,RETAIL,SELL,49600.0,124.93,0.6197,7232
2026-05-04,AGIIL,Agi Infra Limited,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,2322726.0,410.31,95.3038,7233
2026-05-04,AGIIL,Agi Infra Limited,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,2356495.0,410.83,96.8119,7234
2026-05-04,AGIIL,Agi Infra Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,604822.0,409.7,24.7796,7235
2026-05-04,AGIIL,Agi Infra Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,626888.0,409.98,25.7012,7236
2026-05-04,CEMPRO,Cemindia Projects Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1132712.0,904.53,102.4572,7237
2026-05-04,CEMPRO,Cemindia Projects Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1136494.0,904.02,102.7413,7238
2026-05-04,CEMPRO,Cemindia Projects Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,1083406.0,914.06,99.0298,7239
2026-05-04,CEMPRO,Cemindia Projects Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,1083526.0,913.89,99.0224,7240
2026-05-04,CEMPRO,Cemindia Projects Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1342537.0,915.31,122.8838,7241
2026-05-04,CEMPRO,Cemindia Projects Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1342537.0,914.87,122.8247,7242
2026-05-04,CEMPRO,Cemindia Projects Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,872811.0,901.04,78.6438,7243
