symbol,close_now,ret_30d,ret_60d,ret_90d,ret_365d,vol_ratio,sector,sector_rel_30d,ret_30d_pct,ret_90d_pct,ret_365d_pct,vol_ratio_pct,sector_rel_pct,price_score,as_of_date
LIQUIDBEES,999.99,-0.0,-0.0,-0.0,0.0,0.753,OTHER,2.3,69.69504447268106,37.111111111111114,66.55982905982906,60.95862351495289,63.89241846675138,59.61,2026-06-10
LIQUIDBETF,1085.21,0.39,0.76,1.2,4.82,0.71,OTHER,2.68,71.36806437950021,41.91111111111111,74.62606837606837,57.47644408029496,65.52308343922067,63.08,2026-06-10
LIQUIDCASE,114.46,0.41,0.77,1.22,4.93,0.83,OTHER,2.7,71.70690385429903,42.08888888888889,74.73290598290599,65.44448996312985,65.90427784836933,63.72,2026-06-10
LIQUIDETF,999.99,-0.0,-0.0,0.0,0.0,0.392,OTHER,2.3,69.69504447268106,37.111111111111114,66.55982905982906,24.846374436706267,63.89241846675138,57.81,2026-06-10
LIQUIDIETF,999.99,0.0,0.0,-0.0,0.0,0.465,OTHER,2.3,69.69504447268106,37.111111111111114,66.55982905982906,33.756657107742726,63.89241846675138,58.25,2026-06-10
LIQUIDPLUS,1089.17,0.41,0.79,1.23,5.0,0.881,OTHER,2.7,71.70690385429903,42.22222222222222,74.94658119658119,68.37361736993036,65.90427784836933,63.95,2026-06-10
LIQUIDSBI,999.99,-0.0,0.0,-0.0,0.0,0.314,OTHER,2.3,69.69504447268106,37.111111111111114,66.55982905982906,17.165096272019664,63.89241846675138,57.43,2026-06-10
LIQUIDSHRI,1107.99,0.38,0.74,1.16,4.75,0.397,OTHER,2.68,71.2833545108005,41.733333333333334,74.41239316239316,25.317492830807048,65.52308343922067,61.36,2026-06-10
LLOYDSENGG,69.27,4.7,38.87,57.43,17.93,0.626,CAPITAL_GOODS,8.13,82.88860652265988,97.37777777777778,83.38675213675214,50.102417042195825,82.14739517153748,84.86,2026-06-10
LLOYDSENT,66.38,-7.15,11.94,36.0,-6.14,0.555,CAPITAL_GOODS,-3.72,31.999152901313003,92.31111111111112,56.3034188034188,43.26095862351495,27.636594663278274,51.85,2026-06-10
LLOYDSME,1703.8,-2.29,13.12,43.71,13.35,0.918,METAL,2.84,58.4286319356205,94.57777777777778,81.3568376068376,69.90987300286767,66.87844133841593,73.89,2026-06-10
LMW,15562.0,4.82,14.35,7.31,-4.91,0.505,CAPITAL_GOODS,8.25,83.16391359593392,60.55555555555555,58.86752136752137,37.791888570258095,82.46505717916138,70.28,2026-06-10
LODHA,862.0,-7.42,4.29,-2.09,-40.27,0.342,REALTY,-1.7,31.003811944091485,30.06666666666667,11.645299145299145,19.827939369111018,37.2299872935197,27.27,2026-06-10
LORDSCHLO,128.57,-11.93,-16.76,5.39,-19.91,0.343,CHEMICALS,-7.81,13.55357899195256,56.08888888888889,36.59188034188034,20.032773453502664,12.875900042354935,29.02,2026-06-10
LOTUSDEV,135.54,-7.2,-2.53,1.04,,0.529,REALTY,-1.49,31.681490893689112,41.31111111111111,,40.024580090126996,38.03473104616688,39.12,2026-06-10
LOTUSEYE,122.42,8.72,13.9,13.51,70.12,0.841,HEALTHCARE,11.62,88.73358746293944,72.66666666666667,96.42094017094017,66.12044244162229,87.50529436679373,84.94,2026-06-10
LOVABLE,69.74,-5.85,-0.68,1.51,-27.85,0.468,TEXTILES,-2.73,37.44176196526895,43.4,25.587606837606835,34.06390823433019,32.570944515036004,35.66,2026-06-10
LOWVOL,197.91,-2.13,-1.1,-1.02,-1.29,0.107,OTHER,0.17,59.783989834815756,33.955555555555556,64.66346153846155,2.560426054895535,51.77890724269377,50.24,2026-06-10
LOWVOL1,20.17,-2.32,-1.51,-1.66,-1.32,1.04,OTHER,-0.02,58.153324862346466,31.466666666666665,64.58333333333334,75.60426054895535,49.49174078780178,52.34,2026-06-10
LOWVOLIETF,21.16,-2.4,-1.67,-1.44,-1.95,0.385,OTHER,-0.1,57.26387124099958,32.08888888888889,63.78205128205128,24.170421958213847,48.1999152901313,49.26,2026-06-10
LPDC,6.62,,-15.56,12.97,-24.69,0.832,REALTY,,,72.0,30.074786324786324,65.56739041376485,,52.29,2026-06-10
LT,3917.5,-0.58,-1.07,2.05,8.77,1.038,INFRASTRUCTURE,5.72,67.38670055061414,45.2,77.72435897435898,75.50184350675953,76.9165607793308,65.74,2026-06-10
LTF,260.35,-11.75,-6.49,-2.36,37.92,0.565,FINANCIAL_SERVICES,-6.3,14.273612875900044,29.31111111111111,91.07905982905983,44.16222859483818,17.36552308343922,35.35,2026-06-10
LTFOODS,367.9,-11.63,-10.36,-3.88,-15.99,0.913,AGRICULTURE,-5.57,14.69716221939856,23.799999999999997,42.49465811965812,69.62310528471937,20.372723422278696,26.13,2026-06-10
LTGILTBEES,29.46,1.1,1.17,0.14,1.97,0.613,OTHER,3.4,75.01058873358745,37.666666666666664,69.49786324786325,49.180663662433425,69.50444726810674,62.45,2026-06-10
LTGILTCASE,30.04,1.18,1.21,0.03,,0.258,OTHER,3.47,75.47649301143584,37.44444444444445,,11.16345759934453,69.9703515459551,56.83,2026-06-10
LTM,3944.1,-9.38,-12.43,-7.47,,0.386,IT,-4.8,21.601016518424395,15.288888888888888,,24.33428922572716,23.358746293943245,26.1,2026-06-10
LTTS,3328.0,-12.15,-3.44,7.44,-24.59,0.634,IT,-7.57,13.002964845404488,61.111111111111114,30.18162393162393,50.67595247849243,13.638288860652267,30.44,2026-06-10
LUMAXIND,5169.5,-8.17,-7.22,-1.29,58.32,0.258,AUTO,-3.36,27.149512918254974,33.02222222222222,95.51282051282051,11.16345759934453,29.013130029648455,41.77,2026-06-10
LUMAXTECH,1612.8,-5.41,-11.55,9.68,48.4,0.433,AUTO,-0.6,39.60186361711139,65.42222222222223,93.91025641025641,29.84432609586235,43.15967810249894,56.96,2026-06-10
LUPIN,2247.2,-0.39,-3.71,-4.15,15.01,0.667,PHARMA,-0.01,68.14908936891148,22.822222222222223,81.99786324786325,54.05571487095453,49.74587039390089,56.12,2026-06-10
LUXIND,1286.0,-16.83,-4.53,44.49,-11.33,0.496,TEXTILES,-13.71,5.082592121982211,94.8,49.43910256410257,36.93158541581319,3.981363828886065,37.81,2026-06-10
LXCHEM,149.95,-9.65,18.83,24.29,-22.34,0.172,CHEMICALS,-5.53,20.288013553578992,85.35555555555555,33.17307692307692,5.161818926669398,20.4574332909784,38.4,2026-06-10
LYKALABS,71.94,,23.93,26.19,-36.99,4.547,PHARMA,,,86.97777777777777,14.983974358974358,97.82875870544858,,54.63,2026-06-10
LYPSAGEMS,4.93,-6.63,-7.5,-1.2,,0.66,FMCG,-0.73,33.88394747988141,33.37777777777778,,53.46169602621876,42.249047013977126,39.21,2026-06-10
M&M,2952.5,-9.04,-9.43,-6.81,-2.91,0.778,HOSPITALITY,-4.58,22.384582803896656,16.844444444444445,62.39316239316239,62.43342892257272,24.0576027107158,31.25,2026-06-10
M&MFIN,277.25,-17.74,-8.23,-21.47,4.09,0.772,FINANCIAL_SERVICES,-12.29,4.320203303684879,2.0888888888888886,73.07692307692307,62.10569438754609,5.463786531130877,20.57,2026-06-10
MAANALU,122.92,-13.84,-9.8,,,1.06,METAL,-8.7,9.423972892842016,,,76.38263006964358,10.864040660736975,31.25,2026-06-10
MACPOWER,974.15,-17.85,-3.79,2.81,,0.3,CAPITAL_GOODS,-14.42,4.129606099110546,47.46666666666667,,15.792707906595657,3.3672172808132146,24.61,2026-06-10
MADHAV,36.45,-4.86,3.52,1.39,-21.63,0.172,REALTY,0.85,42.03727234222787,42.977777777777774,34.401709401709404,5.161818926669398,56.96738670055061,41.14,2026-06-10
MADHAVIPL,8.75,-2.99,,,,6.544,INFRASTRUCTURE,3.3,51.01651842439644,,,98.73002867677182,68.67852604828462,55.59,2026-06-10
MADHUCON,5.64,,9.73,22.88,,0.874,INFRASTRUCTURE,,,84.26666666666667,,67.98443260958624,,59.47,2026-06-10
MADRASFERT,67.93,0.03,1.75,2.46,-24.97,1.865,CHEMICALS,4.15,69.92799661160525,46.488888888888894,29.433760683760685,90.86439983613273,72.2575180008471,57.37,2026-06-10
MAFANG,194.26,3.25,21.21,18.64,43.74,1.612,OTHER,5.54,80.3684879288437,79.60000000000001,92.25427350427351,88.40639082343303,76.45065650148243,82.37,2026-06-10
MAFATIND,126.85,-8.02,,,,0.717,TEXTILES,-4.9,27.933079203727235,,,58.00901269971324,23.08343922066921,38.64,2026-06-10
MAGADSUGAR,448.1,-11.72,-7.86,-0.93,-33.0,0.395,FMCG,-5.82,14.421855146124523,34.13333333333333,19.230769230769234,25.071691929537078,19.27149512918255,21.57,2026-06-10
MAGNUM,19.72,,-11.21,0.51,-24.36,0.022,CHEMICALS,,,38.91111111111111,30.555555555555557,0.2867677181482999,,40.85,2026-06-10
MAHABANK,84.18,3.39,19.25,25.57,54.52,1.473,BANKING,1.92,80.98263447691656,86.62222222222222,95.08547008547008,86.68578451454322,62.155866158407456,82.67,2026-06-10
MAHAPEXLTD,48.8,-6.57,-4.71,-54.63,-56.96,1.039,FINANCIAL_SERVICES,-1.12,34.34985175772978,0.5333333333333333,3.926282051282051,75.54281032363785,39.70775095298602,22.67,2026-06-10
MAHEPC,107.23,-11.27,-4.64,-6.04,-21.71,0.483,CAPITAL_GOODS,-7.84,15.713680643795003,18.11111111111111,34.241452991452995,35.64113068414584,12.791190173655231,20.58,2026-06-10
MAHKTECH,23.36,-5.62,-0.17,0.47,6.13,0.443,OTHER,-3.32,38.585345192714954,38.82222222222222,75.64102564102564,30.92994674313806,29.224904701397712,44.27,2026-06-10
MAHLIFE,324.25,-2.61,-5.93,-9.3,-10.71,0.398,REALTY,3.1,54.447268106734434,11.466666666666667,50.32051282051282,25.501843506759524,67.95849216433714,43.46,2026-06-10
MAHLOG,338.45,-12.11,-12.7,-14.31,3.87,0.727,LOGISTICS,-7.72,13.257094451503601,5.2,72.59615384615384,59.05366653011062,13.130029648454045,25.38,2026-06-10
MAHSCOOTER,12172.0,-2.44,-9.31,-4.57,-14.4,0.382,FINANCIAL_SERVICES,3.01,56.96738670055061,21.688888888888886,44.65811965811966,23.781237197869725,67.55612028801356,45.61,2026-06-10
MAHSEAMLES,598.6,-7.69,-3.94,7.49,-12.13,0.521,METAL,-2.56,29.690808979246082,61.266666666666666,48.29059829059829,39.47152806226956,33.24862346463363,42.33,2026-06-10
MAITHANALL,967.2,-3.5,2.52,2.13,-15.99,0.828,METAL,1.63,47.96696315120712,45.4,42.49465811965812,65.38303973781238,60.8852181279119,49.04,2026-06-10
MAJESAUT,335.0,5.95,,,,0.853,AUTO,10.76,85.47225751800084,,,66.89881196231053,86.50995340957222,68.74,2026-06-10
MAKEINDIA,157.03,-2.24,1.71,1.91,9.54,6.829,OTHER,0.05,58.68276154171961,44.93333333333333,78.3119658119658,98.93486276116346,50.82592121982211,60.01,2026-06-10
MALLCOM,975.55,-8.4,-12.42,-7.3,-20.35,0.882,CAPITAL_GOODS,-4.97,25.667090216010163,15.666666666666668,36.05769230769231,68.41458418680868,22.87166454891995,26.96,2026-06-10
MALUPAPER,31.03,-5.28,-7.43,-3.0,-18.96,4.37,CHEMICALS,-1.16,40.258365099534096,26.266666666666666,37.71367521367522,97.66489143793528,39.62304108428632,39.03,2026-06-10
MAMATA,356.5,-13.48,-4.49,-7.51,-15.88,0.698,CAPITAL_GOODS,-10.05,10.27107157983905,15.177777777777779,42.628205128205124,56.657107742728385,8.343922066920797,20.0,2026-06-10
MANAKALUCO,41.21,15.4,,,59.05,6.269,METAL,20.54,93.90088945362135,,95.67307692307693,98.64809504301516,94.62092333756883,83.63,2026-06-10
MANAKCOAT,104.38,0.78,-1.57,-9.42,-24.11,1.698,METAL,5.92,73.50698856416773,11.244444444444444,30.76923076923077,89.2257271609996,77.50952986022872,50.78,2026-06-10
MANAKSIA,57.62,-5.21,3.0,3.8,-24.16,0.679,METAL,-0.08,40.66073697585769,50.46666666666667,30.715811965811966,54.89553461696026,48.53875476493011,43.02,2026-06-10
MANALIPETC,60.53,9.4,9.91,21.08,-14.01,0.196,CHEMICALS,13.52,89.2842016094875,82.57777777777778,45.4059829059829,6.51372388365424,89.41126641253706,74.71,2026-06-10
MANAPPURAM,288.25,-5.63,7.72,11.72,8.88,1.321,FINANCIAL_SERVICES,-0.18,38.52181279119017,69.91111111111111,77.83119658119658,83.3674723473986,47.31046166878441,57.79,2026-06-10
MANBA,115.43,0.29,5.99,1.98,-20.03,0.823,FINANCIAL_SERVICES,5.74,70.88098263447692,45.111111111111114,36.48504273504273,65.26013928717738,77.0012706480305,58.2,2026-06-10
MANCREDIT,207.84,22.12,18.92,21.59,-1.45,0.727,FINANCIAL_SERVICES,27.57,96.44218551461246,83.15555555555557,64.36965811965813,59.05366653011062,96.86573485811097,84.9,2026-06-10
MANGALAM,28.3,,,,-64.84,0.666,OTHER,,,,2.7777777777777777,53.97378123719787,,40.75,2026-06-10
MANGLMCEM,833.65,-8.47,-3.69,-0.05,11.14,0.329,CEMENT,-2.42,25.307073274036423,36.577777777777776,79.43376068376068,18.414584186808685,33.98983481575604,39.91,2026-06-10
MANINDS,528.75,-1.42,13.51,26.51,40.44,0.812,METAL,3.72,64.01948326980093,87.22222222222223,91.50641025641025,64.58418680868496,70.98686997035153,76.39,2026-06-10
MANINFRA,112.97,-15.64,21.5,14.7,-30.54,1.356,REALTY,-9.93,6.120288013553579,74.57777777777778,22.275641025641026,83.98197460057354,8.492164337145278,30.71,2026-06-10
MANKIND,2376.2,-3.75,14.3,5.9,0.76,0.441,PHARMA,-3.37,46.802202456586194,57.13333333333333,68.00213675213675,30.704629250307253,28.970775095298603,50.15,2026-06-10
MANOMAY,195.73,4.1,-12.07,-12.73,15.38,7.277,TEXTILES,7.22,81.95679796696315,6.644444444444445,82.21153846153845,99.09873002867677,80.58026260059296,63.83,2026-06-10
MANORAMA,1540.7,-3.53,20.11,15.22,8.76,1.428,FMCG,2.37,47.86107581533249,75.3111111111111,77.67094017094017,85.84596476853748,64.16772554002542,65.03,2026-06-10
MANUFGBEES,155.13,-2.19,2.01,1.15,,0.649,OTHER,0.1,59.1698432867429,41.62222222222222,,51.86399016796395,51.24947056332063,51.4,2026-06-10
MANUGRAPH,16.71,14.45,25.17,18.85,,0.512,CAPITAL_GOODS,17.88,93.26556543837357,79.93333333333334,,38.816058992216306,93.05379076662432,78.53,2026-06-10
MANYAVAR,397.05,-15.27,0.2,8.96,-51.02,1.011,RETAIL,-12.6,6.607369758576874,64.26666666666667,5.235042735042735,74.70299057763212,5.082592121982211,23.92,2026-06-10
MAPMYINDIA,860.35,-20.12,-8.41,-13.1,-50.7,0.582,IT,-15.54,2.583650995340957,6.222222222222222,5.288461538461538,46.2720196640721,2.626005929690809,6.23,2026-06-10
MARATHON,395.45,-20.34,-11.88,-4.37,-32.24,1.759,REALTY,-14.62,2.456586192291402,22.133333333333333,20.272435897435898,89.9631298648095,3.1342651418890304,15.42,2026-06-10
MARICO,819.9,-2.69,7.42,7.65,18.88,1.357,FMCG,3.21,53.24015247776366,61.51111111111112,83.86752136752136,84.04342482589104,68.23379923761118,65.22,2026-06-10
MARINE,239.1,2.07,24.8,29.1,,0.545,CAPITAL_GOODS,5.5,77.76365946632782,88.75555555555556,,42.093404342482586,76.32359169843286,72.96,2026-06-10
MARKOLINES,166.59,0.52,10.35,8.11,,0.5,INFRASTRUCTURE,6.82,72.10927573062261,62.422222222222224,,37.279803359278986,79.33079203727235,64.61,2026-06-10
MARKSANS,246.92,21.47,38.35,42.77,-1.29,0.441,PHARMA,21.85,96.27276577721304,94.17777777777778,64.66346153846155,30.704629250307253,94.95976281236764,85.95,2026-06-10
MARSONS,119.91,-21.23,-12.47,,,0.992,CAPITAL_GOODS,-17.8,1.9906819144430326,,,73.55591970503892,1.5671325709445152,27.11,2026-06-10
MARUTI,13073.0,-3.04,-4.64,-3.14,2.55,0.548,AUTO,1.77,50.6565014824227,25.6,70.3525641025641,42.646456370340026,61.562897077509525,49.57,2026-06-10
MASFIN,297.0,-14.51,-3.71,-2.11,1.37,0.505,FINANCIAL_SERVICES,-9.06,7.899195256247353,30.0,68.6698717948718,37.791888570258095,10.12282930961457,27.41,2026-06-10
MASPTOP50,79.99,0.52,13.85,15.29,46.66,1.753,OTHER,2.82,72.10927573062261,75.46666666666667,93.37606837606837,89.79926259729619,66.6878441338416,77.27,2026-06-10
MASTEK,1583.6,-4.52,-0.11,0.28,-35.39,0.38,IT,0.06,43.81617958492164,38.08888888888889,16.292735042735043,23.596886521917245,50.95298602287166,36.94,2026-06-10
MASTERTR,75.17,-14.38,3.3,-0.27,-51.15,5.858,FINANCIAL_SERVICES,-8.93,8.153324862346462,35.955555555555556,5.128205128205128,98.44326095862351,10.27107157983905,19.33,2026-06-10
MATRIMONY,395.05,-10.33,-8.62,-0.37,-28.17,2.345,RETAIL,-7.66,18.33968657348581,35.77777777777777,25.16025641025641,93.58869315854157,13.341804320203304,27.08,2026-06-10
MAXESTATES,442.35,8.1,17.24,17.82,-11.3,0.483,REALTY,13.82,88.22532825074121,78.3111111111111,49.572649572649574,35.64113068414584,89.75010588733588,75.62,2026-06-10
MAXHEALTH,1010.1,-2.68,5.95,-2.14,-14.52,0.857,HEALTHCARE,0.23,53.451927149512926,29.888888888888886,44.49786324786324,67.26751331421549,52.39305379076662,46.3,2026-06-10
MAXIND,157.79,-9.96,1.75,3.54,-15.39,0.145,FINANCIAL_SERVICES,-4.51,19.27149512918255,49.82222222222222,43.376068376068375,3.707496927488734,24.375264718339686,31.72,2026-06-10
MAYURUNIQ,811.25,32.45,43.95,58.8,45.39,1.655,TEXTILES,35.57,98.6022871664549,97.6,92.57478632478633,88.85702580909464,98.55993223210504,96.65,2026-06-10
MAZDA,228.1,7.76,12.46,18.17,-6.13,0.85,CAPITAL_GOODS,11.19,87.82295637441761,78.93333333333334,56.35683760683761,66.71446128635804,87.03939008894537,78.13,2026-06-10
MAZDOCK,2367.6,-7.72,-4.15,-2.81,-27.32,0.792,DEFENCE,-3.69,29.4578568403219,26.911111111111115,26.442307692307693,63.4780827529701,27.975434138077087,29.7,2026-06-10
MBAPL,556.9,1.21,6.32,20.03,57.52,0.844,CHEMICALS,5.33,75.51884794578568,81.64444444444445,95.3525641025641,66.42769356820975,75.90004235493436,80.62,2026-06-10
MBEL,269.55,-16.7,-11.75,-9.76,,0.401,INFRASTRUCTURE,-10.4,5.230834392206693,10.511111111111111,,25.91151167554281,7.306226175349428,16.85,2026-06-10
MBLINFRA,25.98,,-5.49,2.61,-42.47,1.079,REALTY,,,46.84444444444444,10.336538461538462,77.20196640721016,,42.64,2026-06-10
MCCHRLS-B,690.1,3.04,,,,0.311,HOSPITALITY,7.5,79.88140618382042,,,16.837361736993035,80.98263447691656,63.45,2026-06-10
MCL,57.52,,,,4.05,0.815,METAL,,,,73.02350427350427,64.80950430151577,,55.35,2026-06-10
MCLOUD,24.33,-7.6,-6.96,4.15,-67.53,0.736,IT,-3.02,30.26260059296908,51.644444444444446,2.403846153846154,59.77058582548136,30.792037272342228,31.59,2026-06-10
MCX,2743.8,-13.93,2.79,8.38,-65.43,0.597,FINANCIAL_SERVICES,-8.48,9.233375688267683,62.93333333333333,2.7243589743589745,47.68537484637444,11.520542143159677,23.62,2026-06-10
MEDANTA,1225.5,-1.11,14.95,11.29,4.59,0.321,HEALTHCARE,1.8,65.43837357052097,68.91111111111111,73.95833333333334,17.513314215485458,61.64760694620923,65.05,2026-06-10
MEDIASSIST,346.7,-9.73,-2.76,6.76,-29.28,0.557,HEALTHCARE,-6.82,20.012706480304956,59.42222222222222,23.61111111111111,43.42482589102827,15.861922914019482,31.13,2026-06-10
MEDICAMEQ,230.1,-21.09,-4.6,-18.69,-44.23,1.449,PHARMA,-20.71,2.075391783142736,2.8000000000000003,8.974358974358974,86.2351495288816,1.0165184243964422,7.69,2026-06-10
MEDICO,43.34,4.89,13.49,6.12,-15.66,0.353,PHARMA,5.27,83.3121558661584,57.977777777777774,42.78846153846153,20.872593199508398,75.7729775518848,64.62,2026-06-10
MEDPLUS,859.45,-1.86,-0.85,3.5,-1.63,0.4,PHARMA,-1.48,61.24523506988564,49.77777777777778,64.1025641025641,25.747644408029497,38.07708598051673,53.7,2026-06-10
MEESHO,166.06,-14.47,1.51,19.12,,8.819,RETAIL,-11.8,8.026260059296908,80.4,,99.4264645637034,5.887335874629394,38.76,2026-06-10
MEGASTAR,306.15,1.16,7.89,29.47,25.5,0.411,FMCG,7.06,75.39178314273613,89.11111111111111,87.23290598290599,27.20196640721016,80.07200338839475,79.48,2026-06-10
MENNPIS,55.34,-8.85,,,,2.903,AUTO,-4.04,23.210504023718766,,,95.20688242523556,26.514188903007202,39.36,2026-06-10
MENONBE,163.2,17.57,36.19,28.72,37.19,6.194,AUTO,22.38,94.95976281236764,88.3111111111111,90.91880341880342,98.5661614092585,95.12918254976704,92.7,2026-06-10
MERCANTILE,25.47,-14.24,,,,0.023,REALTY,-8.52,8.470986869970352,,,0.3277345350266284,11.35112240576027,27.18,2026-06-10
METAL,12.84,-1.31,3.38,7.99,40.17,1.088,OTHER,0.98,64.570097416349,62.28888888888889,91.45299145299145,77.50921753379762,57.87801778907242,69.02,2026-06-10
METALIETF,12.8,-1.39,3.23,7.93,39.74,0.965,OTHER,0.9,64.16772554002542,62.11111111111111,91.39957264957265,72.2449815649324,57.412113511224064,68.49,2026-06-10
METROBRAND,988.8,-4.39,-2.71,4.41,-16.18,0.529,FMCG,1.51,44.36679373146972,52.91111111111111,42.04059829059829,40.024580090126996,60.482846251588306,48.24,2026-06-10
METROGLOBL,130.0,-1.78,,,,0.01,OTHER,0.51,61.5417196103346,,,0.0819336337566571,54.02371876323592,52.15,2026-06-10
METROPOLIS,524.45,-6.33,12.04,-71.45,-69.15,0.174,HEALTHCARE,-3.42,35.53578991952563,0.3111111111111111,2.2970085470085473,5.36665301106104,28.780177890724268,17.56,2026-06-10
MFML,23.8,-6.23,3.34,-1.98,,0.313,TEXTILES,-3.12,35.87462939432444,30.555555555555557,,17.08316263826301,30.283778060144005,35.59,2026-06-10
MFSL,1598.3,-5.73,-3.41,-7.37,0.74,1.271,FINANCIAL_SERVICES,-0.28,38.03473104616688,15.511111111111111,67.92200854700855,82.03605079885293,46.03981363828886,41.78,2026-06-10
MGL,1080.5,-2.34,0.44,2.97,-24.21,0.639,ENERGY,-2.23,57.87801778907242,48.0,30.662393162393165,51.188037689471535,34.77340110122829,46.17,2026-06-10
MHLXMIRU,174.06,-4.84,5.08,4.72,-19.27,0.14,TEXTILES,-1.72,42.20669207962728,54.04444444444444,37.31303418803419,3.5231462515362555,37.10292249047014,41.49,2026-06-10
MHRIL,235.49,0.32,-7.85,-12.25,-30.27,2.279,HOSPITALITY,4.78,71.05040237187632,7.666666666666666,22.622863247863247,93.26095862351495,74.43879711986446,47.14,2026-06-10
MICEL,42.01,-19.71,5.66,20.27,-30.27,1.606,CAPITAL_GOODS,-16.28,2.7530707327403645,82.0,22.622863247863247,88.32445718967637,2.2024565861922913,30.73,2026-06-10
MID150,22.27,-2.58,3.2,4.26,3.25,0.248,OTHER,-0.29,54.891994917407885,51.93333333333333,71.74145299145299,10.098320360507989,45.8280389665396,53.92,2026-06-10
MID150BEES,226.03,-2.96,2.84,4.83,2.72,0.67,OTHER,-0.66,51.3130029648454,54.57777777777778,70.64636752136752,54.26054895534617,42.82083862770013,54.87,2026-06-10
MID150CASE,11.0,-2.57,3.09,5.36,3.48,0.802,OTHER,-0.27,55.06141465480729,55.93333333333334,72.22222222222221,64.07210159770585,46.16687844133842,57.83,2026-06-10
MIDCAP,17.41,-2.52,3.63,6.48,-89.53,0.963,OTHER,-0.23,55.76027107157984,58.93333333333334,0.6944444444444444,71.99918066366243,46.82337992376112,45.01,2026-06-10
MIDCAPADD,22.03,-2.44,3.28,5.41,,0.264,OTHER,-0.15,56.96738670055061,56.13333333333333,,12.126177795985251,47.73401101228293,51.74,2026-06-10
MIDCAPBETA,221.54,-2.7,2.39,4.28,,0.552,OTHER,-0.41,52.96484540448962,52.06666666666667,,43.1175747644408,44.19737399407031,50.34,2026-06-10
MIDCAPETF,22.4,-2.61,2.99,5.26,3.27,0.754,OTHER,-0.31,54.447268106734434,55.62222222222222,71.7948717948718,61.06104055714871,45.38331215586616,57.18,2026-06-10
MIDCAPIETF,22.68,-2.62,3.04,5.29,3.14,1.715,OTHER,-0.33,54.19313850063533,55.733333333333334,71.6880341880342,89.43056124539123,45.12918254976705,58.48,2026-06-10
MIDHANI,433.4,6.49,31.23,28.97,2.48,0.989,DEFENCE,10.52,86.1711139347734,88.57777777777778,70.1923076923077,73.35108562064727,86.19229140194832,82.94,2026-06-10
MIDQ50ADD,243.19,-0.45,3.97,6.32,-3.17,0.802,OTHER,1.84,67.97966963151208,58.599999999999994,61.83226495726496,64.07210159770585,61.817026683608645,63.29,2026-06-10
MIDSELIETF,17.96,-1.97,4.0,7.35,2.86,0.838,OTHER,0.32,60.75815332486235,60.82222222222222,70.94017094017094,65.91560835723065,52.837780601440066,61.88,2026-06-10
MIDSMALL,49.37,-2.68,3.13,8.27,-1.36,0.546,OTHER,-0.39,53.451927149512926,62.62222222222222,64.50320512820514,42.27775501843507,44.47268106734435,56.05,2026-06-10
MIDWESTLTD,1229.4,-7.92,-7.42,0.65,,2.906,REALTY,-2.2,28.46251588310038,39.355555555555554,,95.24784924211389,34.963998305802626,39.81,2026-06-10
