date,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score,FII_conviction,DII_conviction,PRO_conviction,CLIENT_conviction,Smart_Money_Score,Retail_Score,FII_DII_Divergence,Smart_Retail_Divergence,Market_Opportunity,Cash_Institutional_Score,Ensemble_Score,Market_Regime
2022-01-11,13.12,46.75,-30.92,-36.81,,,,,55.0,65.0,50.0,55.0,-8.9,-36.81,-33.63,27.91,0.0,,7.24,NEUTRAL
2022-01-12,21.49,46.68,-49.36,-39.79,,,,,60.0,65.0,45.0,50.0,-13.94,-39.79,-25.19,25.85,0.0,,4.7,NEUTRAL
2022-01-13,22.39,53.96,-54.04,-44.18,,,,,60.0,70.0,45.0,45.0,-15.82,-44.18,-31.57,28.36,0.0,,5.58,NEUTRAL
2022-01-14,18.5,42.79,-55.25,-31.28,,,,,60.0,65.0,45.0,50.0,-18.38,-31.28,-24.29,12.9,0.0,,1.51,NEUTRAL
2022-01-17,13.14,42.07,-73.14,-17.67,,,,,60.0,65.0,45.0,55.0,-30.0,-17.67,-28.93,-12.33,0.0,,-4.48,NEUTRAL
2022-01-18,-7.37,48.3,-36.27,-11.77,,,,,55.0,65.0,50.0,55.0,-21.82,-11.77,-55.67,-10.05,0.0,,1.16,NEUTRAL
2022-01-19,-12.6,43.72,-31.91,-4.1,,,,,50.0,65.0,50.0,55.0,-22.26,-4.1,-56.32,-18.16,0.0,,-0.2,NEUTRAL
2022-01-20,-34.19,36.01,-14.71,20.35,,,,,45.0,60.0,55.0,60.0,-24.45,20.35,-70.2,-44.8,0.0,,-3.22,NEUTRAL
2022-01-21,-40.84,42.03,-0.83,18.77,,,,,40.0,60.0,60.0,60.0,-20.84,18.77,-82.87,-39.61,0.0,,0.09,NEUTRAL
2022-01-24,-49.54,44.13,30.01,16.12,,,,,35.0,65.0,65.0,60.0,-9.76,16.12,-93.67,-25.88,0.0,,6.15,NEUTRAL
2022-01-25,-50.36,39.51,20.24,24.24,,,,,35.0,60.0,65.0,65.0,-15.06,24.24,-89.87,-39.3,0.0,,2.35,NEUTRAL
2022-01-27,-62.14,39.9,30.7,34.41,,,,,35.0,60.0,65.0,65.0,-15.72,34.41,-102.04,-50.13,0.0,,2.11,NEUTRAL
2022-01-28,-64.39,31.03,33.71,42.69,,,,,30.0,55.0,65.0,70.0,-15.34,42.69,-95.42,-58.03,0.0,,0.09,NEUTRAL
2022-01-31,-59.46,36.53,37.23,31.83,,,,,30.0,55.0,65.0,65.0,-11.12,31.83,-95.99,-42.95,0.0,,3.57,NEUTRAL
2022-02-01,-53.08,35.26,47.19,21.49,,,,,30.0,50.0,65.0,60.0,-2.94,21.49,-88.34,-24.43,0.0,,7.34,NEUTRAL
2022-02-02,-45.41,33.45,22.06,23.05,,,,,35.0,50.0,60.0,60.0,-11.68,23.05,-78.86,-34.73,0.0,,2.52,NEUTRAL
2022-02-03,-52.21,38.23,26.75,26.34,,,,,35.0,55.0,60.0,60.0,-12.73,26.34,-90.44,-39.07,0.0,,3.19,NEUTRAL
2022-02-04,-35.51,40.37,18.74,7.44,,,,,40.0,60.0,60.0,55.0,-8.38,7.44,-75.88,-15.82,0.0,,5.9,NEUTRAL
2022-02-07,-39.66,43.4,16.03,11.39,,,,,35.0,60.0,55.0,55.0,-11.81,11.39,-83.06,-23.2,0.0,,4.94,NEUTRAL
2022-02-08,-32.89,38.45,22.29,4.31,,,,,40.0,55.0,55.0,50.0,-5.3,4.31,-71.34,-9.61,0.0,,6.96,NEUTRAL
2022-02-09,-19.81,30.37,7.26,-0.3,,,,,45.0,50.0,50.0,45.0,-6.28,-0.3,-50.18,-5.98,0.0,,4.45,NEUTRAL
2022-02-10,-13.71,27.6,0.62,-3.34,,,,,45.0,45.0,50.0,45.0,-6.55,-3.34,-41.31,-3.21,0.0,,3.63,NEUTRAL
2022-02-11,-20.85,31.61,21.49,-5.3,,,,,40.0,45.0,55.0,45.0,0.32,-5.3,-52.46,5.62,0.02,,8.06,NEUTRAL
2022-02-14,-14.31,36.88,26.5,-19.12,,,,,45.0,50.0,55.0,40.0,6.1,-19.12,-51.19,25.22,1.17,,12.27,NEUTRAL
2022-02-15,4.74,24.76,8.53,-27.0,,,,,50.0,45.0,50.0,35.0,6.64,-27.0,-20.02,33.64,1.79,,9.51,NEUTRAL
2022-02-16,11.63,14.3,-3.66,-23.29,,,,,55.0,40.0,50.0,35.0,3.99,-23.29,-2.67,27.28,0.93,,5.57,NEUTRAL
2022-02-17,16.94,20.23,1.26,-35.88,,,,,60.0,45.0,50.0,30.0,9.1,-35.88,-3.29,44.98,3.27,,9.61,NEUTRAL
2022-02-18,32.78,25.66,-8.69,-55.31,,,,,65.0,45.0,45.0,25.0,12.05,-55.31,7.12,67.36,6.66,,12.44,NEUTRAL
2022-02-21,41.7,19.3,-18.14,-57.91,,,,,70.0,45.0,45.0,25.0,11.78,-57.91,22.4,69.69,6.82,,10.72,NEUTRAL
2022-02-22,52.06,16.84,-29.11,-64.54,,,,,75.0,40.0,45.0,20.0,11.48,-64.54,35.22,76.02,7.41,,9.95,NEUTRAL
2022-02-23,55.57,13.33,-17.84,-70.19,,,,,75.0,40.0,45.0,20.0,18.87,-70.19,42.24,89.06,13.24,,12.77,NEUTRAL
2022-02-24,75.59,39.39,-29.98,-100.0,,,,,80.0,45.0,45.0,15.0,22.8,-100.0,36.2,122.8,22.8,,21.25,ACCUMULATION
2022-02-25,92.91,35.2,-47.54,-100.0,,,,,85.0,45.0,40.0,10.0,22.68,-100.0,57.71,122.68,22.68,,20.14,ACCUMULATION
2022-02-28,91.26,25.44,-56.93,-100.0,,,,,85.0,45.0,40.0,15.0,17.17,-100.0,65.82,117.17,17.17,,14.94,NEUTRAL
2022-03-02,74.52,32.36,-56.09,-89.62,,,,,80.0,50.0,45.0,20.0,9.21,-89.62,42.16,98.83,8.25,,12.7,NEUTRAL
2022-03-03,65.41,25.67,-35.97,-81.01,,,,,75.0,45.0,50.0,25.0,14.72,-81.01,39.74,95.73,11.92,,13.78,NEUTRAL
2022-03-04,71.13,18.88,-44.8,-80.13,,,,,75.0,40.0,45.0,25.0,13.16,-80.13,52.25,93.29,10.55,,11.3,NEUTRAL
2022-03-07,60.42,20.51,-24.71,-75.06,,,,,70.0,40.0,45.0,25.0,17.86,-75.06,39.91,92.92,13.41,,14.06,NEUTRAL
2022-03-08,57.56,17.41,-20.4,-70.93,,,,,70.0,40.0,50.0,30.0,18.58,-70.93,40.15,89.51,13.18,,13.64,NEUTRAL
2022-03-09,55.01,24.52,-28.09,-69.62,,,,,70.0,45.0,50.0,30.0,13.46,-69.62,30.49,83.08,9.37,,12.86,NEUTRAL
2022-03-10,53.38,38.79,-48.83,-69.56,,,,,70.0,50.0,50.0,30.0,2.28,-69.56,14.59,71.84,1.59,,10.84,NEUTRAL
2022-03-11,49.86,41.29,-47.28,-67.26,,,,,70.0,55.0,50.0,30.0,1.29,-67.26,8.57,68.55,0.87,,10.97,NEUTRAL
2022-03-14,52.0,38.06,-65.05,-61.75,,,,,70.0,55.0,45.0,35.0,-6.52,-61.75,13.94,55.23,0.0,,6.26,NEUTRAL
2022-03-15,43.75,42.09,-60.86,-55.92,,,,,65.0,55.0,45.0,35.0,-8.56,-55.92,1.66,47.36,0.0,,6.24,NEUTRAL
2022-03-16,39.96,47.74,-57.58,-55.89,,,,,65.0,55.0,45.0,35.0,-8.81,-55.89,-7.78,47.08,0.0,,7.53,NEUTRAL
2022-03-17,48.26,54.1,-91.89,-57.69,,,,,65.0,60.0,40.0,35.0,-21.82,-57.69,-5.84,35.87,0.0,,2.62,NEUTRAL
2022-03-21,37.95,47.87,-76.67,-46.92,,,,,60.0,55.0,45.0,40.0,-19.36,-46.92,-9.92,27.56,0.0,,2.29,NEUTRAL
2022-03-22,33.04,41.04,-62.16,-41.82,,,,,55.0,55.0,50.0,45.0,-14.56,-41.82,-8.0,27.26,0.0,,2.98,NEUTRAL
2022-03-23,25.63,43.79,-60.77,-35.44,,,,,50.0,55.0,50.0,50.0,-17.57,-35.44,-18.16,17.87,0.0,,2.16,NEUTRAL
2022-03-24,16.74,47.53,-72.86,-23.54,,,,,45.0,60.0,45.0,55.0,-28.06,-23.54,-30.79,-4.52,0.0,,-2.15,NEUTRAL
2022-03-25,10.39,57.39,-69.92,-23.32,,,,,40.0,65.0,45.0,55.0,-29.76,-23.32,-47.0,-6.44,0.0,,-0.53,NEUTRAL
2022-03-28,4.04,33.23,-82.37,3.11,,,,,40.0,60.0,40.0,60.0,-39.16,3.11,-29.19,-42.27,0.0,,-11.27,NEUTRAL
2022-03-29,-13.95,42.22,-75.61,15.74,,,,,35.0,60.0,45.0,65.0,-44.78,15.74,-56.17,-60.52,0.0,,-11.84,NEUTRAL
2022-03-30,-15.2,53.03,-60.71,5.39,,,,,35.0,65.0,45.0,60.0,-37.96,5.39,-68.23,-43.35,0.0,,-5.72,NEUTRAL
2022-03-31,-15.0,50.66,-15.93,-8.98,,,,,35.0,65.0,45.0,55.0,-15.46,-8.98,-65.66,-6.48,0.0,,4.93,NEUTRAL
2022-04-01,-12.53,50.95,-16.11,-11.98,,,,,35.0,65.0,45.0,55.0,-14.32,-11.98,-63.48,-2.34,0.0,,5.58,NEUTRAL
2022-04-04,-8.52,54.51,-16.56,-18.69,,,,,40.0,70.0,45.0,50.0,-12.54,-18.69,-63.03,6.15,0.0,,7.36,NEUTRAL
2022-04-05,-8.49,56.05,-41.18,-11.32,,,,,40.0,70.0,40.0,55.0,-24.84,-11.32,-64.54,-13.52,0.0,,1.59,NEUTRAL
2022-04-06,-9.77,53.22,-39.73,-8.76,,,,,40.0,65.0,40.0,55.0,-24.75,-8.76,-62.99,-15.99,0.0,,0.93,NEUTRAL
2022-04-07,-24.99,48.61,-16.12,2.98,,,,,35.0,60.0,45.0,60.0,-20.56,2.98,-73.6,-23.54,0.0,,1.87,NEUTRAL
2022-04-08,-33.67,35.0,10.59,12.1,,,,,30.0,55.0,50.0,65.0,-11.54,12.1,-68.67,-23.64,0.0,,2.98,NEUTRAL
2022-04-11,-44.72,35.88,28.04,18.03,,,,,25.0,55.0,55.0,70.0,-8.34,18.03,-80.6,-26.37,0.0,,4.8,NEUTRAL
2022-04-12,-47.54,32.68,34.02,21.31,,,,,25.0,55.0,60.0,70.0,-6.76,21.31,-80.22,-28.07,0.0,,4.79,NEUTRAL
2022-04-13,-46.67,23.17,28.72,28.35,,,,,25.0,50.0,60.0,75.0,-8.98,28.35,-69.84,-37.33,0.0,,1.3,NEUTRAL
2022-04-18,-58.67,19.56,39.79,40.71,,,,,20.0,50.0,60.0,80.0,-9.44,40.71,-78.23,-50.15,0.0,,0.17,NEUTRAL
2022-04-19,-67.62,13.48,76.89,42.1,,,,,20.0,45.0,65.0,80.0,4.63,42.1,-81.1,-37.47,0.0,,5.68,NEUTRAL
2022-04-20,-57.49,18.51,62.01,32.69,,,,,25.0,50.0,60.0,75.0,2.26,32.69,-76.0,-30.43,0.0,,5.76,NEUTRAL
2022-04-21,-51.87,25.08,30.46,33.36,,,,,30.0,55.0,55.0,75.0,-10.7,33.36,-76.95,-44.06,0.0,,0.92,NEUTRAL
2022-04-22,-52.39,25.71,33.09,32.83,,,,,30.0,55.0,55.0,75.0,-9.65,32.83,-78.1,-42.48,0.0,,1.6,NEUTRAL
2022-04-25,-47.98,26.65,47.92,22.03,,,,,30.0,55.0,60.0,70.0,-0.03,22.03,-74.63,-22.06,0.0,,6.65,NEUTRAL
2022-04-26,-42.0,15.35,46.71,22.7,,,,,35.0,50.0,60.0,70.0,2.36,22.7,-57.35,-20.34,0.0,,5.02,NEUTRAL
2022-04-27,-51.08,10.08,71.2,27.94,,,,,30.0,50.0,65.0,70.0,10.06,27.94,-61.16,-17.88,0.0,,7.55,NEUTRAL
2022-04-28,-45.42,19.74,67.48,16.55,,,,,35.0,55.0,60.0,65.0,11.03,16.55,-65.16,-5.52,0.0,,10.45,NEUTRAL
2022-04-29,-54.76,-8.56,80.89,40.38,,,,,30.0,50.0,65.0,70.0,13.07,40.38,-46.2,-27.31,0.0,,4.39,NEUTRAL
2022-05-02,-46.08,-17.71,49.3,47.32,,,,,30.0,45.0,65.0,70.0,1.61,47.32,-28.37,-45.71,0.0,,-3.62,NEUTRAL
2022-05-04,-54.38,-11.37,53.51,51.57,,,,,30.0,50.0,65.0,70.0,-0.44,51.57,-43.01,-52.01,0.0,,-3.06,NEUTRAL
2022-05-05,-48.35,-17.26,49.06,49.71,,,,,30.0,45.0,65.0,70.0,0.36,49.71,-31.09,-49.35,0.0,,-4.14,NEUTRAL
2022-05-06,-48.74,-22.15,67.78,46.3,,,,,30.0,45.0,70.0,70.0,9.52,46.3,-26.59,-36.78,0.0,,-0.78,NEUTRAL
2022-05-09,-45.2,-21.57,71.53,40.21,,,,,30.0,50.0,70.0,65.0,13.16,40.21,-23.63,-27.05,0.0,,1.19,NEUTRAL
2022-05-10,-32.75,-22.08,66.56,27.46,,,,,35.0,50.0,70.0,60.0,16.9,27.46,-10.67,-10.56,0.0,,2.93,NEUTRAL
2022-05-11,-29.05,-20.57,61.14,23.98,,,,,40.0,50.0,65.0,60.0,16.05,23.98,-8.48,-7.93,0.0,,2.88,NEUTRAL
2022-05-12,-28.23,-11.19,57.17,18.6,,,,,40.0,50.0,65.0,55.0,14.47,18.6,-17.04,-4.13,0.0,,4.44,NEUTRAL
2022-05-13,-14.15,-10.23,46.35,5.38,,,,,45.0,50.0,60.0,50.0,16.1,5.38,-3.92,10.72,0.0,,5.49,NEUTRAL
2022-05-16,-1.42,-7.42,29.43,-4.97,,,,,50.0,50.0,55.0,45.0,14.0,-4.97,6.0,18.97,0.7,,5.14,NEUTRAL
2022-05-17,10.64,-2.5,15.74,-16.91,,,,,55.0,50.0,55.0,40.0,13.19,-16.91,13.14,30.1,2.23,,5.97,NEUTRAL
2022-05-18,11.02,4.69,8.35,-18.79,,,,,55.0,55.0,55.0,40.0,9.68,-18.79,6.33,28.47,1.82,,6.01,NEUTRAL
2022-05-19,3.45,10.42,26.45,-20.06,,,,,50.0,55.0,60.0,40.0,14.95,-20.06,-6.97,35.01,3.0,,10.08,NEUTRAL
2022-05-20,15.64,0.03,30.99,-29.93,,,,,50.0,50.0,60.0,35.0,23.32,-29.93,15.61,53.25,6.98,,11.67,NEUTRAL
2022-05-23,21.05,-3.54,22.18,-30.88,,,,,55.0,50.0,55.0,30.0,21.62,-30.88,24.59,52.5,6.68,,9.93,NEUTRAL
2022-05-24,25.13,-6.17,11.0,-29.94,,,,,60.0,50.0,50.0,30.0,18.06,-29.94,31.3,48.0,5.41,,7.49,NEUTRAL
2022-05-25,23.99,1.7,5.75,-31.15,,,,,60.0,55.0,50.0,25.0,14.87,-31.15,22.29,46.02,4.63,,7.86,NEUTRAL
2022-05-26,38.31,10.31,-3.34,-49.35,,,,,65.0,60.0,50.0,20.0,17.48,-49.35,28.0,66.83,8.63,,11.32,NEUTRAL
2022-05-27,38.11,-2.9,-6.57,-40.48,,,,,65.0,55.0,50.0,20.0,15.77,-40.48,41.01,56.25,6.38,,7.16,NEUTRAL
2022-05-30,48.21,19.48,-23.17,-58.7,,,,,70.0,55.0,45.0,15.0,12.52,-58.7,28.73,71.22,7.35,,11.13,NEUTRAL
2022-05-31,58.73,13.62,-43.68,-60.18,,,,,75.0,55.0,40.0,15.0,7.52,-60.18,45.11,67.7,4.53,,7.16,NEUTRAL
2022-06-01,59.83,13.19,-46.91,-60.15,,,,,75.0,55.0,40.0,15.0,6.46,-60.15,46.64,66.61,3.89,,6.53,NEUTRAL
2022-06-02,49.45,18.96,-40.48,-53.58,,,,,70.0,60.0,40.0,20.0,4.49,-53.58,30.49,58.07,2.41,,6.98,NEUTRAL
2022-06-03,63.92,14.04,-58.49,-61.43,,,,,75.0,55.0,35.0,15.0,2.72,-61.43,49.88,64.15,1.67,,4.87,NEUTRAL
2022-06-06,70.81,1.37,-68.74,-58.95,,,,,80.0,50.0,30.0,20.0,1.04,-58.95,69.44,59.99,0.61,,0.86,NEUTRAL
2022-06-07,60.44,2.3,-64.09,-48.93,,,,,75.0,50.0,30.0,25.0,-1.83,-48.93,58.14,47.1,0.0,,-0.34,NEUTRAL
2022-06-08,58.41,0.51,-60.81,-46.82,,,,,70.0,50.0,35.0,25.0,-1.2,-46.82,57.9,45.62,0.0,,-0.47,NEUTRAL
2022-06-09,64.59,-14.74,-63.44,-45.14,,,,,75.0,45.0,35.0,30.0,0.58,-45.14,79.33,45.72,0.26,,-3.4,NEUTRAL
2022-06-10,43.05,-14.4,-33.58,-30.95,,,,,70.0,45.0,40.0,35.0,4.73,-30.95,57.45,35.68,1.46,,-1.23,NEUTRAL
2022-06-13,26.59,-6.44,-0.94,-27.88,,,,,65.0,50.0,45.0,35.0,12.82,-27.88,33.03,40.7,3.57,,4.8,NEUTRAL
2022-06-14,17.79,-5.31,11.73,-22.74,,,,,60.0,50.0,45.0,40.0,14.76,-22.74,23.1,37.5,3.36,,6.05,NEUTRAL
2022-06-15,14.03,-6.43,7.52,-16.08,,,,,55.0,50.0,40.0,45.0,10.77,-16.08,20.46,26.85,1.73,,3.78,NEUTRAL
2022-06-16,10.57,1.3,0.59,-13.46,,,,,55.0,50.0,40.0,45.0,5.58,-13.46,9.27,19.04,0.75,,3.12,NEUTRAL
2022-06-17,-1.4,4.5,10.66,-4.74,,,,,55.0,50.0,40.0,50.0,4.63,-4.74,-5.9,9.37,0.22,,3.44,NEUTRAL
2022-06-20,2.16,7.44,9.57,-10.12,,,,,55.0,50.0,40.0,50.0,5.86,-10.12,-5.28,15.98,0.59,,4.79,NEUTRAL
2022-06-21,11.04,-0.64,-10.96,-8.62,,,,,55.0,45.0,40.0,50.0,0.04,-8.62,11.68,8.66,0.0,,-0.14,NEUTRAL
2022-06-22,8.31,3.38,1.19,-12.08,,,,,55.0,45.0,45.0,50.0,4.75,-12.08,4.93,16.83,0.57,,3.22,NEUTRAL
2022-06-23,9.03,-5.01,-12.62,-3.29,,,,,55.0,40.0,40.0,50.0,-1.8,-3.29,14.04,1.49,0.0,,-2.15,NEUTRAL
2022-06-24,11.25,-6.45,-21.55,-1.81,,,,,55.0,40.0,40.0,55.0,-5.15,-1.81,17.7,-3.34,0.0,,-4.19,NEUTRAL
2022-06-27,5.99,5.08,-24.94,-0.4,,,,,55.0,45.0,40.0,55.0,-9.48,-0.4,0.91,-9.08,0.0,,-3.47,NEUTRAL
2022-06-28,-3.57,20.3,-24.02,2.5,,,,,55.0,50.0,40.0,60.0,-13.8,2.5,-23.87,-16.3,0.0,,-1.83,NEUTRAL
2022-06-29,-1.67,21.64,-11.78,-5.07,,,,,55.0,50.0,40.0,55.0,-6.72,-5.07,-23.31,-1.65,0.0,,2.05,NEUTRAL
2022-06-30,1.02,37.05,-8.02,-17.85,,,,,60.0,50.0,45.0,50.0,-3.5,-17.85,-36.03,14.35,0.0,,7.51,NEUTRAL
2022-07-01,-7.89,38.61,-6.09,-8.94,,,,,55.0,50.0,45.0,55.0,-6.99,-8.94,-46.5,1.95,0.0,,6.16,NEUTRAL
2022-07-04,-16.19,58.2,-10.67,-8.03,,,,,50.0,55.0,45.0,55.0,-13.43,-8.03,-74.39,-5.4,0.0,,7.84,NEUTRAL
2022-07-05,-4.43,70.22,-17.53,-26.1,,,,,55.0,60.0,45.0,50.0,-10.98,-26.1,-74.65,15.12,0.0,,12.06,NEUTRAL
2022-07-06,4.7,76.27,-37.6,-32.97,,,,,60.0,65.0,40.0,45.0,-16.45,-32.97,-71.57,16.52,0.0,,10.84,NEUTRAL
2022-07-07,7.39,75.98,-42.0,-34.66,,,,,60.0,65.0,35.0,40.0,-17.3,-34.66,-68.59,17.36,0.0,,10.34,NEUTRAL
2022-07-08,23.33,72.06,-74.6,-39.05,,,,,65.0,65.0,30.0,40.0,-25.64,-39.05,-48.73,13.41,0.0,,5.2,NEUTRAL
2022-07-11,27.42,63.14,-90.18,-32.75,,,,,65.0,60.0,30.0,45.0,-31.38,-32.75,-35.72,1.37,0.0,,0.1,NEUTRAL
2022-07-12,18.74,65.92,-72.18,-30.96,,,,,65.0,65.0,35.0,45.0,-26.72,-30.96,-47.18,4.24,0.0,,3.12,NEUTRAL
2022-07-13,22.29,60.89,-69.66,-33.22,,,,,70.0,60.0,35.0,40.0,-23.68,-33.22,-38.6,9.54,0.0,,3.38,NEUTRAL
2022-07-14,26.25,52.25,-74.42,-31.06,,,,,70.0,60.0,30.0,45.0,-24.08,-31.06,-26.0,6.98,0.0,,1.02,NEUTRAL
2022-07-15,23.14,57.64,-76.23,-29.63,,,,,65.0,60.0,30.0,45.0,-26.54,-29.63,-34.5,3.09,0.0,,1.14,NEUTRAL
2022-07-18,23.55,51.23,-81.31,-24.3,,,,,65.0,55.0,30.0,45.0,-28.88,-24.3,-27.68,-4.58,0.0,,-1.63,NEUTRAL
2022-07-19,10.25,62.36,-62.35,-22.53,,,,,60.0,60.0,30.0,45.0,-26.05,-22.53,-52.11,-3.52,0.0,,2.56,NEUTRAL
2022-07-20,16.71,66.85,-67.65,-30.55,,,,,60.0,60.0,25.0,45.0,-25.47,-30.55,-50.14,5.08,0.0,,3.98,NEUTRAL
2022-07-21,15.46,74.92,-65.81,-34.54,,,,,60.0,65.0,25.0,45.0,-25.18,-34.54,-59.46,9.36,0.0,,6.14,NEUTRAL
2022-07-22,13.86,79.72,-63.66,-36.49,,,,,60.0,70.0,25.0,40.0,-24.9,-36.49,-65.86,11.59,0.0,,7.48,NEUTRAL
2022-07-25,7.13,72.44,-54.25,-28.49,,,,,55.0,65.0,30.0,45.0,-23.56,-28.49,-65.31,4.93,0.0,,6.33,NEUTRAL
2022-07-26,0.38,72.63,-38.55,-27.45,,,,,50.0,65.0,35.0,45.0,-19.08,-27.45,-72.25,8.37,0.0,,8.62,NEUTRAL
2022-07-27,11.78,67.21,-58.69,-29.59,,,,,55.0,60.0,30.0,45.0,-23.46,-29.59,-55.43,6.13,0.0,,5.07,NEUTRAL
2022-07-28,2.89,59.72,-25.78,-28.32,,,,,50.0,60.0,30.0,45.0,-11.44,-28.32,-56.83,16.88,0.0,,9.21,NEUTRAL
2022-07-29,4.99,63.33,-25.89,-33.06,,,,,55.0,65.0,30.0,40.0,-10.45,-33.06,-58.34,22.61,0.0,,10.61,NEUTRAL
2022-08-01,12.53,56.57,-25.78,-37.92,,,,,60.0,65.0,30.0,35.0,-6.63,-37.92,-44.04,31.29,0.0,,10.83,NEUTRAL
2022-08-02,4.51,49.32,-19.01,-27.12,,,,,55.0,65.0,30.0,40.0,-7.25,-27.12,-44.81,19.87,0.0,,8.7,NEUTRAL
2022-08-03,-7.47,44.42,7.73,-21.14,,,,,50.0,60.0,35.0,45.0,0.13,-21.14,-51.89,21.27,0.03,,11.17,NEUTRAL
2022-08-04,-10.59,49.32,11.45,-22.07,,,,,50.0,65.0,35.0,45.0,0.43,-22.07,-59.91,22.5,0.09,,12.54,NEUTRAL
2022-08-05,-8.87,49.17,14.04,-25.09,,,,,50.0,65.0,35.0,40.0,2.58,-25.09,-58.04,27.67,0.65,,13.58,NEUTRAL
2022-08-08,-3.5,48.36,5.5,-27.45,,,,,55.0,65.0,30.0,40.0,1.0,-27.45,-51.86,28.45,0.27,,12.59,NEUTRAL
2022-08-10,2.31,50.77,-7.84,-30.35,,,,,55.0,65.0,30.0,40.0,-2.76,-30.35,-48.46,27.59,0.0,,11.31,NEUTRAL
2022-08-11,4.3,54.03,-11.82,-33.13,,,,,55.0,70.0,30.0,40.0,-3.76,-33.13,-49.73,29.37,0.0,,11.63,NEUTRAL
2022-08-12,7.73,51.16,-11.05,-35.67,,,,,60.0,70.0,30.0,35.0,-1.66,-35.67,-43.43,34.01,0.0,,11.96,NEUTRAL
2022-08-16,10.52,52.55,-8.2,-40.89,,,,,65.0,75.0,30.0,30.0,1.16,-40.89,-42.03,42.05,0.47,,13.72,NEUTRAL
2022-08-17,3.07,58.9,0.71,-39.94,,,,,60.0,80.0,30.0,30.0,1.89,-39.94,-55.83,41.83,0.75,,15.67,ACCUMULATION
2022-08-18,-3.0,55.71,10.41,-35.04,,,,,60.0,80.0,35.0,35.0,3.7,-35.04,-58.71,38.74,1.3,,15.78,ACCUMULATION
2022-08-19,-14.9,52.38,19.68,-23.3,,,,,55.0,80.0,40.0,40.0,2.39,-23.3,-67.28,25.69,0.56,,14.29,NEUTRAL
2022-08-22,-20.06,53.79,21.05,-19.04,,,,,55.0,80.0,40.0,40.0,0.5,-19.04,-73.85,19.54,0.1,,13.7,NEUTRAL
2022-08-23,-24.01,51.89,21.32,-13.65,,,,,55.0,80.0,40.0,45.0,-1.35,-13.65,-75.9,12.3,0.0,,12.3,NEUTRAL
2022-08-24,-27.27,50.58,30.43,-12.87,,,,,55.0,80.0,40.0,45.0,1.58,-12.87,-77.85,14.45,0.2,,13.43,NEUTRAL
2022-08-25,-37.76,61.8,46.63,-14.71,,,,,55.0,80.0,40.0,40.0,4.44,-14.71,-99.56,19.15,0.65,,17.67,ACCUMULATION
2022-08-26,-40.52,59.85,48.11,-11.19,,,,,55.0,80.0,40.0,40.0,3.79,-11.19,-100.37,14.98,0.42,,16.86,ACCUMULATION
2022-08-29,-40.11,52.84,26.17,1.4,,,,,55.0,80.0,40.0,45.0,-6.97,1.4,-92.95,-8.37,0.0,,9.73,NEUTRAL
2022-08-30,-34.54,46.1,20.76,1.41,,,,,55.0,75.0,40.0,45.0,-6.89,1.41,-80.64,-8.3,0.0,,8.08,NEUTRAL
2022-09-01,-56.06,48.47,40.14,16.7,,,,,50.0,75.0,45.0,50.0,-7.96,16.7,-104.53,-24.66,0.0,,8.14,NEUTRAL
2022-09-02,-60.43,49.63,38.23,21.75,,,,,50.0,75.0,45.0,50.0,-11.1,21.75,-110.06,-32.85,0.0,,6.86,NEUTRAL
2022-09-05,-50.64,45.46,22.95,19.36,,,,,55.0,75.0,40.0,45.0,-13.84,19.36,-96.1,-33.2,0.0,,4.44,NEUTRAL
2022-09-06,-53.92,38.97,32.45,23.6,,,,,50.0,70.0,45.0,50.0,-10.74,23.6,-92.89,-34.34,0.0,,4.37,NEUTRAL
2022-09-07,-65.86,39.47,45.49,32.0,,,,,45.0,70.0,50.0,55.0,-10.18,32.0,-105.33,-42.18,0.0,,4.78,NEUTRAL
2022-09-08,-68.5,42.66,46.74,32.75,,,,,40.0,75.0,50.0,55.0,-10.88,32.75,-111.16,-43.63,0.0,,5.22,NEUTRAL
2022-09-09,-64.47,39.01,47.06,30.55,,,,,40.0,75.0,50.0,50.0,-8.7,30.55,-103.48,-39.25,0.0,,5.4,NEUTRAL
2022-09-12,-66.7,38.87,46.09,33.89,,,,,40.0,75.0,50.0,55.0,-10.3,33.89,-105.57,-44.19,0.0,,4.57,NEUTRAL
2022-09-13,-64.44,38.74,36.79,35.28,,,,,40.0,75.0,50.0,55.0,-13.82,35.28,-103.18,-49.1,0.0,,2.78,NEUTRAL
2022-09-14,-76.49,40.33,55.99,41.04,,,,,35.0,75.0,55.0,60.0,-10.25,41.04,-116.82,-51.29,0.0,,4.96,NEUTRAL
2022-09-15,-84.43,41.37,61.14,48.27,,,,,35.0,75.0,60.0,65.0,-11.65,48.27,-125.8,-59.92,0.0,,4.52,NEUTRAL
2022-09-16,-83.42,48.63,52.99,46.31,,,,,35.0,75.0,55.0,65.0,-15.22,46.31,-132.05,-61.53,0.0,,4.55,NEUTRAL
2022-09-19,-75.42,44.61,45.34,43.02,,,,,40.0,75.0,50.0,60.0,-15.04,43.02,-120.03,-58.06,0.0,,3.63,NEUTRAL
